# version: 0.0.0-702-g1918bc5-dirty
# well_width: 1.3
# ff: 0.4343073739162668
# N: 19
# walls: 0
# cell dimensions: (5.68, 5.68, 5.68)
# seed: 1048098568609446085
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 172
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 23745271
# working moves: 187957925
# total moves: 451160149
# acceptance rate: 0.41661
# converged state: 104
# converged temperature: 0.501349

# max_entropy_state: 80
# min_important_energy: 104

# energy   counts
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0
57  0
58  0
59  0
60  0
61  0
62  0
63  0
64  1.01898
65  3.26823
66  4.78141
67  5.56347
68  6.70524
69  7.90498
70  9.01389
71  9.97892
72  10.8458
73  11.5958
74  12.2429
75  12.7742
76  13.204
77  13.5322
78  13.7623
79  13.8936
80  13.9327
81  13.8801
82  13.7374
83  13.5079
84  13.1939
85  12.7982
86  12.322
87  11.769
88  11.1378
89  10.4316
90  9.65134
91  8.79834
92  7.87226
93  6.87486
94  5.80475
95  4.6616
96  3.44221
97  2.14387
98  0.761285
99  -0.705847
100  -2.26726
101  -3.92508
102  -5.68793
103  -7.56249
104  -9.55711
