# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 117

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N23-tmmc-golden-transitions.dat
# iterations: 52900000
# working moves: 578983516
# total moves: 1216700000
# acceptance rate: 0.475864

# energy	samples
55  0
56  2840773
57  1545670
58  1014692
59  716578
60  524279
61  394020
62  302509
63  235893
64  186621
65  149913
66  121908
67  99609
68  82404
69  68742
70  57789
71  49096
72  41733
73  35670
74  30832
75  26782
76  23374
77  20480
78  17929
79  15852
80  14014
81  12443
82  11039
83  9820
84  8767
85  7921
86  7129
87  6439
88  5818
89  5252
90  4771
91  4330
92  3958
93  3556
94  3201
95  2866
96  2587
97  2309
98  2064
99  1816
100  1573
101  1356
102  1130
103  943
104  780
105  643
106  546
107  463
108  375
109  294
110  227
111  185
112  151
113  115
114  109
115  71
116  51
117  1
