# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00343038
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 114623558
# total moves: 219700000
# acceptance rate: 0.521728

# min_important_energy: 58

# energy   counts
19  17
20  184
21  1516
22  8935
23  41144
24  148817
25  442204
26  1082266
27  2218810
28  3803048
29  5490601
30  6767291
31  7159626
32  7184063
33  7205431
34  7314811
35  7086307
36  7027039
37  7114339
38  7178963
39  7213327
40  7394070
41  7392476
42  7493944
43  7349979
44  7038318
45  6594393
46  6104950
47  5785466
48  5527243
49  5112521
50  5125921
51  4953515
52  5334932
53  5298238
54  5960850
55  6106620
56  7245051
57  10127951
58  19264823
