# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 22
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0137042
# min_important_energy after initialization: 48

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 97250139
# total moves: 172800000
# acceptance rate: 0.56279

# min_important_energy: 48

# energy   counts
14  13
15  167
16  1336
17  7118
18  33719
19  131359
20  424938
21  1124299
22  2454220
23  4420826
24  6511643
25  7776598
26  7571449
27  7573843
28  7578341
29  7558455
30  7551033
31  7515678
32  7433232
33  7340198
34  7282204
35  7208846
36  7208814
37  7220490
38  7145283
39  7019032
40  6896190
41  6875223
42  7094491
43  7024127
44  7047111
45  6136385
46  2405624
47  1719319
48  1205533
49  302863
