# round trips	 doserror
33	694.3
45	577.7
63	243.8
73	170.3
91	80.25
103	30.93
105	68.76
115	43.4
115	3.497
135	18.53
135	-4.123
153	18.85
156	-0.7565
170	8.907
182	6.552
182	4.429
209	4.146
211	4.345
222	3.534
232	2.609
253	-1.235
279	0.7105
290	-1.361
327	0.9196
368	1.458
396	0.2748
400	0.2985
421	-0.526
537	1.285
553	0.087
556	-0.1244
649	0.1888
725	0.2213
733	-0.08754
787	0.05041
904	0.3009
1032	0.6868
1113	0.6586
1144	0.0784
1270	0.3603
1282	-0.154
1313	-0.1918
1393	-0.3211
1433	-0.6516
1590	-0.3885
1598	-0.3803
1706	-0.3482
1835	-0.289
1835	-0.3201
2058	-0.1861
2247	-0.1587
2528	-0.0115
2617	-0.04695
2768	-0.04944
2801	-0.105
2826	-0.129
3044	-0.07821
3201	-0.08102
3254	-0.09041
3356	-0.0883
3507	-0.08477
3584	-0.07995
3711	-0.0845
3867	-0.08394
4098	-0.08049
4330	-0.07738
4347	-0.07921
4512	-0.07723
4892	-0.06677
5047	-0.0708
5323	-0.06697
5533	-0.06862
5837	-0.06293
6175	-0.0544
6550	-0.04472
6893	-0.04048
7204	-0.03635
7462	-0.03252
7611	-0.03989
7993	-0.03072
8364	-0.02482
8607	-0.02599
8948	-0.02221
9147	-0.02531
9487	-0.01956
9798	-0.02007
1.003e+04	-0.02205
1.038e+04	-0.01697
1.048e+04	-0.02024
1.066e+04	-0.01915
1.107e+04	-0.01383
1.120e+04	-0.01507
1.139e+04	-0.01423
1.153e+04	-0.01455
1.164e+04	-0.01478
1.192e+04	-0.01491
1.194e+04	-0.01494
1.23e+04	-0.01471
1.237e+04	-0.0149
1.254e+04	-0.01499
1.28e+04	-0.01501
1.284e+04	-0.01502
1.313e+04	-0.015
1.32e+04	-0.015
1.358e+04	-0.01497
1.408e+04	-0.01489
1.443e+04	-0.01488
1.466e+04	-0.01492
1.473e+04	-0.01492
1.475e+04	-0.01493
1.497e+04	-0.01493
1.499e+04	-0.01493
1.533e+04	-0.01493
1.575e+04	-0.01492
1.618e+04	-0.01492
1.658e+04	-0.01491
1.698e+04	-0.01491
1.731e+04	-0.01491
1.76e+04	-0.01492
1.763e+04	-0.01492
1.801e+04	-0.01492
1.84e+04	-0.01492
1.883e+04	-0.01492
1.888e+04	-0.01492
1.921e+04	-0.01491
1.923e+04	-0.01491
1.952e+04	-0.01492
1.988e+04	-0.01492
2.036e+04	-0.01492
2.077e+04	-0.01492
2.107e+04	-0.01492
2.121e+04	-0.01492
2.157e+04	-0.01492
2.182e+04	-0.01492
2.192e+04	-0.01492
2.232e+04	-0.01492
2.268e+04	-0.01492
2.292e+04	-0.01492
2.333e+04	-0.01492
2.370e+04	-0.01492
2.423e+04	-0.01492
2.449e+04	-0.01492
2.456e+04	-0.01492
2.504e+04	-0.01492
2.57e+04	-0.01492
2.594e+04	-0.01492
2.618e+04	-0.01492
2.619e+04	-0.01492
2.656e+04	-0.01492
2.658e+04	-0.01492
2.691e+04	-0.01492
2.719e+04	-0.01492
2.771e+04	-0.01492
2.81e+04	-0.01492
2.833e+04	-0.01492
2.843e+04	-0.01492
2.866e+04	-0.01492
2.901e+04	-0.01492
2.961e+04	-0.01492
3.013e+04	-0.01492
3.051e+04	-0.01492
3.109e+04	-0.01492
3.122e+04	-0.01492
3.172e+04	-0.01492
3.24e+04	-0.01492
3.321e+04	-0.01492
3.357e+04	-0.01492
3.416e+04	-0.01492
3.47e+04	-0.01492
3.495e+04	-0.01492
3.498e+04	-0.01492
3.563e+04	-0.01492
3.574e+04	-0.01492
3.581e+04	-0.01492
3.647e+04	-0.01492
3.72e+04	-0.01492
3.755e+04	-0.01492
3.769e+04	-0.01492
3.794e+04	-0.01492
3.847e+04	-0.01492
3.919e+04	-0.01492
3.978e+04	-0.01492
3.983e+04	-0.01492
4.046e+04	-0.01492
4.121e+04	-0.01492
4.222e+04	-0.01492
4.306e+04	-0.01492
4.39e+04	-0.01492
4.455e+04	-0.01492
4.53e+04	-0.01492
4.57e+04	-0.01492
4.64e+04	-0.01492
4.708e+04	-0.01492
4.784e+04	-0.01492
4.832e+04	-0.01492
4.842e+04	-0.01492
4.913e+04	-0.01492
4.936e+04	-0.01492
4.961e+04	-0.01492
5.055e+04	-0.01492
5.089e+04	-0.01492
5.107e+04	-0.01492
5.148e+04	-0.01492
5.171e+04	-0.01492
5.238e+04	-0.01492
5.244e+04	-0.01492
5.283e+04	-0.01492
5.349e+04	-0.01492
5.351e+04	-0.01492
5.371e+04	-0.01492
5.399e+04	-0.01492
5.415e+04	-0.01492
5.417e+04	-0.01492
5.461e+04	-0.01492
5.474e+04	-0.01492
5.569e+04	-0.01492
5.645e+04	-0.01492
5.737e+04	-0.01492
5.809e+04	-0.01492
5.837e+04	-0.01492
5.885e+04	-0.01492
5.927e+04	-0.01492
5.942e+04	-0.01492
5.998e+04	-0.01492
6.024e+04	-0.01492
6.049e+04	-0.01492
6.083e+04	-0.01492
6.083e+04	-0.01492
6.151e+04	-0.01492
6.201e+04	-0.01492
6.214e+04	-0.01492
6.241e+04	-0.01492
6.351e+04	-0.01492
6.437e+04	-0.01492
6.528e+04	-0.01492
6.599e+04	-0.01492
6.674e+04	-0.01492
6.675e+04	-0.01492
6.718e+04	-0.01492
6.782e+04	-0.01492
6.792e+04	-0.01492
6.81e+04	-0.01492
6.817e+04	-0.01492
6.857e+04	-0.01492
6.915e+04	-0.01492
6.989e+04	-0.01492
6.998e+04	-0.01492
7.014e+04	-0.01492
7.05e+04	-0.01492
7.128e+04	-0.01492
7.158e+04	-0.01492
7.183e+04	-0.01492
7.22e+04	-0.01492
7.227e+04	-0.01492
7.273e+04	-0.01492
7.29e+04	-0.01492
7.339e+04	-0.01492
7.389e+04	-0.01492
7.486e+04	-0.01492
7.56e+04	-0.01492
7.582e+04	-0.01492
7.601e+04	-0.01492
7.612e+04	-0.01492
7.688e+04	-0.01492
7.719e+04	-0.01492
7.764e+04	-0.01492
7.777e+04	-0.01492
7.797e+04	-0.01492
7.854e+04	-0.01492
7.867e+04	-0.01492
7.916e+04	-0.01492
7.947e+04	-0.01492
8.041e+04	-0.01492
8.043e+04	-0.01492
8.076e+04	-0.01492
8.128e+04	-0.01492
8.16e+04	-0.01492
8.186e+04	-0.01492
8.256e+04	-0.01492
8.36e+04	-0.01492
8.396e+04	-0.01492
8.446e+04	-0.01492
8.48e+04	-0.01492
8.539e+04	-0.01492
8.544e+04	-0.01492
8.567e+04	-0.01492
8.623e+04	-0.01492
8.638e+04	-0.01492
8.663e+04	-0.01492
8.723e+04	-0.01492
8.733e+04	-0.01492
8.76e+04	-0.01492
8.806e+04	-0.01492
8.813e+04	-0.01492
8.869e+04	-0.01492
8.902e+04	-0.01492
8.987e+04	-0.01492
9.102e+04	-0.01492
9.115e+04	-0.01492
9.136e+04	-0.01492
9.178e+04	-0.01492
9.257e+04	-0.01492
9.264e+04	-0.01492
9.344e+04	-0.01492
9.349e+04	-0.01492
9.445e+04	-0.01492
9.535e+04	-0.01492
9.57e+04	-0.01492
9.59e+04	-0.01492
9.666e+04	-0.01492
9.739e+04	-0.01492
9.822e+04	-0.01492
9.874e+04	-0.01492
9.886e+04	-0.01492
9.906e+04	-0.01492
9.936e+04	-0.01492
1.002e+05	-0.01492
1.012e+05	-0.01492
1.013e+05	-0.01492
1.023e+05	-0.01492
1.034e+05	-0.01492
1.041e+05	-0.01492
1.043e+05	-0.01492
1.043e+05	-0.01492
1.055e+05	-0.01492
1.068e+05	-0.01492
1.079e+05	-0.01492
1.086e+05	-0.01492
1.087e+05	-0.01492
1.092e+05	-0.01492
1.099e+05	-0.01492
1.1e+05	-0.01492
1.103e+05	-0.01492
1.105e+05	-0.01492
1.107e+05	-0.01492
1.111e+05	-0.01492
1.117e+05	-0.01492
1.119e+05	-0.01492
1.123e+05	-0.01492
1.125e+05	-0.01492
1.133e+05	-0.01492
1.141e+05	-0.01492
1.145e+05	-0.01492
1.151e+05	-0.01492
1.155e+05	-0.01492
1.165e+05	-0.01492
1.166e+05	-0.01492
1.175e+05	-0.01492
1.176e+05	-0.01492
1.179e+05	-0.01492
1.19e+05	-0.01492
1.203e+05	-0.01492
1.215e+05	-0.01492
1.227e+05	-0.01492
1.237e+05	-0.01492
1.247e+05	-0.01492
1.248e+05	-0.01492
1.254e+05	-0.01492
1.256e+05	-0.01492
1.259e+05	-0.01492
1.271e+05	-0.01492
1.276e+05	-0.01492
1.279e+05	-0.01492
1.281e+05	-0.01492
1.285e+05	-0.01492
1.289e+05	-0.01492
1.291e+05	-0.01492
1.294e+05	-0.01492
1.3e+05	-0.01492
1.304e+05	-0.01492
1.307e+05	-0.01492
1.312e+05	-0.01492
1.313e+05	-0.01492
1.323e+05	-0.01492
1.323e+05	-0.01492
1.324e+05	-0.01492
1.329e+05	-0.01492
1.335e+05	-0.01492
1.348e+05	-0.01492
1.361e+05	-0.01492
1.373e+05	-0.01492
1.38e+05	-0.01492
1.382e+05	-0.01492
1.385e+05	-0.01492
1.388e+05	-0.01492
1.392e+05	-0.01492
1.393e+05	-0.01492
1.394e+05	-0.01492
1.406e+05	-0.01492
1.412e+05	-0.01492
1.418e+05	-0.01492
1.419e+05	-0.01492
1.421e+05	-0.01492
1.425e+05	-0.01492
1.427e+05	-0.01492
1.429e+05	-0.01492
1.431e+05	-0.01492
1.44e+05	-0.01492
1.447e+05	-0.01492
1.45e+05	-0.01492
1.454e+05	-0.01492
1.457e+05	-0.01492
1.462e+05	-0.01492
1.463e+05	-0.01492
1.472e+05	-0.01492
1.479e+05	-0.01492
1.486e+05	-0.01492
1.488e+05	-0.01492
1.494e+05	-0.01492
1.495e+05	-0.01492
1.496e+05	-0.01492
1.501e+05	-0.01492
1.505e+05	-0.01492
1.506e+05	-0.01492
1.507e+05	-0.01492
1.51e+05	-0.01492
1.511e+05	-0.01492
1.514e+05	-0.01492
1.517e+05	-0.01492
1.529e+05	-0.01492
