# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 133

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N26-tmmc-golden-transitions.dat
# iterations: 67600000
# working moves: 806917540
# total moves: 1757600000
# acceptance rate: 0.459102

# energy	samples
62  0
63  3516473
64  1920479
65  1272258
66  909929
67  674350
68  512198
69  395881
70  312028
71  249036
72  201544
73  164903
74  136129
75  113378
76  95522
77  80958
78  69022
79  59287
80  51156
81  44439
82  38726
83  33979
84  30012
85  26439
86  23336
87  20731
88  18460
89  16412
90  14755
91  13269
92  11912
93  10785
94  9756
95  8815
96  8062
97  7347
98  6683
99  6108
100  5613
101  5192
102  4812
103  4421
104  4082
105  3746
106  3450
107  3160
108  2911
109  2646
110  2429
111  2219
112  2015
113  1840
114  1653
115  1477
116  1338
117  1225
118  1113
119  984
120  895
121  795
122  689
123  598
124  508
125  421
126  355
127  286
128  203
129  132
130  62
131  39
132  33
