# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 110

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N22-tmmc-golden-transitions.dat
# iterations: 48400000
# working moves: 503650843
# total moves: 1064800000
# acceptance rate: 0.473

# energy	samples
53  0
54  2560585
55  1387369
56  906562
57  637630
58  464730
59  347394
60  265474
61  206371
62  163048
63  130619
64  105689
65  86354
66  71187
67  59348
68  49625
69  41794
70  35510
71  30390
72  26075
73  22487
74  19506
75  16970
76  14840
77  12962
78  11432
79  10083
80  8913
81  7867
82  6965
83  6239
84  5611
85  5033
86  4556
87  4107
88  3693
89  3333
90  2981
91  2675
92  2375
93  2096
94  1816
95  1553
96  1297
97  1074
98  869
99  719
100  569
101  471
102  401
103  334
104  281
105  217
106  156
107  122
108  112
109  81
110  72
