# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00623687
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115250486
# total moves: 219700000
# acceptance rate: 0.524581

# min_important_energy: 58

# energy   counts
19  8
20  203
21  1657
22  8948
23  40835
24  149621
25  446714
26  1099361
27  2245727
28  3829688
29  5530909
30  6807142
31  7161507
32  7146784
33  7156502
34  7193306
35  7172444
36  7133386
37  7125943
38  7145175
39  7153541
40  7137731
41  7127421
42  7080834
43  7019338
44  6974170
45  6941594
46  6943090
47  6967639
48  6971185
49  7078521
50  7216818
51  7185880
52  7199912
53  7222463
54  7326045
55  7422080
56  7233944
57  7017154
58  7084780
