# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00966466
# min_important_energy after initialization: 102

# histogram method: simple flat
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 446105247
# total moves: 926100000
# acceptance rate: 0.481703

# energy	samples
50  0
51  2536666
52  1381502
53  903512
54  632775
55  460218
56  343283
57  261373
58  202574
59  159576
60  127433
61  102877
62  83755
63  69148
64  57316
65  47902
66  40374
67  34292
68  29221
69  25084
70  21555
71  18669
72  16196
73  14139
74  12280
75  10758
76  9516
77  8415
78  7404
79  6575
80  5808
81  5159
82  4597
83  4090
84  3607
85  3202
86  2839
87  2477
88  2141
89  1808
90  1510
91  1264
92  1018
93  844
94  660
95  516
96  415
97  325
98  256
99  201
100  164
101  120
102  103
103  3
