# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 66

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N14-tmmc-golden-transitions.dat
# iterations: 19600000
# working moves: 138107875
# total moves: 274400000
# acceptance rate: 0.503309

# min_important_energy: 66

# energy   counts
21  6
22  112
23  1089
24  6518
25  30208
26  111178
27  339923
28  862539
29  1841451
30  3350990
31  5166196
32  6851877
33  7836962
34  7800406
35  7798284
36  7790384
37  7776811
38  7788061
39  7775879
40  7778501
41  7784501
42  7780675
43  7736838
44  7744821
45  7759849
46  7758229
47  7758279
48  7742067
49  7742543
50  7711522
51  7707225
52  7684684
53  7656288
54  7644401
55  7611275
56  7548248
57  7572469
58  7523126
59  7477767
60  7408694
61  7369227
62  7231407
63  7161985
64  7166842
65  7106194
66  4103469
