# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0143287
# min_important_energy after initialization: 77

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 190844663
# total moves: 409600000
# acceptance rate: 0.465929

# energy	samples
39  0
40  1419891
41  755434
42  477077
43  322542
44  226372
45  163656
46  121083
47  91832
48  70546
49  55037
50  43618
51  35019
52  28405
53  23186
54  19083
55  15823
56  13273
57  11133
58  9431
59  8036
60  6892
61  5888
62  5095
63  4413
64  3802
65  3264
66  2821
67  2391
68  2017
69  1693
70  1396
71  1093
72  815
73  506
74  241
75  109
76  70
77  51
78  26
79  13
80  10
