# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.227309
# min_important_energy after initialization: 58

# histogram method: simple flat
# none: 3000000
# iterations: 3000000
# working moves: 20140245
# total moves: 39000000
# acceptance rate: 0.516417

# min_important_energy: 58

# energy   counts
20  49
21  313
22  1653
23  6950
24  24224
25  72792
26  179355
27  360185
28  617660
29  887114
30  1094992
31  1161808
32  1166207
33  1170984
34  1174448
35  1175161
36  1189474
37  1198070
38  1205386
39  1206457
40  1222977
41  1231217
42  1230895
43  1234702
44  1230508
45  1233120
46  1241762
47  1239144
48  1237104
49  1252838
50  1283674
51  1334198
52  1366466
53  1469310
54  1587688
55  1711240
56  1896748
57  2100393
58  2734
