# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.256214
# min_important_energy after initialization: 81

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 23326408
# total moves: 51000000
# acceptance rate: 0.457381

# min_important_energy: 81

# energy   counts
26  2
27  4
28  6
29  101
30  340
31  1720
32  5645
33  19679
34  53185
35  123538
36  244788
37  429108
38  652022
39  874836
40  1035120
41  1081378
42  1074348
43  1046352
44  1037036
45  1022023
46  977973
47  967003
48  969591
49  961022
50  953191
51  976597
52  1000334
53  1027790
54  1033355
55  1056344
56  1046290
57  1071020
58  1073627
59  1095634
60  1122790
61  1131372
62  1159713
63  1175866
64  1217318
65  1269277
66  1276463
67  1281104
68  1262326
69  1314318
70  1335579
71  1415242
72  1462429
73  1503272
74  1482509
75  1428588
76  1323404
77  1243848
78  1308856
79  1303812
80  1256372
81  814540
