# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.128464
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 20578376
# total moves: 39000000
# acceptance rate: 0.527651

# min_important_energy: 58

# energy   counts
19  10
20  55
21  274
22  1609
23  6810
24  24736
25  75629
26  184027
27  376213
28  646000
29  941903
30  1160478
31  1224893
32  1234791
33  1242545
34  1258133
35  1276261
36  1301692
37  1329855
38  1380933
39  1394323
40  1399841
41  1383219
42  1343227
43  1420109
44  1456757
45  1488814
46  1523678
47  1433839
48  1356173
49  1258742
50  1240503
51  1263778
52  1342405
53  1344943
54  1266650
55  1086284
56  902529
57  777595
58  649744
