# iterations	 errorinentropy	 maxerror	(generated with python figs/comparison.py 509 data/samc-1e4-256-cpp-reference-lndos.dat s000/periodic-ww1.50-ff0.17-N256
1.27e+05	4.208	25.61
1.8e+05	4.208	25.61
2.204e+05	5.285	24.65
2.767e+05	3.037	12.71
3.395e+05	4.568	21.59
4.086e+05	1.708	7.262
5e+05	1.46	8.274
5.832e+05	1.345	9.636
6.915e+05	5.358	20.21
8.09e+05	1.458	6.449
9.357e+05	2.022	10.52
1.072e+06	0.5961	3.109
1.217e+06	4.048	16.25
1.371e+06	1.181	6.677
1.563e+06	2.801	7.662
1.767e+06	0.576	3.246
1.984e+06	1.769	6.091
2.18e+06	0.9687	5.329
2.42e+06	1.239	5.288
2.673e+06	0.4296	2.64
2.938e+06	0.487	2.309
3.216e+06	0.6778	2.98
3.506e+06	0.7078	4.379
3.721e+06	2.17	7.819
4.033e+06	1.644	5.623
4.31e+06	0.3929	1.74
4.645e+06	0.4825	2.206
4.993e+06	1.005	3.163
5.301e+06	0.7811	3.211
5.672e+06	1.541	5.324
6e+06	1.776	6.903
6.28e+06	0.5178	2.335
6.683e+06	0.7586	2.644
7.099e+06	0.7864	3.378
7.527e+06	1.043	4.345
7.841e+06	1.562	8.243
8.226e+06	0.7817	3.957
8.686e+06	0.468	2.616
9.159e+06	0.5566	2.005
9.645e+06	0.3174	1.28
1.014e+07	0.8458	3.504
1.065e+07	0.2697	1.108
1.118e+07	1.039	5.109
1.171e+07	0.4553	2.025
1.226e+07	1.025	3.833
1.274e+07	1.147	3.923
1.331e+07	0.5976	2.015
1.39e+07	0.779	2.946
1.441e+07	1.626	5.326
1.493e+07	0.1752	0.9306
1.555e+07	1.209	3.759
1.618e+07	0.8442	2.746
1.673e+07	0.2645	1.197
1.738e+07	0.671	2.73
1.805e+07	0.502	2.166
1.873e+07	0.433	2.597
1.932e+07	0.3753	1.662
2.002e+07	0.4983	1.721
2.063e+07	0.8645	3.182
2.136e+07	0.5009	2.208
2.21e+07	0.5977	2.934
2.285e+07	0.3083	1.304
2.35e+07	0.3638	1.288
2.417e+07	0.3305	1.173
2.495e+07	0.7759	2.976
2.575e+07	0.7917	2.797
2.656e+07	0.1445	0.6665
2.738e+07	0.1203	0.6161
2.822e+07	0.3716	1.398
2.894e+07	0.6335	2.625
2.968e+07	0.2558	1.376
3.054e+07	0.1893	0.9272
3.143e+07	0.2103	0.9813
3.232e+07	0.3494	1.895
3.323e+07	0.4798	1.712
3.415e+07	0.1536	0.7031
3.494e+07	0.3297	1.721
3.575e+07	0.3953	1.251
3.671e+07	0.3709	1.707
3.767e+07	1.021	3.553
