#T    nvapor(g/ml)    nliquid(g/mL)    phi(nvap)(atm)    phi(nliq)(atm)    nparticular
318.193862491  6.45084977321e-05  0.989069441573  -0.0940763589474  -0.094775504355  0.00216147223263
319.76523158  6.95417986711e-05  0.987825870531  -0.101906800716  -0.102873583042  0.00215943519984
321.328878752  7.48781644363e-05  0.986586668489  -0.110251119812  -0.111724577415  0.00215740925985
322.884916921  8.052992526e-05  0.985351710197  -0.119133355964  -0.121130223521  0.00215539418275
324.433456272  8.65096645348e-05  0.984120890994  -0.128578007148  -0.129286093793  0.00215338978942
325.974604358  9.28303180013e-05  0.982894161283  -0.138610646556  -0.139927082209  0.00215139571828
327.508466178  9.95048819305e-05  0.981671373697  -0.149256872947  -0.1502003161  0.00214941184703
329.035144269  0.000106546551336  0.980452451684  -0.160543140623  -0.160438139638  0.00214743801497
330.554738783  0.000113969159156  0.979237363231  -0.172496711008  -0.17283655532  0.00214547387306
332.067347563  0.000121785992489  0.978025972294  -0.185145009541  -0.185724781828  0.00214351942754
333.573066218  0.000130011128537  0.976818204798  -0.198516225806  -0.199301344954  0.00214157442048
335.071988195  0.000138658513637  0.975613980881  -0.212639084111  -0.213530298725  0.00213963857144
336.564204846  0.000147742331319  0.974413197377  -0.227542824047  -0.228132332276  0.00213771180504
338.049805491  0.00015727716689  0.973215806653  -0.243257369504  -0.243757855919  0.00213579404564
339.528877486  0.000167277566365  0.972021747566  -0.259813182788  -0.260914197043  0.00213388482322
341.001506276  0.000177758082943  0.970830893137  -0.277240851421  -0.277782512065  0.00213198430318
342.467775459  0.000188733886094  0.969643213981  -0.295572327086  -0.297306117703  0.00213009214153
343.927766838  0.000200219502074  0.96845859937  -0.314838764099  -0.315436151088  0.00212820834696
345.381560478  0.000212230750486  0.967277023174  -0.335073148135  -0.33510019729  0.00212633268339
346.829234753  0.000224782705255  0.966098407463  -0.35630856456  -0.356916362088  0.00212446498233
348.270866397  0.000237890943027  0.964922680169  -0.378578143227  -0.379590216171  0.00212260513809
349.706530555  0.00025157091979  0.96374977387  -0.401915794331  -0.40328992419  0.00212075290244
351.136300823  0.000265838241722  0.962579625345  -0.42635554946  -0.426927694066  0.00211890837111
352.560249298  0.000280708905444  0.961412179623  -0.451932629528  -0.45219096981  0.00211707115671
353.978446616  0.000296199286834  0.960247381959  -0.478682602599  -0.480130626997  0.00211524141816
355.390961996  0.000312324478622  0.95908514585  -0.506639972649  -0.506994201018  0.00211341887016
356.797863278  0.000329101555637  0.957925443922  -0.535841946003  -0.536451659066  0.00211160343763
358.199216961  0.000346546341751  0.956768233121  -0.566324618646  -0.567265953364  0.00210979500612
359.595088243  0.000364675215265  0.955613377992  -0.59812462479  -0.598819363029  0.00210799347401
360.98554105  0.000383504861659  0.954460922002  -0.631279666036  -0.632327336238  0.0021061986677
362.370638078  0.000403051332997  0.953310755076  -0.665826951684  -0.666733931193  0.00210441059503
363.75044082  0.00042333157057  0.952162816011  -0.701804370457  -0.701908844937  0.00210262896683
365.125009601  0.000444362447437  0.951017127667  -0.739251191646  -0.739967815565  0.00210085394149
366.494403608  0.000466160160634  0.949873551087  -0.778204872128  -0.778255209453  0.00209908527641
367.85868092  0.000488742033628  0.948732087694  -0.818705607466  -0.819295366702  0.00209732286357
369.217898538  0.000512124681226  0.947592690673  -0.860792278637  -0.86214646816  0.00209556663842
370.57211241  0.000536324759927  0.946455273841  -0.9045035238  -0.905074207733  0.00209381657995
371.921377461  0.000561359498472  0.945319800786  -0.949880458048  -0.950347725716  0.00209207248106
373.265747616  0.000587246035688  0.944186274191  -0.996962924498  -0.997352756715  0.00209033433758
374.60527583  0.000614000886282  0.943054556477  -1.04579102162  -1.04556658674  0.00208860200373
375.940014105  0.000641642432302  0.941924733404  -1.09640703393  -1.09739837069  0.00208687550283
377.270013524  0.000670186196601  0.940796651114  -1.148849587  -1.14936692254  0.00208515469902
378.595324261  0.000699650120682  0.939670318391  -1.20316113169  -1.20340847053  0.00208343950026
379.915995617  0.00073005134584  0.938545675901  -1.25938326858  -1.25976935534  0.00208172974708
381.232076029  0.000761406961889  0.937422656563  -1.31755695829  -1.31761115504  0.00208002551988
382.543613099  0.000793734727971  0.936301291727  -1.37772523391  -1.37844781092  0.00207832672546
383.850653611  0.000827051096575  0.935181485005  -1.43992875307  -1.44065245682  0.00207663322972
385.153243551  0.000861373339456  0.934063198808  -1.50421017301  -1.50483878832  0.00207494511967
386.451428127  0.000896719390424  0.932946431212  -1.57061221366  -1.57142300334  0.00207326198931
387.745251784  0.000933106044232  0.931831088504  -1.63917682258  -1.63983338275  0.00207158408193
389.034758226  0.000970550297182  0.930717177937  -1.70994660609  -1.71008456352  0.00206991128577
390.31999043  0.00100907033235  0.929604632215  -1.78296523916  -1.7830565376  0.00206824348696
391.600990667  0.00104868276094  0.928493448878  -1.8582754885  -1.85858527683  0.00206658055791
392.877800511  0.00108940550171  0.927383613349  -1.9359206305  -1.93687036306  0.00206492254585
394.150460863  0.00113125482108  0.92627497453  -2.01594260762  -2.01690637903  0.00206326936133
395.419011962  0.00117424847574  0.925167604215  -2.09838501522  -2.0990697441  0.00206162102782
396.683493398  0.00121840349881  0.924061413047  -2.18329106403  -2.18333320129  0.00205997735343
397.94394413  0.00126373778567  0.922956432989  -2.27070543435  -2.2706983952  0.00205833826688
399.200402502  0.00131026873164  0.921852583187  -2.36067187217  -2.36132333667  0.00205670391638
400.452906249  0.00135801228607  0.920749825464  -2.45323151316  -2.45353612458  0.00205507400958
401.701492518  0.0014069860425  0.919648113068  -2.54842863398  -2.54792792537  0.0020534485481
402.946197876  0.00145720919693  0.9185474831  -2.64631071717  -2.64701245412  0.00205182772627
404.187058325  0.00150869693875  0.917447842697  -2.74691707174  -2.74796728319  0.00205021122826
405.424109313  0.00156146551837  0.916349175846  -2.85029169545  -2.85109745003  0.0020485990662
406.657385748  0.00161553290226  0.915251414245  -2.95647761611  -2.95611801401  0.00204699127501
407.886922005  0.00167091843525  0.9141546064  -3.06552314119  -3.06567672153  0.00204538769773
409.112751942  0.00172763643566  0.913058684541  -3.17746802301  -3.17755101915  0.00204378838933
410.334908909  0.00178570578855  0.911963604865  -3.29235858877  -3.29317753282  0.00204219316502
411.553425757  0.00184514138025  0.910869339913  -3.41023438466  -3.41047039873  0.00204060216107
412.768334852  0.00190596203837  0.909775855754  -3.5311419722  -3.53098167785  0.00203901527273
413.979668081  0.00196818400914  0.908683134349  -3.6551254143  -3.65493277298  0.0020374323583
415.187456866  0.0020318256625  0.907591193869  -3.78222869045  -3.78250113036  0.00203585352195
416.391732168  0.00209690087135  0.906499903601  -3.91249176323  -3.91212851748  0.00203427861885
417.592524502  0.00216343099377  0.905409355857  -4.04596468435  -4.04670332122  0.00203270761632
418.789863943  0.00223142779435  0.904319397326  -4.18268225007  -4.18260024949  0.00203114062765
419.983780136  0.00230091184367  0.903230097155  -4.32269492421  -4.32282300242  0.00202957734435
421.174302303  0.00237189996198  0.902141415311  -4.46604487536  -4.46688760781  0.00202801795611
422.361459253  0.00244440636237  0.901053264761  -4.61277176316  -4.61347493015  0.00202646240642
423.545279388  0.00251844799068  0.899965632201  -4.76291840995  -4.76259078214  0.00202491049798
424.725790716  0.00259404580887  0.89887857905  -4.91653650551  -4.91735298703  0.00202336239171
425.903020851  0.00267120979463  0.897791937774  -5.07365543613  -5.07304933359  0.00202181786139
427.076997027  0.00274996267804  0.896705804379  -5.23433071857  -5.23408007186  0.00202027706471
428.247746104  0.00283031967134  0.895620132302  -5.39860045962  -5.3988646761  0.0020187398869
429.415294573  0.00291229554004  0.894534856671  -5.56650608077  -5.56705913258  0.00201720617209
430.579668563  0.00299590692697  0.893449943235  -5.73808685645  -5.73775863816  0.00201567610585
431.740893852  0.00308117307063  0.8923654124  -5.91339362297  -5.91355262702  0.00201414945204
432.898995869  0.0031681078618  0.891281207335  -6.09246176367  -6.09243165213  0.00201262637627
434.053999703  0.00325672932634  0.89019733889  -6.27533790156  -6.27572294423  0.00201110671598
435.205930108  0.00334705185754  0.889113713407  -6.46205802809  -6.46182345162  0.00200959056302
436.354811512  0.00343909711273  0.888030426125  -6.65267376043  -6.65338329609  0.00200807768623
437.500668019  0.00353287352697  0.886947297558  -6.84721504615  -6.84736302131  0.00200656823598
438.643523417  0.00362840301195  0.885864417201  -7.04573151313  -7.04589861484  0.00200506211426
439.783401184  0.00372570086854  0.884781706496  -7.24825934505  -7.24774596295  0.00200355930038
440.920324494  0.00382478634444  0.883699213195  -7.45484979729  -7.45531711452  0.00200205975334
442.05431622  0.00392567023008  0.882616827158  -7.66553323298  -7.66611032846  0.00200056345539
443.185398944  0.00402837221246  0.88153458474  -7.88035491348  -7.88118650646  0.00199907046529
444.313594957  0.00413290645756  0.880452384838  -8.09935028585  -8.09944620917  0.00199758066826
445.438926267  0.00423929018918  0.879370290315  -8.32256673542  -8.32242150978  0.00199609391761
446.561414605  0.00434754552534  0.878288287726  -8.55004918739  -8.55103008176  0.00199461039875
447.681081427  0.00445767843386  0.877206270761  -8.7818236749  -8.78241462502  0.00199312999425
448.797947921  0.00456970879201  0.876124235823  -9.01793564983  -9.01776977385  0.00199165263388
449.912035012  0.00468365557844  0.875042205473  -9.25842981387  -9.25807073578  0.00199017847156
451.023363363  0.00479953518307  0.873960123167  -9.50334433864  -9.50304384319  0.00198870728495
452.131953384  0.00491736297627  0.872878008621  -9.75271795119  -9.75257764444  0.00198723907182
453.237825235  0.00503715314217  0.871795813331  -10.0065892275  -10.0065821655  0.00198577396893
454.340998827  0.00515892578274  0.870713496652  -10.2650016081  -10.2658338532  0.00198431176887
455.441493833  0.00528268991779  0.869631032296  -10.5279813182  -10.5282348861  0.00198285265379
456.539329684  0.00540846538781  0.868548400444  -10.7955738352  -10.7950184443  0.00198139634963
457.634525579  0.00553627514588  0.867465664528  -11.0678299077  -11.0681626766  0.00197994305365
458.727100488  0.00566612740488  0.866382692104  -11.344772483  -11.3452390442  0.0019784925777
459.817073153  0.005798034759  0.865299458788  -11.6264350035  -11.6256482529  0.00197704487912
460.904462093  0.00593202859623  0.864216065402  -11.91288282  -11.913532258  0.00197560025752
461.989285611  0.00606811045151  0.863132377293  -12.2041244364  -12.2045918612  0.00197415820517
463.071561793  0.00620630232047  0.862048405344  -12.5002103379  -12.5007892409  0.00197271922326
464.151308513  0.00634661546246  0.860964087575  -12.8011693501  -12.8010012019  0.00197128281764
465.228543438  0.0064890750658  0.859879489291  -13.1070512775  -13.1070196399  0.00196984937272
466.303284029  0.00663369278618  0.858794560002  -13.417888779  -13.4182848034  0.00196841850779
467.375547548  0.00678048201905  0.857709234917  -13.7337102214  -13.7337739285  0.00196699045125
468.445351055  0.00692946740484  0.856623563528  -14.0545673974  -14.0554826454  0.00196556499129
469.512711418  0.00708065283779  0.855537408146  -14.3804771344  -14.3810327863  0.00196414238354
470.577645312  0.00723406561319  0.854450880324  -14.7114916859  -14.7124705852  0.00196272238636
471.640169223  0.00738971112162  0.853363866184  -15.0476297849  -15.0478199556  0.00196130498189
472.700299451  0.00754761725811  0.852276381152  -15.3889471865  -15.389487032  0.00195989036286
473.758052112  0.00770779022638  0.851188376521  -15.7354601435  -15.7353337088  0.00195847822793
474.813443145  0.00787025311702  0.850099865024  -16.08721411  -16.0865880404  0.00195706877768
475.866488309  0.00803502242049  0.849010855379  -16.4442495236  -16.4438698433  0.00195566186119
476.917203189  0.00820211480288  0.847921270182  -16.8065953345  -16.806583549  0.00195425753468
477.965603198  0.0083715454388  0.846831123855  -17.174289973  -17.1751679135  0.00195285563325
479.011703579  0.00854332273815  0.845740326844  -17.5473476199  -17.5476485588  0.00195145640609
480.055519412  0.0087174765283  0.844648942649  -17.9258254309  -17.9264064294  0.00195005950575
481.097065607  0.00889401075853  0.843556892688  -18.3097388973  -18.3096967645  0.00194866533259
482.136356918  0.009072950185  0.842464171553  -18.6991375176  -18.6991011804  0.00194727354366
483.173407937  0.00925431182504  0.84137079529  -19.0940487432  -19.0940898453  0.00194588419921
484.208233099  0.00943811231761  0.840276714681  -19.4945109832  -19.4951741745  0.00194449730736
485.240846685  0.00962436315318  0.83918189344  -19.9005419896  -19.9010445286  0.00194311283306
486.271262824  0.009813084404  0.838086299302  -20.3121865885  -20.3128319618  0.00194173073288
487.299495496  0.0100042856737  0.836989929276  -20.7294636339  -20.7294253746  0.00194035108694
488.325558533  0.0101980000199  0.835892786005  -21.1524284378  -21.1528127326  0.00193897375269
489.34946562  0.0103942293408  0.834794831908  -21.5810901385  -21.5811355072  0.00193759885093
490.371230299  0.0105929977485  0.833696034572  -22.0154945952  -22.0155926717  0.00193622634327
491.390865973  0.0107943202825  0.832596376517  -22.455665093  -22.4555675942  0.00193485611559
492.408385904  0.0109982152298  0.831495880654  -22.9016382884  -22.9015223757  0.0019334881715
493.423803217  0.0112047017468  0.830394467831  -23.3534500446  -23.3538434261  0.00193212260773
494.437130902  0.0114137884241  0.829292110843  -23.8111107392  -23.8110535799  0.00193075930878
495.448381815  0.0116254974017  0.828188804077  -24.2746638391  -24.2741657716  0.00192939835385
496.457568681  0.0118398528659  0.827084565987  -24.7441490985  -24.7438745264  0.00192803950058
497.464704097  0.0120568659451  0.825979364468  -25.2195905424  -25.2197608352  0.00192668297998
498.469800531  0.0122765508277  0.824873100138  -25.701003615  -25.7008775491  0.00192532875056
499.472870325  0.0124989313294  0.823765839553  -26.1884364592  -26.1885215896  0.00192397668314
500.473925697  0.01272402628  0.822657580792  -26.6819170532  -26.6826053461  0.00192262680363
501.472978743  0.012951841567  0.821548154819  -27.1814526473  -27.1817485016  0.00192127913513
502.470041439  0.0131824048433  0.820437677515  -27.6870894506  -27.6871146694  0.00191993363673
503.46512564  0.0134157271608  0.819326056962  -28.1988494984  -28.1983211571  0.00191859037618
504.458243087  0.0136518512482  0.818213377219  -28.7167980777  -28.7176211707  0.00191724913611
505.449405402  0.0138907546033  0.817099441533  -29.2408960407  -29.240973082  0.0019159102218
506.438624094  0.0141324885397  0.815984404208  -29.7712233912  -29.7715248557  0.00191457322461
507.425910561  0.0143770523404  0.814868112986  -30.3077865693  -30.308041399  0.00191323840661
508.411276089  0.0146244762432  0.813750641716  -30.8506220956  -30.8510642932  0.00191190580878
509.394731853  0.0148747712442  0.812631861423  -31.3997472832  -31.4000605888  0.00191057519335
510.376288922  0.0151279552629  0.811511830067  -31.9551902777  -31.9551301959  0.00190924650237
511.355958258  0.0153840532889  0.810390503252  -32.5169894403  -32.516917639  0.00190792010961
512.333750717  0.0156430785313  0.80926786915  -33.0851563537  -33.0846492523  0.00190659569389
513.309677053  0.0159050631699  0.808143925664  -33.6597463134  -33.6598398096  0.00190527330708
514.283747916  0.0161700188635  0.807018620905  -34.2407685072  -34.2416084022  0.00190395287967
515.255973855  0.0164379431888  0.805891863729  -34.8282142104  -34.82826893  0.00190263463503
516.226365321  0.0167088907402  0.804763751746  -35.4221680904  -35.4227637859  0.00190131818616
517.194932666  0.0169828487791  0.803634159474  -36.0226002818  -36.022423343  0.00190000390565
518.161686144  0.0172598691552  0.802503180691  -36.6295984162  -36.6302368164  0.00189869150779
519.126635915  0.017539948918  0.801370670704  -37.2431356604  -37.2437691955  0.00189738102799
520.089792041  0.017823109353  0.800236634576  -37.8632428585  -37.8633522395  0.00189607255466
521.051164496  0.0181093808222  0.799101133012  -38.4899753197  -38.4903862962  0.00189476600177
522.010763158  0.01839878225  0.797964070136  -39.1233380057  -39.1240033821  0.00189346146097
522.968597814  0.0186913154463  0.796825377083  -39.7633328895  -39.763276544  0.00189215873033
523.924678164  0.0189870361403  0.79568516123  -40.4100476039  -40.4109416731  0.00189085802003
524.879013817  0.0192859243085  0.79454322387  -41.0634249454  -41.0635937948  0.00188955903268
525.831614296  0.0195880319797  0.793399713587  -41.7235476041  -41.7237310787  0.00188826195995
526.782489037  0.019893367309  0.792254516668  -42.3904229603  -42.3906965675  0.00188696694065
527.731647391  0.0202019471094  0.791107576066  -43.0640535831  -43.0636971074  0.00188567368778
528.679098624  0.0205138181494  0.789958975021  -43.7445194217  -43.7449811274  0.00188438208674
529.62485192  0.0208289634905  0.78880860072  -44.4317708122  -44.4317493484  0.00188309249269
530.56891638  0.0211474389448  0.787656436844  -45.1258900388  -45.1263086395  0.00188180479505
531.511301025  0.0214692436212  0.786502478114  -45.826857345  -45.8270862727  0.00188051883843
532.452014796  0.0217944006502  0.785346658355  -46.5347025205  -46.5344050625  0.0018792347092
533.391066553  0.0221229482285  0.784189013502  -47.2494694322  -47.2490747269  0.00187795240425
534.328465079  0.022454917586  0.783029554277  -47.971197331  -47.9716998743  0.00187667177813
535.264219082  0.0227902976561  0.781868097314  -48.6998501995  -48.700271071  0.00187539295862
536.198337191  0.0231291170433  0.780704710708  -49.4354561448  -49.4350793696  0.00187411587088
537.13082796  0.0234714430549  0.779539455503  -50.1781189127  -50.178917983  0.00187284050722
538.061699871  0.0238172238128  0.778372056549  -50.9277218926  -50.9272081908  0.00187156714314
538.990961329  0.0241665562245  0.777202782307  -51.6844170803  -51.6843064228  0.00187029529213
539.91862067  0.024519433715  0.776031414318  -52.4481673236  -52.4483160353  0.00186902518416
540.844686157  0.0248758612135  0.774857943516  -53.2189700326  -53.2185418686  0.00186775676314
541.76916598  0.0252358925864  0.773682392415  -53.99688347  -53.9962051615  0.00186649005793
542.692068263  0.0255995557497  0.772504768937  -54.7819486201  -54.781936676  0.00186522498924
543.613401058  0.0259668400302  0.771324879602  -55.5741034654  -55.5732742134  0.00186396158457
544.533172349  0.0263378337618  0.770142992557  -56.3735071106  -56.3743803147  0.00186270006811
545.451390055  0.0267124808208  0.768958706186  -57.18000717  -57.1802000018  0.00186143992247
546.368062024  0.0270908473806  0.767772208872  -57.9937109922  -57.9933556879  0.00186018166015
547.283196042  0.0274729783714  0.766583469149  -58.8146589473  -58.814447706  0.0018589249183
548.196799828  0.0278589063425  0.765392528459  -59.6428916605  -59.6440521702  0.00185766964567
549.108881037  0.0282485883597  0.764199088866  -60.4783021005  -60.4787203149  0.00185641629143
550.019447261  0.0286420921879  0.76300328095  -61.3209849722  -61.3205925198  0.00185516448731
550.928506027  0.0290394735115  0.761805150171  -62.171005247  -62.1709066436  0.00185391417071
551.836064802  0.0294407403088  0.760604615651  -63.0283431993  -63.0286426933  0.00185266554064
552.74213099  0.0298458790199  0.759401487103  -63.8929520551  -63.8921582548  0.00185141828144
553.646711937  0.0302549718437  0.7581959463  -64.7649395606  -64.7637873987  0.00185017281859
554.549814925  0.030668073282  0.756987983986  -65.6443699208  -65.6446557833  0.00184892873991
555.45144718  0.0310851361943  0.755777409529  -66.53112837  -66.531474364  0.00184768628555
556.351615867  0.0315062336261  0.754564212313  -67.4253024314  -67.4259983914  0.00184644540191
557.250328095  0.0319313482503  0.753348325808  -68.3268370964  -68.3265220509  0.00184520610936
558.147590913  0.0323605863252  0.752129883392  -69.2358879247  -69.2363393328  0.00184396825715
559.043411316  0.0327939222271  0.750908716835  -70.1523586346  -70.1527884738  0.00184273197735
559.937796242  0.0332313891664  0.749684754815  -71.0762796018  -71.0762248654  0.00184149704782
560.830752573  0.0336730335358  0.748458064467  -72.0076953895  -72.0073035567  0.00184026373196
561.722287136  0.0341189153267  0.747228653513  -72.9466598785  -72.9468499869  0.00183903175208
562.612406705  0.034569015283  0.745996367052  -73.8931154517  -73.8932391724  0.00183780141087
563.501117999  0.0350233870779  0.744761190725  -74.8471155076  -74.8473049158  0.00183657246231
564.388427685  0.0354820820773  0.743523169827  -75.8086952233  -75.8094553588  0.00183534499655
565.274342377  0.0359450879921  0.742282140699  -76.7778057134  -76.77834281  0.00183411906016
566.158868637  0.0364124411571  0.741038060972  -77.7544583374  -77.7539270889  0.00183289434087
567.042012976  0.036884244457  0.739791076231  -78.7387917667  -78.7387284995  0.00183167112206
567.923781855  0.0373604680797  0.738540988941  -79.7307082034  -79.7304521488  0.00183044940751
568.804181683  0.0378411728214  0.737287791563  -80.7302669114  -80.7299972931  0.00182922895819
569.683218821  0.0383264048351  0.736031532799  -81.7375084492  -81.7378566545  0.00182801005348
570.560899581  0.0388161642256  0.734772047233  -82.7523718115  -82.7525755236  0.0018267924564
571.437230224  0.0393104952601  0.733509296308  -83.7749017974  -83.774759238  0.00182557630202
572.312216965  0.0398094840929  0.732243413954  -84.8051845452  -84.8057432167  0.00182436144706
573.185865972  0.0403130789019  0.730974046389  -85.8430916519  -85.8429003648  0.00182314786883
574.058183364  0.0408213996278  0.729701474245  -86.8887691332  -86.888659987  0.00182193587287
574.929175216  0.0413344882588  0.728425552663  -87.9422421266  -87.9431884995  0.00182072504448
575.798847554  0.0418522717781  0.727146020825  -89.0033255843  -89.0029933707  0.00181951556638
576.66720636  0.0423749315094  0.725863184806  -90.0722882741  -90.072554376  0.00181830738727
577.534257572  0.0429024281277  0.724576766429  -91.1489977775  -91.1493294391  0.00181710070161
578.400007081  0.0434347921438  0.723286712663  -92.2334473485  -92.2330126708  0.00181589512002
579.264460736  0.0439721516327  0.721993201834  -93.3258113732  -93.3262927867  0.00181469090771
580.12762434  0.0445144513036  0.720695922411  -94.4259203305  -94.4261441628  0.00181348800938
580.989503656  0.0450617748783  0.719394975739  -95.5338734234  -95.5340008096  0.00181228632169
581.850104402  0.0456141732095  0.718090257067  -96.6496750437  -96.6497283494  0.00181108595193
582.709432253  0.0461716653856  0.716781737098  -97.7733195537  -97.7730466258  0.00180988687544
583.567492845  0.0467343675993  0.715469478455  -98.9049257052  -98.9055978855  0.00180868906592
584.424291769  0.0473022077786  0.714153148491  -100.044308454  -100.044349776  0.00180749240652
585.279834577  0.0478752961384  0.712832885407  -101.191594927  -101.191086436  0.00180629694213
586.134126782  0.0484537432415  0.711508752175  -102.346881186  -102.347041703  0.00180510282522
586.987173852  0.0490374703309  0.710180416613  -103.510000732  -103.509581289  0.00180390978946
587.838981221  0.0496266181083  0.708848057019  -104.681103135  -104.680731257  0.00180271804841
588.689554279  0.0502212554187  0.707511626141  -105.860218378  -105.86072547  0.00180152746798
589.53889838  0.0508212929485  0.706170771101  -107.047164096  -107.046835992  0.00180033828186
590.387018837  0.051426930307  0.704825723783  -108.242148845  -108.241842948  0.00179915001605
591.233920927  0.0520382040024  0.703476451235  -109.44518704  -109.445754303  0.00179796278834
592.079609887  0.0526550434851  0.7021226374  -110.656090646  -110.655879271  0.00179677707203
592.924090919  0.0532776289217  0.700764421825  -111.875065492  -111.874855086  0.00179559229465
593.767369187  0.0539059959778  0.699401755948  -113.102095507  -113.102300506  0.00179440863242
594.609449816  0.0545401401772  0.698034439527  -114.337095178  -114.336967403  0.00179322622313
595.450337898  0.0551802071439  0.696662603649  -115.580213205  -115.580633737  0.00179204478651
596.290038488  0.0558261362052  0.695285919751  -116.831280767  -116.831029469  0.00179086470664
597.128556605  0.0564781199991  0.69390460275  -118.090507563  -118.090658709  0.00178968543472
597.965897232  0.0571361074277  0.692518379903  -119.357734042  -119.357418135  0.00178850766252
598.802065318  0.0578002242622  0.691127297368  -120.633090587  -120.632785204  0.00178733070365
599.637065778  0.0584705288156  0.689731266545  -121.916546546  -121.916260964  0.00178615469437
600.470903492  0.0591471024105  0.688330277903  -123.20816294  -123.208441362  0.00178498003208
601.303583306  0.0598299618655  0.686924135236  -124.507862733  -124.508306963  0.00178380628089
602.135110032  0.0605191391326  0.685512753616  -125.815625182  -125.815531742  0.00178263367754
602.965488449  0.0612148131659  0.684096245371  -127.131607617  -127.131799303  0.00178146202665
603.794723305  0.0619170158704  0.682674417813  -128.455770805  -128.45653815  0.00178029145756
604.622819313  0.0626256785559  0.681247037448  -129.787932721  -129.787654776  0.00177912186292
605.449781155  0.0633410741074  0.679814305457  -131.128374073  -131.128135192  0.00177795317937
606.275613479  0.0640632359058  0.67837609303  -132.477062901  -132.477498253  0.0017767857771
607.100320904  0.064792106932  0.676932159086  -133.833818082  -133.833730356  0.00177561911543
607.923908016  0.0655279487578  0.675482646848  -135.198907166  -135.199551204  0.00177445363806
608.74637937  0.0662706802953  0.674027226944  -136.572120359  -136.572683195  0.00177328890143
609.567739492  0.0670204440257  0.672565982092  -137.953562463  -137.954127223  0.00177212521473
610.387992874  0.0677772505349  0.671098629975  -139.34313675  -139.342837659  0.00177096263891
611.207143981  0.0685413761638  0.669625454558  -140.741127767  -140.741550777  0.00176980100631
612.025197246  0.0693127054994  0.66814601039  -142.147253577  -142.147398762  0.00176863994471
612.842157075  0.0700914161139  0.666660371799  -143.56166607  -143.561792238  0.00176748017288
613.65802784  0.0708776141256  0.665168448699  -144.984383094  -144.984811205  0.00176632134512
614.472813889  0.0716713011584  0.663670013224  -146.415309074  -146.415482091  0.00176516320835
615.286519539  0.0724726665477  0.662165174063  -147.854592738  -147.855116108  0.00176400600818
616.099149077  0.073281737664  0.660653669839  -149.302128166  -149.302660838  0.00176284977519
616.910706763  0.0740985568023  0.659135258062  -150.757858283  -150.757554827  0.00176169452005
617.72119683  0.0749234038469  0.657610240633  -152.222030336  -152.221939108  0.00176054003237
618.530623481  0.0757563130126  0.656078408268  -153.694585619  -153.695193316  0.00175938652126
619.338990895  0.0765971911858  0.654539195156  -155.175249701  -155.174886511  0.00175823356148
620.146303218  0.0774464392695  0.652993085999  -156.664432999  -156.664491966  0.00175708179937
