0	0	0	1.14e-05	-9.71797e-06	-0.0357295	0.133797
0	0.199875	0	1.14e-05	-9.71142e-06	-0.0356435	0.133931
0	0.39975	0	1.14e-05	-9.69102e-06	-0.0353932	0.134319
0	0.599625	0	1.14e-05	-9.65478e-06	-0.0350015	0.134916
0	0.7995	0	1.14e-05	-9.60032e-06	-0.0345041	0.135652
0	0.999374	0	1.14e-05	-9.52571e-06	-0.0339461	0.136438
0	1.19925	0	1.14e-05	-9.43e-06	-0.0333771	0.137171
0	1.39912	0	1.14e-05	-9.31339e-06	-0.0328449	0.137754
0	1.599	0	1.14e-05	-9.17708e-06	-0.03239	0.138106
0	1.79887	0	1.14e-05	-9.02306e-06	-0.0320412	0.138172
0	1.99875	0	0.00596254	1.41886e-06	0.0464937	0.137936
0	2.19862	0	0.00592021	1.48576e-06	0.0460809	0.137411
0	2.3985	0	0.00587706	1.55849e-06	0.0455404	0.136636
0	2.59837	0	0.00583285	1.63175e-06	0.0448827	0.135667
0	2.79825	0	0.00578706	1.69908e-06	0.044119	0.134565
0	2.99812	0	0.00573904	1.7532e-06	0.0432596	0.133392
0	3.198	0	0.00568803	1.78649e-06	0.042314	0.132205
0	3.39787	0	0.00563328	1.79149e-06	0.0412919	0.131054
0	3.59775	0	0.00557422	1.76158e-06	0.0402056	0.129987
0	3.79762	0	0.00551055	1.69175e-06	0.0390712	0.129047
0	3.9975	0	0.00544238	1.57944e-06	0.0379103	0.128269
0	4.19737	0	0.00537026	1.42527e-06	0.0367488	0.127685
0	4.39725	0	0.00529526	1.23352e-06	0.035615	0.127313
0	4.59712	0	0.00521883	1.01198e-06	0.0345368	0.127156
0	4.797	0	0.00514279	7.71269e-07	0.0335385	0.127201
0	4.99687	0	0.00506917	5.23496e-07	0.0326391	0.127419
0	5.19675	0	0.00500004	2.80861e-07	0.0318518	0.127769
0	5.39662	0	0.00493739	5.43668e-08	0.031185	0.128203
0	5.5965	0	0.004883	-1.47006e-07	0.0306436	0.128673
0	5.79637	0	0.00483832	-3.16665e-07	0.0302304	0.12914
0	5.99625	0	0.00480441	-4.50395e-07	0.0299465	0.129572
0	6.19612	0	0.00478186	-5.46154e-07	0.0297914	0.129949
0	6.396	0	0.00477079	-6.03795e-07	0.029762	0.13026
0	6.59587	0	0.0047708	-6.24809e-07	0.0298515	0.130501
0	6.79575	0	0.00478102	-6.12102e-07	0.0300487	0.130673
0	6.99562	0	0.00480013	-5.69795e-07	0.030338	0.130783
0	7.1955	0	0.0048264	-5.03023e-07	0.0306992	0.130834
0	7.39537	0	0.00485785	-4.1769e-07	0.0311089	0.130836
0	7.59525	0	0.00489229	-3.20168e-07	0.0315417	0.130795
0	7.79512	0	0.00492753	-2.16944e-07	0.0319722	0.13072
0	7.995	0	0.00496151	-1.14237e-07	0.0323764	0.130617
0	8.19487	0	0.00499242	-1.76199e-08	0.032734	0.130494
0	8.39474	0	0.00501885	6.82935e-08	0.0330293	0.13036
0	8.59462	0	0.00503981	1.40071e-07	0.0332523	0.13022
0	8.79449	0	0.0050548	1.95557e-07	0.0333988	0.130082
0	8.99437	0	0.00506376	2.33852e-07	0.03347	0.129951
0	9.19424	0	0.005067	2.5518e-07	0.0334715	0.129832
0	9.39412	0	0.00506514	2.60693e-07	0.0334126	0.129729
0	9.59399	0	0.00505899	2.52233e-07	0.0333048	0.129645
0	9.79387	0	0.00504947	2.32105e-07	0.0331604	0.129583
0	9.99374	0	0.00503753	2.02857e-07	0.0329923	0.129543
0	10.1936	0	0.00502412	1.67103e-07	0.0328121	0.129524
0	10.3935	0	0.00501008	1.27385e-07	0.0326307	0.129526
0	10.5934	0	0.00499616	8.60661e-08	0.0324571	0.129547
0	10.7932	0	0.00498301	4.52585e-08	0.0322985	0.129583
0	10.9931	0	0.00497113	6.77293e-09	0.0321606	0.129632
0	11.193	0	0.0049609	-2.79093e-08	0.0320472	0.129689
0	11.3929	0	0.00495259	-5.76499e-08	0.0319603	0.12975
0	11.5927	0	0.00494635	-8.16548e-08	0.0319008	0.129814
0	11.7926	0	0.00494223	-9.94635e-08	0.0318681	0.129874
0	11.9925	0	0.00494016	-1.1093e-07	0.0318605	0.12993
0	12.1924	0	0.00494003	-1.16195e-07	0.0318756	0.129978
0	12.3922	0	0.00494164	-1.15652e-07	0.0319102	0.130018
0	12.5921	0	0.00494474	-1.09907e-07	0.0319607	0.130046
0	12.792	0	0.00494904	-9.97339e-08	0.0320231	0.130065
0	12.9919	0	0.00495423	-8.60291e-08	0.0320933	0.130072
0	13.1917	0	0.00495998	-6.97603e-08	0.0321675	0.13007
0	13.3916	0	0.00496599	-5.19207e-08	0.0322419	0.130059
0	13.5915	0	0.00497195	-3.34829e-08	0.0323131	0.130041
0	13.7914	0	0.00497759	-1.5358e-08	0.0323783	0.130017
0	13.9912	0	0.00498269	1.64032e-09	0.0324349	0.129989
0	14.1911	0	0.00498707	1.68242e-08	0.0324814	0.12996
0	14.391	0	0.00499058	2.96519e-08	0.0325165	0.129929
0	14.5909	0	0.00499315	3.97402e-08	0.0325397	0.1299
0	14.7907	0	0.00499474	4.68676e-08	0.0325511	0.129873
0	14.9906	0	0.00499538	5.097e-08	0.0325512	0.12985
0	15.1905	0	0.00499512	5.21293e-08	0.0325412	0.129831
0	15.3904	0	0.00499405	5.05558e-08	0.0325224	0.129817
0	15.5902	0	0.00499229	4.65666e-08	0.0324964	0.129808
0	15.7901	0	0.00499	4.0561e-08	0.0324652	0.129804
0	15.99	0	0.00498731	3.29947e-08	0.0324305	0.129805
