698	0	0	infinite	54.2159732004	60.019404408	504.452663071	29.1571004936	37.4714718512	643.428459153	undefined	25.4830231125	0.0576384810233	vapor
698	5	0.915991295568	1.09171343094	53.2194359801	58.6780031348	121.359159889	31.6939397218	43.3801113281	623.490636693	6.60901332277	25.4598510537	0.0624774678017	vapor
698	10	1.97177074854	0.5071583503	52.0656105803	57.1371940833	113.897482093	34.9170360548	52.017478766	600.782756119	6.37315615943	25.6136983102	0.0691729192502	vapor
698	15	3.23704535705	0.308923691113	50.7048474201	55.3387027868	108.490651523	38.8679123053	65.0331336418	574.86341945	6.01175323117	26.0218581842	0.0791231651801	vapor
698	20	4.83980734892	0.20661979453	49.054460672	53.1868565626	103.593849198	43.5703728624	85.9232433861	545.186379359	5.52989241594	26.8439345412	0.0951775360251	vapor
698	25	7.04686091376	0.141907157277	46.9660677225	50.5137466545	98.5305494381	48.928423493	123.054558524	511.303638392	4.9084185804	28.4536262983	0.123405602058	vapor
698	25	7.04686091376	0.141907157277	46.9660677225	50.5137466545	98.5305494381	48.928423493	123.054558524	511.303638392	4.9084185804	28.4536262983	0.123405602058	supercritical
698	25	7.04686091376	0.141907157277	46.9660677225	50.5137466545	98.5305494381	48.928423493	123.054558524	511.303638392	4.9084185804	28.4536262983	0.123405602058	supercritical
698	30	10.497171278	0.0952637594943	44.164847644	47.0227604288	92.6874586746	54.2715473361	197.08731013	475.094533694	4.07730155672	31.8838489476	0.176230640297	supercritical
698	35	16.2144534346	0.0616733708622	40.5572611514	42.7158291316	85.9643046202	56.619306374	282.432029178	460.785752456	2.91233101482	39.4300190989	0.258646280156	supercritical
698	40	21.9250579739	0.0456099136062	37.7565835163	39.5809800606	81.0980776871	54.8905798742	232.035977442	508.774639326	1.88447160714	48.6481997239	0.324429388374	supercritical
698	45	25.416657643	0.0393442762635	36.235192673	38.0056851049	78.5399853978	52.9880426155	175.030182181	583.172936036	1.29856905507	55.001123951	0.364051233469	supercritical
698	50	27.6562967927	0.036158130913	35.2941655985	37.1020721441	76.9759908368	51.9520470124	147.470935675	647.366207482	0.982401910647	59.3990951213	0.391713376705	supercritical
698	55	29.2967383662	0.034133492524	34.6151128377	36.4924549265	75.8513142644	51.316861282	131.562240977	703.083619976	0.782379109023	62.8081206711	0.412895787989	supercritical
698	60	30.5896418778	0.0326908044231	34.0839431242	36.0453913895	74.9717357602	50.8835464933	121.073427766	752.616533636	0.642597975195	65.6210346216	0.430002484904	supercritical
698	65	31.6578689764	0.0315877231265	33.6471013715	35.7003033747	74.2472747427	50.5693585936	113.647301808	797.115041921	0.539239327988	68.0366272184	0.444428986979	supercritical
698	70	32.5702796972	0.0307028373504	33.2752486492	35.4244472637	73.6290677601	50.3324391206	108.111704952	837.492425867	0.459593227456	70.1696810385	0.457004616993	supercritical
