# version: 0.0.0-2306-gdeb92257-dirty
# seed: 0
# well_width: 1.5
# ff: 0.17
# N: 256
# walls: 0
# cell dimensions: (18.4768, 18.4768, 18.4768)
# translation_scale: 0.1
# energy_levels: 2305
# min_T: 1
# max_entropy_state: 509
# min_important_energy: 932
# too_high_energy: -1
# too_low_energy: -1

# WL Factor: 1.87952e-07
# iterations: 2078319360
# working moves: 310329383326
# total moves: 532049756160
# acceptance rate: 0.583271

# converged state: 1625
# converged temperature: 0.286578

# energy	lndos	ps	lndos_tm
57	-1126.93147	0	-1126.97
58	-1119.949585	0	-1120.01
59	-1112.987008	0	-1113.08
60	-1106.084522	0	-1106.19
61	-1099.204471	0	-1099.34
62	-1092.367716	0	-1092.53
63	-1085.587483	0	-1085.76
64	-1078.840271	0	-1079.03
65	-1072.18652	0	-1072.33
66	-1065.571496	0	-1065.67
67	-1059.00792	0	-1059.04
68	-1052.4292	0	-1052.45
69	-1045.865851	0	-1045.89
70	-1039.360474	0	-1039.37
71	-1032.886311	0	-1032.88
72	-1026.42706	0	-1026.43
73	-1020.046078	0	-1020.02
74	-1013.702421	0	-1013.63
75	-1007.345476	0	-1007.28
76	-1001.002948	0	-1000.96
77	-994.6947591	0	-994.673
78	-988.4253437	0	-988.417
79	-982.1940244	0	-982.201
80	-975.9852034	0	-976.016
81	-969.8599408	0	-969.866
82	-963.7658989	0	-963.751
83	-957.6612273	0	-957.659
84	-951.6472915	0	-951.601
85	-945.6267739	0	-945.576
86	-939.6267863	0	-939.581
87	-933.6699829	0	-933.617
88	-927.7502635	0	-927.68
89	-921.9038125	0	-921.775
90	-916.0241138	0	-915.901
91	-910.1778109	0	-910.061
92	-904.3478261	0	-904.248
93	-898.5813123	0	-898.468
94	-892.8403276	0	-892.722
95	-887.1584298	0	-887.009
96	-881.4956265	0	-881.32
97	-875.8503329	0	-875.663
98	-870.221281	0	-870.036
99	-864.6035419	0	-864.432
100	-859.0282855	0	-858.861
101	-853.4918925	0	-853.322
102	-847.9692948	0	-847.807
103	-842.4611622	0	-842.324
104	-837.016784	0	-836.87
105	-831.5957121	0	-831.443
106	-826.2135588	0	-826.043
107	-820.8219084	0	-820.669
108	-815.4758764	0	-815.321
109	-810.1670001	0	-810.002
110	-804.8826312	0	-804.709
111	-799.6308123	0	-799.444
112	-794.39018	0	-794.208
113	-789.1944586	0	-788.996
114	-784.0263116	0	-783.812
115	-778.8722069	0	-778.654
116	-773.7284672	0	-773.523
117	-768.6208688	0	-768.418
118	-763.5115437	0	-763.338
119	-758.4644444	0	-758.286
120	-753.4409447	0	-753.258
121	-748.4307921	0	-748.257
122	-743.4746922	0	-743.281
123	-738.5341658	0	-738.33
124	-733.6095239	0	-733.403
125	-728.7145862	0	-728.501
126	-723.8303411	0	-723.626
127	-718.98724	0	-718.776
128	-714.1546504	0	-713.949
129	-709.3451118	0	-709.148
130	-704.5648059	0	-704.371
131	-699.8235152	0	-699.619
132	-695.10754	0	-694.895
133	-690.4171947	0	-690.194
134	-685.7345917	0	-685.518
135	-681.0744825	0	-680.867
136	-676.4343984	0	-676.238
137	-671.8149365	0	-671.633
138	-667.2292466	0	-667.052
139	-662.663653	0	-662.492
140	-658.1216582	0	-657.955
141	-653.5896765	0	-653.443
142	-649.1013071	0	-648.955
143	-644.6388969	0	-644.487
144	-640.1897806	0	-640.042
145	-635.756888	0	-635.62
146	-631.3584677	0	-631.221
147	-626.9724629	0	-626.845
148	-622.6224033	0	-622.493
149	-618.2918329	0	-618.164
150	-613.9691961	0	-613.854
151	-609.673819	0	-609.568
152	-605.4124762	0	-605.304
153	-601.1697978	0	-601.062
154	-596.9423781	0	-596.843
155	-592.7332436	0	-592.642
156	-588.5466377	0	-588.465
157	-584.3847948	0	-584.31
158	-580.2460072	0	-580.175
159	-576.1303528	0	-576.061
160	-572.0332961	0	-571.966
161	-567.9561917	0	-567.894
162	-563.907316	0	-563.843
163	-559.8761373	0	-559.813
164	-555.871201	0	-555.804
165	-551.8705218	0	-551.818
166	-547.8999358	0	-547.85
167	-543.9488853	0	-543.904
168	-540.0279107	0	-539.98
169	-536.1198951	0	-536.075
170	-532.2446521	0	-532.192
171	-528.376276	0	-528.327
172	-524.5303798	0	-524.482
173	-520.7030414	0	-520.658
174	-516.897091	0	-516.852
175	-513.1136378	0	-513.065
176	-509.3455313	0	-509.3
177	-505.5964216	0	-505.555
178	-501.8719648	0	-501.83
179	-498.1626257	0	-498.124
180	-494.4687602	0	-494.438
181	-490.8029212	0	-490.771
182	-487.1384575	0	-487.124
183	-483.5065987	0	-483.495
184	-479.8942133	0	-479.886
185	-476.3030398	0	-476.296
186	-472.7258019	0	-472.724
187	-469.1758474	0	-469.173
188	-465.6416226	0	-465.639
189	-462.1234566	0	-462.126
190	-458.6316699	0	-458.629
191	-455.1579232	0	-455.152
192	-451.6951274	0	-451.693
193	-448.2619541	0	-448.252
194	-444.8375266	0	-444.83
195	-441.4380151	0	-441.425
196	-438.0546776	0	-438.039
197	-434.6882844	0	-434.67
198	-431.3335209	0	-431.318
199	-427.9989005	0	-427.986
200	-424.6761875	0	-424.671
201	-421.3789502	0	-421.374
202	-418.1007221	0	-418.094
203	-414.8359415	0	-414.832
204	-411.591151	0	-411.588
205	-408.3636236	0	-408.361
206	-405.1512617	0	-405.151
207	-401.9623492	0	-401.958
208	-398.789258	0	-398.783
209	-395.6311544	0	-395.624
210	-392.4877444	0	-392.482
211	-389.3687427	0	-389.358
212	-386.2582067	0	-386.25
213	-383.1647632	0	-383.159
214	-380.0910949	0	-380.084
215	-377.0321023	0	-377.027
216	-373.9918203	0	-373.986
217	-370.9717467	0	-370.962
218	-367.9647595	0	-367.955
219	-364.9820301	0	-364.964
220	-362.006103	0	-361.99
221	-359.0463701	0	-359.033
222	-356.1038809	0	-356.091
223	-353.1833585	0	-353.166
224	-350.2705787	0	-350.256
225	-347.3742884	0	-347.362
226	-344.4878999	0	-344.484
227	-341.6222607	0	-341.622
228	-338.775304	0	-338.774
229	-335.9381907	0	-335.943
230	-333.1254701	0	-333.127
231	-330.3308965	0	-330.328
232	-327.548832	0	-327.544
233	-324.7857267	0	-324.776
234	-322.039298	0	-322.024
235	-319.2972664	0	-319.286
236	-316.5717643	0	-316.563
237	-313.8695402	0	-313.856
238	-311.1745	0	-311.163
239	-308.4985054	0	-308.487
240	-305.8338363	0	-305.825
241	-303.19373	0	-303.178
242	-300.5707863	0	-300.548
243	-297.9511184	0	-297.931
244	-295.3540589	0	-295.329
245	-292.7626763	0	-292.742
246	-290.1940471	0	-290.17
247	-287.6386903	0	-287.613
248	-285.0921979	0	-285.07
249	-282.5618182	0	-282.542
250	-280.0448612	0	-280.027
251	-277.5481621	0	-277.527
252	-275.0625143	0	-275.042
253	-272.5934761	0	-272.572
254	-270.1369326	0	-270.115
255	-267.693409	0	-267.673
256	-265.2674417	0	-265.246
257	-262.8491952	0	-262.832
258	-260.4520849	0	-260.432
259	-258.0707592	0	-258.046
260	-255.7030512	0	-255.674
261	-253.3456837	0	-253.317
262	-251.001344	0	-250.974
263	-248.6702957	0	-248.643
264	-246.3534435	0	-246.326
265	-244.0534725	0	-244.023
266	-241.7663111	0	-241.734
267	-239.4938889	0	-239.459
268	-237.2281785	0	-237.198
269	-234.9774901	0	-234.95
270	-232.7408335	0	-232.715
271	-230.5230662	0	-230.493
272	-228.3169938	0	-228.286
273	-226.1284847	0	-226.092
274	-223.9468832	0	-223.91
275	-221.776238	0	-221.742
276	-219.623529	0	-219.587
277	-217.4835086	0	-217.445
278	-215.3544583	0	-215.316
279	-213.2375522	0	-213.201
280	-211.1353593	0	-211.099
281	-209.0418306	0	-209.009
282	-206.9666938	0	-206.932
283	-204.9011399	0	-204.869
284	-202.8504163	0	-202.818
285	-200.809221	0	-200.779
286	-198.7798065	0	-198.753
287	-196.7673378	0	-196.74
288	-194.763245	0	-194.741
289	-192.7770646	0	-192.754
290	-190.7970524	0	-190.779
291	-188.8296866	0	-188.817
292	-186.8788459	0	-186.867
293	-184.9380967	0	-184.93
294	-183.007518	0	-183.005
295	-181.0963857	0	-181.092
296	-179.1945524	0	-179.192
297	-177.3088789	0	-177.304
298	-175.4348359	0	-175.428
299	-173.5732174	0	-173.564
300	-171.7170874	0	-171.713
301	-169.878642	0	-169.873
302	-168.051138	0	-168.046
303	-166.238043	0	-166.23
304	-164.4354313	0	-164.426
305	-162.6422904	0	-162.635
306	-160.8618898	0	-160.855
307	-159.0983984	0	-159.088
308	-157.3457782	0	-157.332
309	-155.6025179	0	-155.587
310	-153.86636	0	-153.855
311	-152.1363818	0	-152.134
312	-150.4265979	0	-150.424
313	-148.7283059	0	-148.727
314	-147.0423456	0	-147.041
315	-145.3698906	0	-145.367
316	-143.7043469	0	-143.703
317	-142.0521713	0	-142.052
318	-140.4120291	0	-140.412
319	-138.7853081	0	-138.784
320	-137.1661463	0	-137.166
321	-135.5596595	0	-135.56
322	-133.9623989	0	-133.966
323	-132.3803039	0	-132.383
324	-130.8076843	0	-130.811
325	-129.2492251	0	-129.25
326	-127.697173	0	-127.7
327	-126.1608055	0	-126.161
328	-124.634109	0	-124.633
329	-123.1166488	0	-123.116
330	-121.6145663	0	-121.611
331	-120.1221541	0	-120.116
332	-118.6405665	0	-118.631
333	-117.1719306	0	-117.159
334	-115.7123666	0	-115.697
335	-114.2630348	0	-114.245
336	-112.8206271	0	-112.805
337	-111.3901731	0	-111.375
338	-109.9697382	0	-109.955
339	-108.5617648	0	-108.546
340	-107.16621	0	-107.149
341	-105.7804486	0	-105.762
342	-104.403908	0	-104.385
343	-103.0379282	0	-103.019
344	-101.6785764	0	-101.663
345	-100.3351312	0	-100.319
346	-98.99998413	0	-98.9843
347	-97.67402183	0	-97.6604
348	-96.35752869	0	-96.347
349	-95.05830758	0	-95.0439
350	-93.76517204	0	-93.7507
351	-92.48026315	0	-92.4682
352	-91.20670945	0	-91.1957
353	-89.94371952	0	-89.9336
354	-88.69008431	0	-88.6815
355	-87.45123636	0	-87.4397
356	-86.21848203	0	-86.2075
357	-84.99769747	0	-84.9856
358	-83.78507552	0	-83.774
359	-82.58255037	0	-82.572
360	-81.39418953	0	-81.3806
361	-80.21098994	0	-80.199
362	-79.03576074	0	-79.0271
363	-77.87407651	0	-77.8652
364	-76.72237428	0	-76.7132
365	-75.58009278	0	-75.5709
366	-74.4456884	0	-74.4385
367	-73.32565856	0	-73.316
368	-72.20995498	0	-72.203
369	-71.10675267	0	-71.0999
370	-70.01303416	0	-70.007
371	-68.93182507	0	-68.9234
372	-67.85659782	0	-67.849
373	-66.79478869	0	-66.7845
374	-65.73877209	0	-65.7296
375	-64.69418826	0	-64.6845
376	-63.65968012	0	-63.6485
377	-62.63403848	0	-62.622
378	-61.61753571	0	-61.6048
379	-60.61028871	0	-60.5974
380	-59.60933137	0	-59.5988
381	-58.62212421	0	-58.6102
382	-57.63870542	0	-57.6312
383	-56.67036075	0	-56.6614
384	-55.70926223	0	-55.7009
385	-54.75829334	0	-54.75
386	-53.81601581	0	-53.8079
387	-52.88597785	0	-52.8756
388	-51.96126748	0	-51.952
389	-51.04723488	0	-51.0374
390	-50.14132495	0	-50.1321
391	-49.24375677	0	-49.2356
392	-48.35616762	0	-48.3481
393	-47.47821133	0	-47.4701
394	-46.60601678	0	-46.601
395	-45.74571972	0	-45.7408
396	-44.89322432	0	-44.8893
397	-44.05141382	0	-44.0466
398	-43.21934155	0	-43.2134
399	-42.39408169	0	-42.3884
400	-41.57957816	0	-41.5728
401	-40.77557725	0	-40.7659
402	-39.97685105	0	-39.9679
403	-39.18623364	0	-39.1783
404	-38.40438434	0	-38.3973
405	-37.63178602	0	-37.6258
406	-36.86803473	0	-36.8627
407	-36.11552451	0	-36.1078
408	-35.36829911	0	-35.362
409	-34.62807653	0	-34.6243
410	-33.90068851	0	-33.8956
411	-33.18073616	0	-33.1756
412	-32.47113221	0	-32.4641
413	-31.76975708	0	-31.7613
414	-31.07566255	0	-31.0667
415	-30.38944992	0	-30.3806
416	-29.7095209	0	-29.7029
417	-29.03993496	0	-29.0333
418	-28.3797771	0	-28.3722
419	-27.73005428	0	-27.7199
420	-27.08582605	0	-27.0752
421	-26.45202715	0	-26.4389
422	-25.8266105	0	-25.8112
423	-25.20725247	0	-25.1915
424	-24.5951021	0	-24.5803
425	-23.99399941	0	-23.9772
426	-23.39607839	0	-23.3821
427	-22.81187395	0	-22.7951
428	-22.23390231	0	-22.216
429	-21.66300138	0	-21.6452
430	-21.0996309	0	-21.0825
431	-20.54680315	0	-20.5279
432	-19.99932456	0	-19.9814
433	-19.46119711	0	-19.4431
434	-18.92941613	0	-18.9127
435	-18.40725638	0	-18.3901
436	-17.89159171	0	-17.8756
437	-17.38510549	0	-17.3688
438	-16.88702947	0	-16.8698
439	-16.39632744	0	-16.3782
440	-15.91560302	0	-15.8952
441	-15.43954874	103	-15.4195
442	-14.97160263	51	-14.9516
443	-14.51040194	38	-14.4916
444	-14.05711001	33	-14.0393
445	-13.61354452	29	-13.5947
446	-13.17718234	25	-13.1576
447	-12.7484093	22	-12.7282
448	-12.32402171	21	-12.306
449	-11.91148671	20	-11.8921
450	-11.50741822	18	-11.4854
451	-11.10690189	18	-11.086
452	-10.71513722	18	-10.6946
453	-10.33058185	17	-10.31
454	-9.95206853	17	-9.93336
455	-9.580176169	17	-9.56385
456	-9.217871569	16	-9.2019
457	-8.863069908	16	-8.84767
458	-8.512079294	16	-8.50077
459	-8.171438538	15	-8.16103
460	-7.837664262	13	-7.82889
461	-7.510148501	13	-7.5042
462	-7.189217199	12	-7.18613
463	-6.877727732	12	-6.87554
464	-6.573821231	11	-6.57176
465	-6.279085419	11	-6.27556
466	-5.989904775	11	-5.9866
467	-5.707307461	11	-5.70451
468	-5.430453009	10	-5.42977
469	-5.164720432	10	-5.16231
470	-4.902671092	10	-4.90182
471	-4.649410292	9	-4.6483
472	-4.40317008	9	-4.40191
473	-4.16211543	9	-4.16202
474	-3.927549721	9	-3.92948
475	-3.702796808	9	-3.70401
476	-3.484900883	9	-3.48519
477	-3.27179799	8	-3.27326
478	-3.068632759	8	-3.06842
479	-2.869132983	8	-2.87039
480	-2.678438987	8	-2.67942
481	-2.494090182	7	-2.49472
482	-2.317066584	7	-2.3171
483	-2.145439961	7	-2.14611
484	-1.979438488	7	-1.98192
485	-1.822554221	7	-1.82466
486	-1.671882033	7	-1.67419
487	-1.526965302	7	-1.53011
488	-1.390371878	7	-1.39279
489	-1.260600717	7	-1.26214
490	-1.137793387	7	-1.13834
491	-1.018471155	6	-1.02109
492	-0.9096944766	6	-0.909944
493	-0.8064257052	6	-0.805765
494	-0.7067520765	6	-0.70744
495	-0.6150478631	5	-0.615929
496	-0.5297178038	5	-0.530601
497	-0.4517917497	5	-0.451487
498	-0.3786406393	5	-0.379463
499	-0.314996545	5	-0.313584
500	-0.2576589329	5	-0.253991
501	-0.2042855112	5	-0.200783
502	-0.1571843128	5	-0.153847
503	-0.1150307604	5	-0.113295
504	-0.07892393952	5	-0.0785426
505	-0.05116869153	5	-0.0502316
506	-0.02949951255	5	-0.028376
507	-0.01475014738	5	-0.0125566
508	-0.005777856927	5	-0.00317525
509	0	2757	0
510	-0.001530062488	44847791	-0.00248904
511	-0.01066821548	24374743	-0.0113635
512	-0.02590623626	16610803	-0.0262252
513	-0.05008441778	12542652	-0.0473454
514	-0.07959157442	10035017	-0.0744381
515	-0.1114584057	8323841	-0.107212
516	-0.1508790324	7078668	-0.14587
517	-0.1943965937	6123340	-0.190491
518	-0.2460071166	5360758	-0.241099
519	-0.3028792343	4736323	-0.297442
520	-0.365549526	4209914	-0.359751
521	-0.4375162973	3759651	-0.428219
522	-0.5138537574	3372222	-0.502967
523	-0.5925161703	3035373	-0.583047
524	-0.679098268	2740965	-0.668745
525	-0.7691666296	2482282	-0.760446
526	-0.8682877465	2254296	-0.857736
527	-0.9713268173	2052906	-0.960963
528	-1.079739066	1873853	-1.0696
529	-1.19278487	1716393	-1.18406
530	-1.313360716	1574920	-1.30437
531	-1.43835679	1448005	-1.43037
532	-1.569656161	1335043	-1.56168
533	-1.704445687	1233858	-1.69886
534	-1.847943982	1142800	-1.84092
535	-1.996127452	1060204	-1.98921
536	-2.148479485	985576	-2.14289
537	-2.307579158	918032	-2.30195
538	-2.472874389	856252	-2.46634
539	-2.640016979	800368	-2.63632
540	-2.815812071	749160	-2.81157
541	-2.996247135	702470	-2.99237
542	-3.180814392	659936	-3.17797
543	-3.373720558	620638	-3.36918
544	-3.571675742	584870	-3.56588
545	-3.774016778	551935	-3.7675
546	-3.982856017	521454	-3.97474
547	-4.194917659	493321	-4.18693
548	-4.415209237	467256	-4.40475
549	-4.637516334	443031	-4.62762
550	-4.867156863	420723	-4.85567
551	-5.100671713	399951	-5.0891
552	-5.336351464	380539	-5.3269
553	-5.578035622	362488	-5.57
554	-5.826097577	345769	-5.81843
555	-6.081154409	330144	-6.07151
556	-6.337223237	315460	-6.32995
557	-6.599909714	301696	-6.59327
558	-6.869257283	288642	-6.86191
559	-7.14310844	276388	-7.13493
560	-7.422734411	264840	-7.4134
561	-7.703777451	254162	-7.69658
562	-7.990866377	244242	-7.9845
563	-8.283950942	234821	-8.27732
564	-8.58141091	225827	-8.57541
565	-8.884105243	217248	-8.87819
566	-9.188835636	209327	-9.18538
567	-9.50259611	201751	-9.49751
568	-9.821948141	194522	-9.81436
569	-10.14519264	187668	-10.136
570	-10.47096576	181079	-10.4622
571	-10.80193683	175000	-10.7932
572	-11.13689453	169126	-11.1284
573	-11.47780019	163564	-11.4684
574	-11.8236038	158380	-11.8123
575	-12.17129682	153326	-12.1615
576	-12.52252763	148429	-12.5154
577	-12.88011291	143726	-12.8736
578	-13.24699871	139446	-13.2363
579	-13.61455973	135175	-13.603
580	-13.98698563	131258	-13.9746
581	-14.36153553	127413	-14.3503
582	-14.74210969	123786	-14.7306
583	-15.12843697	120283	-15.1156
584	-15.51623102	116871	-15.5045
585	-15.90950178	113671	-15.8979
586	-16.30792949	110623	-16.2959
587	-16.70952473	107689	-16.698
588	-17.1159623	104786	-17.1043
589	-17.52350508	102170	-17.5149
590	-17.93811855	99478	-17.9294
591	-18.35639299	96987	-18.3487
592	-18.77886667	94578	-18.7717
593	-19.20688265	92317	-19.1989
594	-19.63813718	90104	-19.6307
595	-20.07343883	88019	-20.0664
596	-20.51443941	85932	-20.5061
597	-20.95856106	83913	-20.9499
598	-21.40578112	81977	-21.3975
599	-21.85840078	80066	-21.8494
600	-22.31657073	78286	-22.3051
601	-22.77632051	76489	-22.7649
602	-23.24196613	74769	-23.2288
603	-23.71151625	73078	-23.6967
604	-24.18474231	71496	-24.1682
605	-24.6589876	69943	-24.6438
606	-25.13953578	68344	-25.1234
607	-25.62474215	66848	-25.6071
608	-26.11460365	65456	-26.0944
609	-26.60723784	64119	-26.5855
610	-27.10173696	62760	-27.0799
611	-27.60065673	61507	-27.578
612	-28.10290652	60322	-28.0802
613	-28.60821416	59080	-28.5859
614	-29.1189846	57853	-29.0956
615	-29.63170202	56672	-29.6086
616	-30.14972666	55548	-30.1253
617	-30.67402009	54464	-30.6454
618	-31.20001893	53440	-31.1692
619	-31.72774839	52396	-31.6962
620	-32.26112987	51401	-32.2273
621	-32.79644584	50463	-32.7616
622	-33.33605106	49521	-33.2995
623	-33.87566961	48604	-33.8406
624	-34.42041107	47715	-34.3856
625	-34.9679768	46843	-34.9342
626	-35.51880822	45972	-35.486
627	-36.07140926	45152	-36.0408
628	-36.62929736	44386	-36.5993
629	-37.18985056	43611	-37.161
630	-37.75371043	42827	-37.7261
631	-38.3216024	42099	-38.2949
632	-38.89293713	41288	-38.8664
633	-39.46817699	40585	-39.4414
634	-40.04370475	39827	-40.0197
635	-40.62380093	39193	-40.6007
636	-41.20855424	38522	-41.1853
637	-41.79530094	37888	-41.7729
638	-42.38410962	37233	-42.3641
639	-42.97920013	36609	-42.9579
640	-43.57286743	35966	-43.5548
641	-44.17185986	35358	-44.155
642	-44.77601848	34808	-44.7584
643	-45.38184733	34227	-45.3648
644	-45.98871139	33708	-45.9738
645	-46.60265761	33177	-46.5858
646	-47.21731434	32632	-47.2011
647	-47.83469018	32144	-47.8197
648	-48.45356648	31664	-48.4409
649	-49.07641272	31157	-49.0651
650	-49.70319454	30643	-49.6924
651	-50.33077692	30183	-50.3225
652	-50.96370614	29751	-50.9555
653	-51.60189816	29297	-51.5911
654	-52.24108377	28830	-52.2297
655	-52.88188851	28398	-52.8711
656	-53.52576034	27997	-53.5156
657	-54.17389259	27580	-54.1626
658	-54.82151729	27149	-54.8123
659	-55.47422848	26784	-55.4646
660	-56.12941061	26379	-56.1201
661	-56.78747827	26000	-56.7777
662	-57.44715493	25613	-57.4382
663	-58.11079896	25249	-58.1017
664	-58.77617861	24913	-58.7674
665	-59.44495275	24563	-59.4359
666	-60.11525157	24214	-60.1068
667	-60.79078721	23884	-60.781
668	-61.46692059	23554	-61.4573
669	-62.14631286	23231	-62.1361
670	-62.82466732	22917	-62.8174
671	-63.50773368	22601	-63.5014
672	-64.19250267	22314	-64.188
673	-64.88269872	22025	-64.877
674	-65.57388277	21745	-65.5685
675	-66.26718785	21454	-66.2621
676	-66.96323819	21143	-66.9586
677	-67.66257469	20844	-67.6572
678	-68.36254696	20567	-68.3581
679	-69.06503627	20319	-69.0618
680	-69.77042127	20017	-69.7676
681	-70.47802664	19763	-70.4758
682	-71.18734113	19507	-71.1862
683	-71.90044015	19249	-71.8989
684	-72.61397039	19024	-72.6139
685	-73.33086384	18757	-73.3313
686	-74.04771086	18519	-74.0502
687	-74.76889365	18263	-74.7717
688	-75.49208769	18018	-75.495
689	-76.21977829	17804	-76.2209
690	-76.94692089	17560	-76.9491
691	-77.67579984	17313	-77.6794
692	-78.40542792	17083	-78.4117
693	-79.1380149	16872	-79.1461
694	-79.87300614	16641	-79.8828
695	-80.61118335	16423	-80.6213
696	-81.35039435	16206	-81.3615
697	-82.09314763	16012	-82.1043
698	-82.83727803	15786	-82.8489
699	-83.58291258	15589	-83.5955
700	-84.33282516	15386	-84.3443
701	-85.08469402	15212	-85.0948
702	-85.83822531	15016	-85.8474
703	-86.58962609	14833	-86.6018
704	-87.34858637	14642	-87.3586
705	-88.10723764	14460	-88.1171
706	-88.86962315	14278	-88.8777
707	-89.63252441	14082	-89.6398
708	-90.39622722	13917	-90.4038
709	-91.16071806	13762	-91.1699
710	-91.92845887	13586	-91.9379
711	-92.69860378	13412	-92.7078
712	-93.4664873	13269	-93.4795
713	-94.23846276	13096	-94.2531
714	-95.0153029	12934	-95.0284
715	-95.79461728	12786	-95.8056
716	-96.57433672	12633	-96.5843
717	-97.35550303	12488	-97.3649
718	-98.13937453	12359	-98.147
719	-98.92397739	12204	-98.9311
720	-99.70956481	12058	-99.7166
721	-100.4983343	11912	-100.504
722	-101.2873053	11780	-101.294
723	-102.0807822	11627	-102.085
724	-102.8740798	11501	-102.877
725	-103.6707971	11385	-103.672
726	-104.4683215	11234	-104.467
727	-105.2656901	11104	-105.264
728	-106.0664081	10955	-106.064
729	-106.8661503	10826	-106.864
730	-107.6670214	10694	-107.666
731	-108.4710178	10583	-108.47
732	-109.2729048	10462	-109.275
733	-110.0818834	10335	-110.082
734	-110.8913625	10195	-110.891
735	-111.7008731	10088	-111.701
736	-112.5097001	9952	-112.512
737	-113.3234369	9820	-113.325
738	-114.1363313	9718	-114.139
739	-114.9549777	9611	-114.955
740	-115.7696299	9495	-115.773
741	-116.5866044	9379	-116.592
742	-117.4043347	9284	-117.411
743	-118.2259596	9193	-118.233
744	-119.0479531	9097	-119.056
745	-119.8728744	8976	-119.88
746	-120.6973657	8893	-120.707
747	-121.5229762	8788	-121.534
748	-122.3489855	8703	-122.363
749	-123.1805969	8617	-123.193
750	-124.008537	8536	-124.024
751	-124.8400654	8440	-124.857
752	-125.6725043	8351	-125.691
753	-126.5060586	8249	-126.526
754	-127.3410455	8164	-127.363
755	-128.175296	8075	-128.201
756	-129.0159318	7988	-129.04
757	-129.8566836	7896	-129.881
758	-130.6981017	7812	-130.723
759	-131.541992	7733	-131.566
760	-132.3871873	7667	-132.41
761	-133.2301468	7600	-133.256
762	-134.0758547	7525	-134.103
763	-134.9192593	7442	-134.95
764	-135.7686625	7367	-135.799
765	-136.6173858	7294	-136.65
766	-137.4682944	7211	-137.501
767	-138.32267	7151	-138.354
768	-139.1771047	7078	-139.208
769	-140.0309836	7026	-140.063
770	-140.8902792	6954	-140.919
771	-141.7484124	6888	-141.777
772	-142.6079608	6830	-142.635
773	-143.4674773	6771	-143.496
774	-144.3313699	6681	-144.356
775	-145.191844	6627	-145.218
776	-146.0553499	6563	-146.081
777	-146.9194838	6497	-146.946
778	-147.7906161	6424	-147.811
779	-148.6587172	6368	-148.678
780	-149.5265695	6314	-149.546
781	-150.3958567	6248	-150.416
782	-151.2682216	6189	-151.285
783	-152.1393017	6138	-152.157
784	-153.0104719	6079	-153.029
785	-153.8855623	6019	-153.903
786	-154.7624798	5964	-154.777
787	-155.6379414	5907	-155.653
788	-156.5140542	5858	-156.529
789	-157.3928622	5798	-157.406
790	-158.2694521	5747	-158.284
791	-159.151495	5686	-159.164
792	-160.033512	5636	-160.044
793	-160.9147246	5604	-160.925
794	-161.7955897	5568	-161.808
795	-162.6782284	5531	-162.692
