# version: 0.0.0-2195-gca28196b-dirty
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 2610
# too_high_energy: -1
# too_low_energy: -1

# iterations: 8146743000
# working moves: 1620570306770
# total moves: 4073371500000
# acceptance rate: 0.397845

# converged state: 2613
# converged temperature: 0.497812

# energy	lndos	ps
275	-1619.138809	0
276	-1619.138809	0
277	-1619.138809	0
278	-1619.138809	0
279	-1619.138809	0
280	-1619.138809	0
281	-1619.138809	0
282	-1619.138809	0
283	-1619.138809	0
284	-1619.138809	0
285	-1619.138809	0
286	-1619.138809	0
287	-1619.138809	0
288	-1619.138809	0
289	-1619.138809	0
290	-1619.138809	0
291	-1619.138809	0
292	-1619.138809	0
293	-1619.138809	0
294	-1619.138809	0
295	-1619.138809	0
296	-1619.138809	0
297	-1619.138809	0
298	-1619.138809	0
299	-1619.138809	0
300	-1619.138809	0
301	-1619.138809	0
302	-1619.138809	0
303	-1619.138809	0
304	-1619.138809	0
305	-1619.138809	0
306	-1619.138809	0
307	-1619.138809	0
308	-1619.138809	0
309	-1619.138809	0
310	-1619.138809	0
311	-1619.138809	0
312	-1619.138809	0
313	-1619.138809	0
314	-1619.138809	0
315	-1619.138809	0
316	-1619.138809	0
317	-1619.138809	0
318	-1619.138809	0
319	-1619.138809	0
320	-1619.138809	0
321	-1619.138809	0
322	-1619.138809	0
323	-1619.138809	0
324	-1619.138809	0
325	-1619.138809	0
326	-1619.138809	0
327	-1619.138809	0
328	-1619.138809	0
329	-1619.138809	0
330	-1619.138809	0
331	-1619.138809	0
332	-1619.138809	0
333	-1619.138809	0
334	-1619.138809	0
335	-1619.138809	0
336	-1619.138809	0
337	-1619.138809	0
338	-1619.138809	0
339	-1619.138809	0
340	-1619.138809	0
341	-1619.138809	0
342	-1619.138809	0
343	-1619.138809	0
344	-1619.138809	0
345	-1619.138809	0
346	-1619.138809	0
347	-1619.138809	0
348	-1619.138809	0
349	-1619.138809	0
350	-1619.138809	0
351	-1619.138809	0
352	-1619.138809	0
353	-1619.138809	0
354	-1619.138809	0
355	-1619.138809	0
356	-1619.138809	0
357	-1619.138809	0
358	-1619.138809	0
359	-1619.138809	0
360	-1619.138809	0
361	-1619.138809	0
362	-1619.138809	0
363	-1619.138809	0
364	-1619.138809	0
365	-1619.138809	0
366	-1619.138809	0
367	-1619.138809	0
368	-1619.138809	0
369	-1619.138809	0
370	-1619.138809	0
371	-1619.138809	0
372	-1619.138809	0
373	-1619.138809	0
374	-1619.138809	0
375	-1619.138809	0
376	-1619.138809	0
377	-1619.138809	0
378	-1619.138809	0
379	-1619.138809	0
380	-1619.138809	0
381	-1619.138809	0
382	-1619.138809	0
383	-1619.138809	0
384	-1619.138809	0
385	-1619.138809	0
386	-1619.138809	0
387	-1619.138809	0
388	-1619.138809	0
389	-1619.138809	0
390	-1619.138809	0
391	-1619.138809	0
392	-1619.138809	0
393	-1619.138809	0
394	-1619.138809	0
395	-1619.138809	0
396	-1619.138809	0
397	-1619.138809	0
398	-1619.138809	0
399	-1619.138809	0
400	-1619.138809	0
401	-1619.138809	0
402	-1619.138809	0
403	-1619.138809	0
404	-1619.138809	0
405	-1619.138809	0
406	-1619.138809	0
407	-1619.138809	0
408	-1619.138809	0
409	-1619.138809	0
410	-1619.138809	0
411	-1619.138809	0
412	-1619.138809	0
413	-1619.138809	0
414	-1619.138809	0
415	-1612.630846	0
416	-1607.662487	0
417	-1602.674933	0
418	-1597.696706	0
419	-1592.762731	0
420	-1587.887262	0
421	-1583.007596	0
422	-1578.176023	0
423	-1573.352731	0
424	-1568.558365	0
425	-1563.789829	0
426	-1559.041408	0
427	-1554.310239	0
428	-1549.596695	0
429	-1544.898445	0
430	-1540.210191	0
431	-1535.536855	0
432	-1530.872898	0
433	-1526.221911	0
434	-1521.585003	0
435	-1516.955207	0
436	-1512.342597	0
437	-1507.730804	0
438	-1503.131162	0
439	-1498.537975	0
440	-1493.956224	0
441	-1489.38171	0
442	-1484.822716	0
443	-1480.271134	0
444	-1475.734201	0
445	-1471.205074	0
446	-1466.682651	0
447	-1462.170446	0
448	-1457.666135	0
449	-1453.174267	0
450	-1448.6911	0
451	-1444.219817	0
452	-1439.758633	0
453	-1435.309804	0
454	-1430.870499	0
455	-1426.438258	0
456	-1422.015051	0
457	-1417.60252	0
458	-1413.193341	0
459	-1408.79712	0
460	-1404.412338	0
461	-1400.036964	0
462	-1395.671847	0
463	-1391.313115	0
464	-1386.965274	0
465	-1382.624074	0
466	-1378.290857	0
467	-1373.964546	0
468	-1369.648659	0
469	-1365.343981	0
470	-1361.047982	0
471	-1356.762642	0
472	-1352.484779	0
473	-1348.215803	0
474	-1343.95767	0
475	-1339.705335	0
476	-1335.463584	0
477	-1331.231434	0
478	-1327.008594	0
479	-1322.794058	0
480	-1318.589024	0
481	-1314.394964	0
482	-1310.207804	0
483	-1306.029294	0
484	-1301.859614	0
485	-1297.698946	0
486	-1293.54825	0
487	-1289.406517	0
488	-1285.275183	0
489	-1281.152273	0
490	-1277.036763	0
491	-1272.929327	0
492	-1268.830085	0
493	-1264.738334	0
494	-1260.656315	0
495	-1256.581582	0
496	-1252.516331	0
497	-1248.461875	0
498	-1244.415382	0
499	-1240.378372	0
500	-1236.348982	0
501	-1232.328689	0
502	-1228.319604	0
503	-1224.316732	0
504	-1220.322277	0
505	-1216.335829	0
506	-1212.358573	0
507	-1208.387146	0
508	-1204.42505	0
509	-1200.471545	0
510	-1196.526631	0
511	-1192.5916	0
512	-1188.663507	0
513	-1184.744821	0
514	-1180.835209	0
515	-1176.934027	0
516	-1173.041237	0
517	-1169.156345	0
518	-1165.279587	0
519	-1161.411299	0
520	-1157.549352	0
521	-1153.698157	0
522	-1149.853764	0
523	-1146.019465	0
524	-1142.193866	0
525	-1138.375798	0
526	-1134.565654	0
527	-1130.763785	0
528	-1126.970301	0
529	-1123.185895	0
530	-1119.409468	0
531	-1115.640935	0
532	-1111.879491	0
533	-1108.127177	0
534	-1104.382274	0
535	-1100.645887	0
536	-1096.917448	0
537	-1093.197086	0
538	-1089.484033	0
539	-1085.779414	0
540	-1082.083672	0
541	-1078.395508	0
542	-1074.715326	0
543	-1071.044133	0
544	-1067.380376	0
545	-1063.724671	0
546	-1060.076368	0
547	-1056.436173	0
548	-1052.803568	0
549	-1049.179924	0
550	-1045.563904	0
551	-1041.955395	0
552	-1038.356083	0
553	-1034.764306	0
554	-1031.179796	0
555	-1027.605291	0
556	-1024.036888	0
557	-1020.476665	0
558	-1016.92452	0
559	-1013.379856	0
560	-1009.843698	0
561	-1006.315311	0
562	-1002.794348	0
563	-999.28101	0
564	-995.775256	0
565	-992.2775841	0
566	-988.7872745	0
567	-985.305033	0
568	-981.8307385	0
569	-978.3638264	0
570	-974.9042858	0
571	-971.45251	0
572	-968.0090338	0
573	-964.5733802	0
574	-961.145366	0
575	-957.7250955	0
576	-954.3121964	0
577	-950.905912	0
578	-947.5089408	0
579	-944.1175981	0
580	-940.7349839	0
581	-937.3600133	0
582	-933.9927984	0
583	-930.6333899	0
584	-927.2804031	0
585	-923.9367375	0
586	-920.5998896	0
587	-917.2715493	0
588	-913.9498786	0
589	-910.6354417	0
590	-907.3282541	0
591	-904.0281255	0
592	-900.7354927	0
593	-897.4509548	0
594	-894.173233	0
595	-890.9033107	0
596	-887.6408975	0
597	-884.3862079	0
598	-881.1381042	0
599	-877.8982251	0
600	-874.6657641	0
601	-871.4410316	0
602	-868.2241222	0
603	-865.0142057	0
604	-861.811331	0
605	-858.615787	0
606	-855.4279515	0
607	-852.2469389	0
608	-849.0737899	0
609	-845.9070925	0
610	-842.7470842	0
611	-839.5954437	0
612	-836.4511158	0
613	-833.3136721	0
614	-830.1843974	0
615	-827.0614552	0
616	-823.9451799	0
617	-820.8369182	0
618	-817.7354801	0
619	-814.642086	0
620	-811.5553176	0
621	-808.4758094	0
622	-805.4025957	0
623	-802.337632	0
624	-799.2785185	0
625	-796.2279283	0
626	-793.183856	0
627	-790.1469583	0
628	-787.1174304	0
629	-784.09467	0
630	-781.0799145	0
631	-778.0721202	0
632	-775.0718753	0
633	-772.0781427	0
634	-769.0910789	0
635	-766.111509	0
636	-763.1385596	0
637	-760.1733475	0
638	-757.2154362	0
639	-754.2641984	0
640	-751.3198532	0
641	-748.3822169	0
642	-745.4514889	0
643	-742.5279198	0
644	-739.6109947	0
645	-736.7019313	0
646	-733.7990369	0
647	-730.9033908	0
648	-728.0153169	0
649	-725.1335534	0
650	-722.2586801	0
651	-719.391205	0
652	-716.5300285	0
653	-713.6761885	0
654	-710.8288975	0
655	-707.9883637	0
656	-705.1548787	0
657	-702.3281035	0
658	-699.5083055	0
659	-696.6946496	0
660	-693.8882568	0
661	-691.0887391	0
662	-688.295866	0
663	-685.5104885	0
664	-682.7320821	0
665	-679.9596108	0
666	-677.1943629	0
667	-674.4360358	0
668	-671.6841389	0
669	-668.9388561	0
670	-666.2002408	0
671	-663.4688781	0
672	-660.7443665	0
673	-658.0261219	0
674	-655.3151407	0
675	-652.6109783	0
676	-649.9132165	0
677	-647.2223296	0
678	-644.5378503	0
679	-641.8599363	0
680	-639.1888362	0
681	-636.5238088	0
682	-633.865575	0
683	-631.2143433	0
684	-628.5698584	0
685	-625.9318214	0
686	-623.3004201	0
687	-620.6756811	0
688	-618.0573457	0
689	-615.4457585	0
690	-612.8401964	0
691	-610.2423051	0
692	-607.65016	0
693	-605.0645929	0
694	-602.4853986	0
695	-599.9126667	0
696	-597.3472978	0
697	-594.7879088	0
698	-592.2356794	0
699	-589.6892763	0
700	-587.1493878	0
701	-584.6161614	0
702	-582.0898825	0
703	-579.5694699	0
704	-577.056175	0
705	-574.5489235	0
706	-572.0480747	0
707	-569.5534344	0
708	-567.0648712	0
709	-564.5832785	0
710	-562.1083562	0
711	-559.6400425	0
712	-557.1780597	0
713	-554.7223906	0
714	-552.2728145	0
715	-549.8296416	0
716	-547.3932543	0
717	-544.9635638	0
718	-542.539268	0
719	-540.1214941	0
720	-537.7104503	0
721	-535.3055095	0
722	-532.9070676	0
723	-530.5149786	0
724	-528.1290352	0
725	-525.7493652	0
726	-523.3761712	0
727	-521.0093256	0
728	-518.6492844	0
729	-516.2945288	0
730	-513.9461089	0
731	-511.6040422	0
732	-509.2689993	0
733	-506.9392318	0
734	-504.6159177	0
735	-502.2991554	0
736	-499.9886243	0
737	-497.6836896	0
738	-495.3853564	0
739	-493.0933959	0
740	-490.8070612	0
741	-488.5273355	0
742	-486.2538609	0
743	-483.9862944	0
744	-481.7251756	0
745	-479.4699654	0
746	-477.2208596	0
747	-474.9781127	0
748	-472.7414191	0
749	-470.510636	0
750	-468.2861375	0
751	-466.0675583	0
752	-463.8558053	0
753	-461.6498277	0
754	-459.4498393	0
755	-457.256076	0
756	-455.0678808	0
757	-452.8860948	0
758	-450.7103817	0
759	-448.5405538	0
760	-446.3764049	0
761	-444.219103	0
762	-442.0671514	0
763	-439.9216593	0
764	-437.7820146	0
765	-435.6484567	0
766	-433.5208906	0
767	-431.3994763	0
768	-429.2838403	0
769	-427.1741259	0
770	-425.0707267	0
771	-422.9736439	0
772	-420.8824697	0
773	-418.7967046	0
774	-416.7165655	0
775	-414.6429736	0
776	-412.5753988	0
777	-410.5135279	0
778	-408.4578398	0
779	-406.4078655	0
780	-404.3634526	0
781	-402.3250762	0
782	-400.2931264	0
783	-398.266775	0
784	-396.2460357	0
785	-394.2314849	0
786	-392.2227776	0
787	-390.2198766	0
788	-388.2228961	0
789	-386.2317468	0
790	-384.2463687	0
791	-382.2670734	0
792	-380.293527	0
793	-378.3256054	0
794	-376.3635437	0
795	-374.4071755	0
796	-372.4570284	0
797	-370.5124368	0
798	-368.5735353	0
799	-366.6409608	0
800	-364.7142571	0
801	-362.7925643	0
802	-360.8770464	0
803	-358.966792	0
804	-357.0625034	0
805	-355.1634777	0
806	-353.2705907	0
807	-351.3833324	0
808	-349.5023975	0
809	-347.6270058	0
810	-345.7571659	0
811	-343.893126	0
812	-342.034789	0
813	-340.1822257	0
814	-338.3349755	0
815	-336.4937118	0
816	-334.6579265	0
817	-332.8282523	0
818	-331.0040716	0
819	-329.1856404	0
820	-327.3729952	0
821	-325.5659641	0
822	-323.7645506	0
823	-321.9686738	0
824	-320.1782983	0
825	-318.3933653	0
826	-316.6143594	0
827	-314.8407224	0
828	-313.072891	0
829	-311.3106082	0
830	-309.5539674	0
831	-307.8028782	0
832	-306.0573187	0
833	-304.3167461	0
834	-302.5823022	0
835	-300.8536165	0
836	-299.1302523	0
837	-297.4125227	0
838	-295.7004649	0
839	-293.9940902	0
840	-292.2928128	0
841	-290.5975592	0
842	-288.9074533	0
843	-287.2233116	0
844	-285.5443006	0
845	-283.8710658	0
846	-282.2030103	0
847	-280.5405035	0
848	-278.8835078	0
849	-277.232168	0
850	-275.5862526	0
851	-273.9454121	0
852	-272.3103338	0
853	-270.680649	0
854	-269.056381	0
855	-267.4377517	0
856	-265.8244077	0
857	-264.2167112	0
858	-262.6142629	0
859	-261.0171861	0
860	-259.4252689	0
861	-257.8391865	0
862	-256.2588121	0
863	-254.683206	0
864	-253.1128902	0
865	-251.5481534	0
866	-249.9887149	0
867	-248.4348667	0
868	-246.886416	0
869	-245.3433467	0
870	-243.8055614	0
871	-242.2731723	0
872	-240.7460025	0
873	-239.2243539	0
874	-237.7082992	0
875	-236.1972873	0
876	-234.691631	0
877	-233.1914749	0
878	-231.6962883	0
879	-230.2064064	0
880	-228.7222138	1
881	-227.2432287	1
882	-225.7696555	1
883	-224.301201	1
884	-222.8379867	1
885	-221.3799667	1
886	-219.9275785	1
887	-218.4804564	1
888	-217.0386022	1
889	-215.6021078	1
890	-214.1707205	1
891	-212.7442519	1
892	-211.3233471	1
893	-209.9076033	1
894	-208.4974018	1
895	-207.0921644	1
896	-205.6923988	1
897	-204.2972501	1
898	-202.9074536	1
899	-201.5230277	1
900	-200.1441506	1
901	-198.7703592	1
902	-197.4016539	1
903	-196.0382092	1
904	-194.6796362	1
905	-193.3266989	1
906	-191.9786296	1
907	-190.635752	1
908	-189.2980864	1
909	-187.9656274	1
910	-186.6380575	1
911	-185.315719	1
912	-183.9986778	1
913	-182.6868505	1
914	-181.3795817	1
915	-180.0777804	1
916	-178.7812293	1
917	-177.4894418	1
918	-176.2030869	1
919	-174.9214971	1
920	-173.6453719	1
921	-172.3742258	1
922	-171.1083683	1
923	-169.8477128	1
924	-168.5920119	1
925	-167.3414601	1
926	-166.0960212	1
927	-164.8553878	1
928	-163.6200838	1
929	-162.3898612	1
930	-161.1641615	1
931	-159.9436131	1
932	-158.7283571	1
933	-157.5180647	1
934	-156.3128128	1
935	-155.1126108	1
936	-153.9176393	1
937	-152.7274782	1
938	-151.5424027	1
939	-150.3622774	1
940	-149.1869056	1
941	-148.0167071	1
942	-146.8514574	1
943	-145.6913492	1
944	-144.5362714	1
945	-143.3861647	1
946	-142.2409293	1
947	-141.1006585	1
948	-139.9655755	1
949	-138.8352931	1
950	-137.7101573	1
951	-136.5896749	1
952	-135.4743613	1
953	-134.3639057	1
954	-133.2581695	1
955	-132.1578042	1
956	-131.0620178	1
957	-129.971333	1
958	-128.8856634	1
959	-127.80481	1
960	-126.7287731	1
961	-125.6577324	1
962	-124.5914973	1
963	-123.5301702	1
964	-122.4735793	1
965	-121.4219439	1
966	-120.3751791	1
967	-119.3332093	1
968	-118.2960507	1
969	-117.2638171	1
970	-116.2363481	1
971	-115.2138579	1
972	-114.1962458	1
973	-113.1833311	1
974	-112.1753324	1
975	-111.1724417	1
976	-110.1744376	1
977	-109.180888	1
978	-108.1924401	1
979	-107.2088466	1
980	-106.229927	1
981	-105.2557743	1
982	-104.2864126	1
983	-103.3217984	1
984	-102.3621511	1
985	-101.4071619	1
986	-100.4570949	1
987	-99.51150824	1
988	-98.57086298	1
989	-97.63494494	1
990	-96.70376667	1
991	-95.77744292	1
992	-94.85590175	1
993	-93.93913086	1
994	-93.02739128	1
995	-92.11999813	1
996	-91.21701575	1
997	-90.31911622	1
998	-89.42601196	1
999	-88.53734502	1
1000	-87.65358238	1
1001	-86.77467011	1
1002	-85.90030675	1
1003	-85.03067786	1
1004	-84.1656447	1
1005	-83.30538669	1
1006	-82.45002812	1
1007	-81.59908265	1
1008	-80.75323196	1
1009	-79.91199611	1
1010	-79.07488817	1
1011	-78.24261364	1
1012	-77.41516789	1
1013	-76.59231427	1
1014	-75.77421924	1
1015	-74.96070884	1
1016	-74.15206027	1
1017	-73.34781641	1
1018	-72.5483342	1
1019	-71.75348526	1
1020	-70.96311026	1
1021	-70.1773833	1
1022	-69.3963445	1
1023	-68.61997602	1
1024	-67.84826411	1
1025	-67.0810235	1
1026	-66.31814679	1
1027	-65.56021105	1
1028	-64.80681119	1
1029	-64.05809486	1
1030	-63.31399812	1
1031	-62.57424628	1
1032	-61.8392217	1
1033	-61.10857079	1
1034	-60.38268501	1
1035	-59.66124438	1
1036	-58.94441968	1
1037	-58.23249993	1
1038	-57.52502291	1
1039	-56.82192329	1
1040	-56.12351205	1
1041	-55.42964846	1
1042	-54.74014021	1
1043	-54.05552463	1
1044	-53.37523784	1
1045	-52.69968258	1
1046	-52.02853471	1
1047	-51.36173933	1
1048	-50.69951763	1
1049	-50.04194114	1
1050	-49.38849469	1
1051	-48.73997978	1
1052	-48.09584571	1
1053	-47.45637423	1
1054	-46.82125877	1
1055	-46.19039909	1
1056	-45.56405413	1
1057	-44.94225055	1
1058	-44.32500524	1
1059	-43.71201152	1
1060	-43.10387893	1
1061	-42.50017415	1
1062	-41.90063435	1
1063	-41.30553433	1
1064	-40.71490353	1
1065	-40.12881833	1
1066	-39.54730313	1
1067	-38.9702348	1
1068	-38.39746567	1
1069	-37.82927106	1
1070	-37.2654844	1
1071	-36.70588501	1
1072	-36.15068432	1
1073	-35.59986023	1
1074	-35.05354873	1
1075	-34.51178505	1
1076	-33.97416816	1
1077	-33.44115101	1
1078	-32.91251658	1
1079	-32.38794228	1
1080	-31.86788563	1
1081	-31.35231442	1
1082	-30.84123544	1
1083	-30.33446221	1
1084	-29.83227234	1
1085	-29.33424136	1
1086	-28.84063835	1
1087	-28.35102482	1
1088	-27.86611957	1
1089	-27.3854665	1
1090	-26.90902972	1
1091	-26.43713467	1
1092	-25.9692746	1
1093	-25.50600745	1
1094	-25.0469164	1
1095	-24.59230215	1
1096	-24.14234335	1
1097	-23.69594233	1
1098	-23.25401911	1
1099	-22.81655	1
1100	-22.3833148	1
1101	-21.95421923	1
1102	-21.5298518	1
1103	-21.10940773	1
1104	-20.69339813	1
1105	-20.28170634	1
1106	-19.87387469	1
1107	-19.47062118	1
1108	-19.07161914	1
1109	-18.67706419	1
1110	-18.286499	1
1111	-17.90025981	1
1112	-17.51840129	1
1113	-17.14069067	1
1114	-16.76725058	1
1115	-16.39807865	1
1116	-16.03316398	1
1117	-15.67239014	1
1118	-15.31573557	1
1119	-14.96356798	1
1120	-14.61530769	1
1121	-14.27140898	1
1122	-13.93171678	1
1123	-13.59623389	1
1124	-13.26503018	1
1125	-12.93809346	1
1126	-12.61534164	1
1127	-12.2965878	1
1128	-11.98226063	1
1129	-11.6718778	1
1130	-11.36562767	1
1131	-11.06341088	1
1132	-10.76567228	1
1133	-10.47188989	1
1134	-10.18227225	1
1135	-9.896754647	1
1136	-9.615721413	1
1137	-9.339019285	1
1138	-9.065888942	1
1139	-8.797160426	1
1140	-8.532610372	1
1141	-8.271918174	1
1142	-8.015350671	1
1143	-7.762944777	1
1144	-7.514603243	1
1145	-7.270665393	1
1146	-7.030701101	1
1147	-6.794617373	1
1148	-6.562825663	1
1149	-6.334843147	1
1150	-6.111350944	1
1151	-5.891552457	1
1152	-5.67626379	1
1153	-5.464973112	1
1154	-5.257610386	1
1155	-5.054385166	1
1156	-4.855283981	1
1157	-4.66030616	1
1158	-4.469542547	1
1159	-4.282725072	1
1160	-4.099874142	1
1161	-3.920906231	1
1162	-3.74616819	1
1163	-3.575618955	1
1164	-3.409110756	1
1165	-3.246521722	1
1166	-3.087907409	1
1167	-2.933202946	1
1168	-2.78247602	1
1169	-2.636096268	1
1170	-2.493710846	1
1171	-2.355060419	1
1172	-2.22070614	1
1173	-2.089857375	1
1174	-1.963464005	1
1175	-1.84080099	1
1176	-1.722205046	1
1177	-1.607807583	1
1178	-1.497320684	1
1179	-1.390815514	1
1180	-1.288405873	1
1181	-1.189668283	1
1182	-1.094736279	1
1183	-1.004012364	1
1184	-0.9169497055	1
1185	-0.8340922796	1
1186	-0.7551905509	1
1187	-0.6800086593	1
1188	-0.6090539209	1
1189	-0.5423933261	1
