# data from Huang 2001 \cite{huang2001shs}
# radius (Angstrom) and surface tension (mJ/m^2)
# aka excess chemical potential per surface area
0.05 0.100229
0.15 0.751155
0.25 1.31875
0.35 1.88778
0.45 2.3415
0.55 2.79083
0.65 3.23805
0.75 3.66346
0.85 4.04892
0.95 4.47429
1.05 5.04827
1.15 5.83746
1.25 6.73308
1.35 7.7838
1.45 8.8305
1.55 9.91868
1.65 11.1223
1.75 12.3956
1.85 13.7886
1.95 15.0799
2.05 16.5178
2.15 17.7425
2.25 18.9889
2.35 20.3476
2.45 21.6682
2.55 22.6159
2.65 23.58
2.75 24.6293
2.85 25.5977
2.95 26.5364
3.05 27.4995
3.15 28.7013
3.25 29.773
3.35 31.0733
3.45 32.4389
3.55 33.6453
3.65 34.9325
3.75 35.9294
3.85 36.7059
3.95 37.5094
4.05 38.3842
4.15 39.2232
4.25 40.2075
4.35 41.0988
4.45 41.9713
4.55 42.8058
4.65 43.8652
4.75 44.3476
4.85 44.733
4.95 45.1507
5.05 45.6663
5.15 46.1652
5.25 46.6856
5.35 46.9488
5.45 47.3911
5.55 47.9193
5.65 48.7496
5.75 49.1608
5.85 49.4831
5.95 49.8599
6.05 50.2954
6.15 50.6031
6.25 50.9209
6.35 51.5644
6.45 52.16
6.55 52.688
6.65 53.1593
6.75 53.48
6.85 53.4983
6.95 53.696
7.05 53.8642
7.15 54.0935
7.25 54.3268
7.35 54.629
7.45 54.7888
7.55 54.9381
7.65 55.2487
7.75 55.4694
7.85 55.5132
7.95 55.587
8.05 55.6915
8.15 55.8131
8.25 55.9518
8.35 56.1563
8.45 56.1999
8.55 56.3565
8.65 56.469
8.75 56.599
8.85 56.7402
8.95 56.9616
9.05 57.165
9.15 57.3242
9.25 57.509
9.35 57.5388
9.45 57.7441
9.55 58.0061
9.65 58.1451
9.75 58.0702
9.85 58.3668
9.95 58.5785
10.05 58.7984
10.15 59.0312
10.25 59.245
10.35 59.4055

