# comparison reference file	(generated with python figs/parse-ising-out.py /home/jordan/ising-cp-data/ising-sad-32-s1 32 ising-sad-32 
#  moves	 gamma	
1	0
2	0
3	0
3	0.8235294117647058
3	0.8235294117647058
4	0.6666666666666666
6	0.4545454545454545
7	0.3859649122807017
10	0.2592592592592592
13	0.192090395480226
18	0.1325301204819277
24	0.0958904109589041
32	0.06976744186046512
42	0.05191873589164785
56	0.03816793893129771
75	0.02804899698206995
100	0.02078337330135891
116	0.017825311942959
116	0.985398152110974
121	0.9844587393597258
121	0.9860950173812283
133	0.9826051179208973
178	0.9664467034935642
194	0.9608646400695189
194	0.9751354797577303
237	0.9618326294075613
316	0.931335275947024
403	0.8931570924033972
403	0.9452054794520547
422	0.9399785502398244
528	0.9098441418846291
528	0.9295612009237876
545	0.9269605034162478
545	0.9290640394088671
562	0.9247497586765916
750	0.8714865746670857
1000	0.790391676866585
1334	0.677882241506429
1701	0.5634821192403118
1701	0.9825281211894973
1707	0.9825332722031749
1707	0.9830153231323915
1746	0.9823414986032882
1746	0.9827285076654376
1778	0.9820731238087683
1781	0.9821436565674503
1781	0.9824878774579592
1784	0.9825560654914741
1784	0.9825848430722123
1808	0.9822312578693755
1808	0.9824626235323929
1823	0.9822918786348941
1823	0.9824347990226407
1826	0.9825019568287409
1826	0.9825301581348834
1853	0.982124802087686
1853	0.9823802675550681
1893	0.9817225070238604
1893	0.9821012072951452
1911	0.9818790859500851
1911	0.9820464404184741
1928	0.9818454048853484
1928	0.9820023523685919
1933	0.9820319811796203
1933	0.9820775531175385
1945	0.9819739291825055
1945	0.9820829788298885
1967	0.9817909964349174
1967	0.9819906721427222
1993	0.9816257705283526
1993	0.9818607546163194
2371	0.9741886066833765
3162	0.9542636180706431
4217	0.9205655732004693
5623	0.866002054195376
6126	0.8445856395868048
6126	0.8527012644445067
7499	0.793733922038919
10000	0.6831650077927625
12034	0.5979249105330909
12034	0.6038059921072276
13335	0.5537092630771949
17783	0.4110079647372672
22655	0.3023138274901546
22655	0.8290448861692828
22674	0.8296683326519818
22674	0.8297865904381626
23714	0.816703064928926
31623	0.7144908113034236
42170	0.5844410148125442
44214	0.561270515757831
44214	0.9311007617964426
45146	0.9283650123088676
