# version: 0.0.0-1795-g25330be2
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 1745

# WL Factor: 3.02511e-09
# iterations: 6611326500
# working moves: 1917617533142
# total moves: 3305663250000
# acceptance rate: 0.580101

# converged state: 1661
# converged temperature: 0.847743

# energy	lndos	ps	lndos_tm
0	-389.626	0	-407.09
1	-389.626	0	-407.09
2	-389.626	0	-407.09
3	-389.626	0	-407.09
4	-389.626	0	-407.09
5	-389.626	0	-407.09
6	-389.626	0	-407.09
7	-389.626	0	-407.09
8	-389.626	0	-407.09
9	-389.626	0	-407.09
10	-389.626	0	-407.09
11	-389.626	0	-407.09
12	-389.626	0	-407.09
13	-389.626	0	-407.09
14	-389.626	0	-407.09
15	-389.626	0	-407.09
16	-389.626	0	-407.09
17	-389.626	0	-407.09
18	-389.626	0	-407.09
19	-389.626	0	-407.09
20	-389.626	0	-407.09
21	-389.626	0	-407.09
22	-389.626	0	-407.09
23	-389.626	0	-407.09
24	-389.626	0	-407.09
25	-389.626	0	-407.09
26	-389.626	0	-407.09
27	-389.626	0	-407.09
28	-389.626	0	-407.09
29	-389.626	0	-407.09
30	-389.626	0	-407.09
31	-389.626	0	-407.09
32	-389.626	0	-407.09
33	-389.626	0	-407.09
34	-389.626	0	-407.09
35	-389.626	0	-407.09
36	-389.626	0	-407.09
37	-389.626	0	-407.09
38	-389.626	0	-407.09
39	-389.626	0	-407.09
40	-389.626	0	-407.09
41	-389.626	0	-407.09
42	-389.626	0	-407.09
43	-389.626	0	-407.09
44	-389.626	0	-407.09
45	-389.626	0	-407.09
46	-389.626	0	-407.09
47	-389.626	0	-407.09
48	-389.626	0	-407.09
49	-389.626	0	-407.09
50	-389.626	0	-407.09
51	-389.626	0	-407.09
52	-389.626	0	-407.09
53	-389.626	0	-407.09
54	-389.626	0	-407.09
55	-389.626	0	-407.09
56	-389.626	0	-407.09
57	-389.626	0	-407.09
58	-389.626	0	-407.09
59	-389.626	0	-407.09
60	-389.626	0	-407.09
61	-389.626	0	-407.09
62	-389.626	0	-407.09
63	-389.626	0	-407.09
64	-389.626	0	-407.09
65	-389.626	0	-407.09
66	-389.626	0	-407.09
67	-389.626	0	-407.09
68	-389.626	0	-407.09
69	-389.626	0	-407.09
70	-389.626	0	-407.09
71	-389.626	0	-407.09
72	-389.626	0	-407.09
73	-389.626	0	-407.09
74	-389.626	0	-407.09
75	-389.626	0	-407.09
76	-389.626	0	-407.09
77	-389.626	0	-407.09
78	-389.626	0	-407.09
79	-389.626	0	-407.09
80	-389.626	0	-407.09
81	-389.626	0	-407.09
82	-389.626	0	-407.09
83	-389.626	0	-407.09
84	-389.626	0	-407.09
85	-389.626	0	-407.09
86	-389.626	0	-407.09
87	-389.626	0	-407.09
88	-389.626	0	-407.09
89	-389.626	0	-407.09
90	-389.626	0	-407.09
91	-389.626	0	-407.09
92	-389.626	0	-407.09
93	-389.626	0	-407.09
94	-389.626	0	-407.09
95	-389.626	0	-407.09
96	-389.626	0	-407.09
97	-389.626	0	-407.09
98	-389.626	0	-407.09
99	-389.626	0	-407.09
100	-389.626	0	-407.09
101	-389.626	0	-407.09
102	-389.626	0	-407.09
103	-389.626	0	-407.09
104	-389.626	0	-407.09
105	-389.626	0	-407.09
106	-389.626	0	-407.09
107	-389.626	0	-407.09
108	-389.626	0	-407.09
109	-389.626	0	-407.09
110	-389.626	0	-407.09
111	-389.626	0	-407.09
112	-389.626	0	-407.09
113	-389.626	0	-407.09
114	-389.626	0	-407.09
115	-389.626	0	-407.09
116	-389.626	0	-407.09
117	-389.626	0	-407.09
118	-389.626	0	-407.09
119	-389.626	0	-407.09
120	-389.626	0	-407.09
121	-389.626	0	-407.09
122	-389.626	0	-407.09
123	-389.626	0	-407.09
124	-389.626	0	-407.09
125	-389.626	0	-407.09
126	-389.626	0	-407.09
127	-389.626	0	-407.09
128	-389.626	0	-407.09
129	-389.626	0	-407.09
130	-389.626	0	-407.09
131	-389.626	0	-407.09
132	-389.626	0	-407.09
133	-389.626	0	-407.09
134	-389.626	0	-407.09
135	-389.626	0	-407.09
136	-389.626	0	-407.09
137	-389.626	0	-407.09
138	-389.626	0	-407.09
139	-389.626	0	-407.09
140	-389.626	0	-407.09
141	-389.626	0	-407.09
142	-389.626	0	-407.09
143	-389.626	0	-407.09
144	-389.626	0	-407.09
145	-389.626	0	-407.09
146	-389.626	0	-407.09
147	-389.626	0	-407.09
148	-389.626	0	-407.09
149	-389.626	0	-407.09
150	-389.626	0	-407.09
151	-389.626	0	-407.09
152	-389.626	0	-407.09
153	-389.626	0	-407.09
154	-389.626	0	-407.09
155	-389.626	0	-407.09
156	-389.626	0	-407.09
157	-389.626	0	-407.09
158	-389.626	0	-407.09
159	-389.626	0	-407.09
160	-389.626	0	-407.09
161	-389.626	0	-407.09
162	-389.626	0	-407.09
163	-389.626	0	-407.09
164	-389.626	0	-407.09
165	-389.626	0	-407.09
166	-389.626	0	-407.09
167	-389.626	0	-407.09
168	-389.626	0	-407.09
169	-389.626	0	-407.09
170	-389.626	0	-407.09
171	-389.626	0	-407.09
172	-389.626	0	-407.09
173	-389.626	0	-407.09
174	-389.626	0	-407.09
175	-389.626	0	-407.09
176	-389.626	0	-407.09
177	-389.626	0	-407.09
178	-389.626	0	-407.09
179	-389.626	0	-407.09
180	-389.626	0	-407.09
181	-389.626	0	-407.09
182	-389.626	0	-407.09
183	-389.626	0	-407.09
184	-389.626	0	-407.09
185	-389.626	0	-407.09
186	-389.626	0	-407.09
