# version: 0.0.0-702-g1918bc5-dirty
# well_width: 1.3
# ff: 0.365732525403172
# N: 16
# walls: 0
# cell dimensions: (5.68, 5.68, 5.68)
# seed: 14510066192484216179
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 145
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 44308294
# working moves: 337411622
# total moves: 708932704
# acceptance rate: 0.475943
# converged state: 74
# converged temperature: 0.515078

# max_entropy_state: 52
# min_important_energy: 74

# energy   counts
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  1.75897
39  3.87734
40  5.85396
41  7.43598
42  8.92052
43  10.2176
44  11.3559
45  12.3359
46  13.1614
47  13.8422
48  14.385
49  14.7893
50  15.0597
51  15.2014
52  15.2175
53  15.1117
54  14.8856
55  14.5442
56  14.0895
57  13.5256
58  12.8552
59  12.0826
60  11.212
61  10.2486
62  9.19388
63  8.05273
64  6.83095
65  5.52945
66  4.1556
67  2.709
68  1.19559
69  -0.386292
70  -2.034
71  -3.75238
72  -5.53835
73  -7.39812
74  -9.33957
