# version: 0.0.0-706-g5794781-dirty
# well_width: 1.3
# ff: 0.07428941922251932
# N: 26
# walls: 0
# cell dimensions: (11.36, 11.36, 11.36)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 235
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 710118826
# working moves: 13127080666
# total moves: 18463089476
# acceptance rate: 0.71099
# converged state: 71
# converged temperature: 0.501156

# max_entropy_state: 10
# min_important_energy: 71

# energy   counts
0  0
1  2.82676
2  4.82978
3  6.40336
4  7.64094
5  8.60881
6  9.34951
7  9.89285
8  10.2599
9  10.4664
10  10.5293
11  10.4606
12  10.2703
13  9.96814
14  9.56208
15  9.0599
16  8.46972
17  7.79608
18  7.0468
19  6.2267
20  5.34167
21  4.39648
22  3.39631
23  2.34568
24  1.24716
25  0.105584
26  -1.07612
27  -2.29332
28  -3.54402
29  -4.82642
30  -6.13754
31  -7.47446
32  -8.83668
33  -10.2213
34  -11.6269
35  -13.0518
36  -14.4947
37  -15.9539
38  -17.4292
39  -18.9203
40  -20.4261
41  -21.9466
42  -23.4814
43  -25.0294
44  -26.5908
45  -28.1642
46  -29.7519
47  -31.3527
48  -32.9644
49  -34.5905
50  -36.2299
51  -37.8819
52  -39.547
53  -41.2253
54  -42.9167
55  -44.6219
56  -46.3425
57  -48.077
58  -49.8271
59  -51.5918
60  -53.3718
61  -55.169
62  -56.9817
63  -58.8142
64  -60.664
65  -62.5329
66  -64.4199
67  -66.3252
68  -68.2535
69  -70.2026
70  -72.1746
71  -74.17
