# round trips	 doserror
0	3006
0	1.058e+04
0	1.494e+04
0	2.911e+04
0	3.297e+04
0	3.859e+04
0	3.704e+04
0	1.698e+04
0	3.781e+04
0	4.279e+04
0	5.85e+04
0	1.733e+04
0	3.638e+04
0	3.405e+04
0	5.022e+04
0	6.421e+04
0	4.766e+04
0	8.529e+04
0	8.113e+04
0	1.11e+05
0	1.336e+05
0	1.618e+05
0	2.024e+05
0	1.832e+05
0	2.09e+05
0	2.357e+05
0	2.672e+05
0	2.988e+05
0	2.108e+05
0	1.584e+05
0	2.245e+05
0	1.216e+05
0	1.526e+05
0	1.654e+05
0	1.54e+05
0	1.75e+05
0	1.861e+05
0	2.223e+05
0	2.723e+05
0	2.454e+05
0	6.383e+04
0	1.084e+05
0	1.414e+05
0	4.763e+04
0	7.681e+04
0	4.991e+04
0	8.185e+04
0	1.374e+05
0	1.842e+04
0	8.161e+04
0	8.798e+04
0	9.869e+04
0	8.155e+04
0	7.891e+04
0	1.619e+05
0	1.639e+05
0	1.769e+05
0	1.555e+05
0	2.433e+04
0	4.762e+04
0	6.296e+04
0	5.913e+04
0	2.941e+04
0	1.653e+04
0	6751
0	9500
0	1.071e+04
0	2796
0	5341
0	8071
0	1.051e+04
0	8029
0	4609
0	4901
0	3286
0	6554
0	3404
0	1409
0	3146
0	5092
0	5175
0	4453
0	6774
0	8462
0	2845
0	2236
0	291.4
0	1474
0	261.3
0	455.9
0	339.1
0	778.3
0	658.9
0	17.51
0	199
0	299.9
0	581.2
0	745.3
0	895.9
0	524.6
0	319.3
0	43.02
0	64.09
0	25.31
0	21.92
0	16.45
0	13.8
0	4.417
0	7.199
0	2.396
0	3.869
0	0.6461
0	2.096
0	1.624
0	2.407
0	0.4418
0	0.9275
0	1.879
0	0.6823
0	1.111
0	0.8109
0	0.4846
0	0.1894
0	-0.1847
0	0.09154
0	0.1266
0	0.1676
0	0.2199
0	-0.02081
0	0.1041
0	0.2894
0	0.2308
0	0.1734
0	0.1522
0	-0.08576
0	-0.05486
0	-0.0257
0	0.01575
0	0.02611
0	-0.004295
0	-0.01898
0	-0.04268
0	-0.007678
0	0.04979
0	0.1382
0	0.01205
0	0.03093
0	0.1007
0	0.1121
0	0.1319
0	0.1152
0	0.06187
0	0.1684
0	0.04777
0	0.06242
0	0.00854
0	-0.002294
0	0.03054
0	0.07213
0	0.1023
0	0.1309
0	0.1635
0	0.1418
0	0.1229
0	0.07188
0	0.07284
0	0.008202
0	-0.004441
0	0.007779
0	0.000184
0	0.00605
0	0.01616
0	0.009096
0	0.008163
0	0.01096
0	0.01388
0	0.01461
0	0.02281
0	0.02948
0	0.01894
0	0.03202
0	0.01962
0	0.01966
0	0.03461
0	0.04208
0	0.02426
0	0.02433
0	0.02564
0	0.0256
0	0.03012
0	0.0324
0	0.04215
0	0.03871
0	0.01988
0	0.01452
0	0.01814
0	0.0135
0	0.0201
0	0.02533
0	0.02663
0	0.02782
0	0.03705
0	0.03917
0	0.01991
0	0.01745
0	0.003651
0	0.008369
0	0.01444
0	0.01748
0	0.009967
0	0.011
0	0.01393
0	0.0134
0	0.009386
0	0.009199
0	0.009626
0	0.009678
0	0.007444
0	0.00588
0	0.004589
0	0.005653
0	0.005693
0	0.006027
0	0.005663
0	0.005682
0	0.006294
0	0.006911
0	0.00595
0	0.005634
0	0.005909
0	0.005832
0	0.005863
0	0.005909
0	0.005802
0	0.005877
0	0.005782
0	0.00595
0	0.005791
0	0.005529
0	0.00521
0	0.005393
0	0.005278
0	0.005222
0	0.0052
0	0.004986
0	0.004894
0	0.004881
0	0.004985
0	0.005139
0	0.005283
0	0.005408
0	0.005625
0	0.005635
0	0.005822
0	0.006177
0	0.006171
0	0.006129
0	0.006458
0	0.006509
0	0.006772
0	0.006772
0	0.006882
0	0.006812
0	0.006637
0	0.006794
0	0.006988
0	0.006927
0	0.007289
0	0.007274
0	0.007107
0	0.00682
0	0.006932
0	0.007108
0	0.007249
0	0.007235
0	0.007387
0	0.007444
0	0.007412
0	0.007553
0	0.00773
0	0.007682
0	0.00793
0	0.007797
0	0.007929
0	0.007919
0	0.007913
0	0.008207
0	0.008331
0	0.008424
0	0.008689
0	0.008497
0	0.008558
0	0.008824
0	0.008748
0	0.008664
0	0.008216
0	0.008311
0	0.008575
0	0.00849
0	0.008764
0	0.008716
0	0.008703
0	0.008886
0	0.008807
0	0.008511
0	0.008505
0	0.008639
0	0.008795
0	0.00878
0	0.008845
0	0.008985
0	0.009224
0	0.008879
0	0.008901
0	0.008889
0	0.009116
0	0.009506
0	0.009839
0	0.009243
0	0.008635
0	0.008766
0	0.008996
0	0.009205
0	0.00902
0	0.008886
0	0.008886
0	0.008915
0	0.009018
0	0.008924
0	0.00882
0	0.008573
0	0.008698
0	0.008661
0	0.008334
0	0.008359
0	0.008612
0	0.007901
0	0.007877
0	0.008134
0	0.007848
0	0.007685
0	0.00777
0	0.008003
0	0.008129
0	0.008267
0	0.008119
0	0.008199
0	0.007881
0	0.007993
0	0.007986
0	0.008235
0	0.008336
0	0.008296
0	0.008526
0	0.008402
0	0.008019
0	0.008144
0	0.00787
0	0.007836
0	0.008251
0	0.008037
0	0.008346
0	0.008214
0	0.008173
0	0.008084
0	0.008052
0	0.008322
0	0.008213
0	0.008081
0	0.00797
0	0.008243
0	0.008637
0	0.008411
0	0.008326
0	0.008416
0	0.008446
0	0.008061
0	0.008295
0	0.00813
0	0.008142
0	0.007528
0	0.007535
0	0.0077
0	0.00743
0	0.007895
0	0.008186
0	0.008158
0	0.00827
0	0.008479
0	0.008694
0	0.008999
0	0.008865
0	0.008844
0	0.008579
0	0.008814
0	0.009181
0	0.009172
0	0.009255
0	0.009318
0	0.00883
0	0.008996
0	0.0092
0	0.009019
0	0.009074
0	0.009042
0	0.008861
0	0.008895
0	0.008856
0	0.0092
0	0.009609
0	0.008884
0	0.008809
0	0.008879
0	0.008796
0	0.008782
0	0.008758
0	0.0085
0	0.008158
0	0.007873
0	0.007826
0	0.007624
0	0.0076
0	0.007555
0	0.00757
0	0.007479
0	0.007447
0	0.007549
0	0.007479
0	0.007502
0	0.007466
0	0.007459
0	0.007462
0	0.007516
0	0.007433
0	0.007446
0	0.007499
0	0.007452
0	0.007428
0	0.007421
0	0.007421
0	0.007421
0	0.007423
0	0.007423
0	0.007423
0	0.007423
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
0	0.007416
