# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 671774202
# total moves: 1382400000
# acceptance rate: 0.485948

# energy	samples
58  0
59  3086951
60  1669737
61  1096610
62  775593
63  568922
64  428509
65  329610
66  257540
67  204426
68  164278
69  133609
70  110008
71  91238
72  76273
73  64177
74  54533
75  46615
76  40036
77  34596
78  30011
79  26187
80  22972
81  20222
82  17769
83  15778
84  14011
85  12486
86  11203
87  10069
88  9024
89  8103
90  7332
91  6630
92  6027
93  5488
94  5023
95  4573
96  4163
97  3788
98  3454
99  3130
100  2853
101  2580
102  2336
103  2072
104  1823
105  1599
106  1382
107  1207
108  1012
109  880
110  760
111  665
112  577
113  500
114  416
115  325
116  259
117  182
118  88
119  33
120  7
121  4
122  2
