# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 80

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N16-tmmc-golden-transitions.dat
# iterations: 25600000
# working moves: 182931172
# total moves: 409600000
# acceptance rate: 0.446609

# min_important_energy: 80

# energy   counts
25  8
26  100
27  699
28  3813
29  17268
30  64235
31  201738
32  542136
33  1247525
34  2455815
35  4166117
36  6159778
37  7933872
38  8961571
39  8912820
40  8926184
41  8924306
42  8925876
43  8931363
44  8927707
45  8922985
46  8939354
47  8960219
48  8963588
49  8948818
50  8949335
51  8939917
52  8980210
53  9017318
54  9014531
55  9051844
56  9100267
57  9137816
58  9180812
59  9215841
60  9182164
61  9163084
62  9214124
63  9225270
64  9285467
65  9294205
66  9307492
67  9401429
68  9416989
69  9480752
70  9768340
71  10435700
72  11151314
73  11788136
74  12476917
75  12661211
76  12262520
77  9626738
78  4601714
79  1166515
80  64133
