# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 449338675
# total moves: 926100000
# acceptance rate: 0.485195

# energy	samples
50  0
51  2589554
52  1410784
53  922923
54  647584
55  471235
56  352153
57  268065
58  207670
59  163693
60  130952
61  105608
62  86301
63  71144
64  59023
65  49409
66  41568
67  35150
68  29983
69  25672
70  22131
71  19149
72  16629
73  14423
74  12615
75  11011
76  9623
77  8448
78  7473
79  6598
80  5898
81  5245
82  4661
83  4173
84  3727
85  3287
86  2911
87  2576
88  2228
89  1915
90  1617
91  1330
92  1051
93  845
94  662
95  520
96  417
97  342
98  268
99  197
100  166
101  135
102  110
103  4
