# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 85

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N17-tmmc-golden-transitions.dat
# iterations: 28900000
# working moves: 233548304
# total moves: 491300000
# acceptance rate: 0.475368

# min_important_energy: 85

# energy   counts
26  3
27  39
28  129
29  714
30  3820
31  17145
32  62403
33  201308
34  536375
35  1242396
36  2497573
37  4367554
38  6672620
39  8947247
40  10600794
41  11099522
42  11114909
43  11120904
44  11157164
45  11149490
46  11163536
47  11159461
48  11179649
49  11213410
50  11236886
51  11243388
52  11261357
53  11279382
54  11269243
55  11249553
56  11271897
57  11261052
58  11268060
59  11273129
60  11251479
61  11324342
62  11345253
63  11344403
64  11354856
65  11364106
66  11386955
67  11459066
68  11546228
69  11662158
70  11801674
71  11772831
72  11760063
73  11791244
74  11708323
75  11700749
76  11664414
77  11545710
78  11485959
79  11652257
80  11693172
81  485307
82  60941
83  16398
