# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 98

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N20-tmmc-golden-transitions.dat
# iterations: 40000000
# working moves: 387997964
# total moves: 800000000
# acceptance rate: 0.484997

# min_important_energy: 98

# energy   counts
33  16
34  207
35  1398
36  5908
37  21309
38  68629
39  204042
40  525455
41  1197669
42  2406716
43  4316141
44  6909283
45  9908735
46  12728142
47  14672209
48  15247335
49  15253575
50  15238302
51  15246571
52  15244650
53  15243245
54  15244219
55  15245693
56  15247410
57  15227632
58  15205632
59  15220611
60  15208472
61  15210994
62  15211313
63  15199478
64  15172445
65  15167511
66  15178725
67  15149385
68  15137684
69  15184300
70  15193465
71  15218226
72  15298578
73  15348608
74  15405086
75  15446413
76  15442040
77  15448763
78  15484540
79  15410690
80  15434572
81  15488295
82  15634286
83  15732181
84  15736715
85  15764533
86  15799821
87  15815114
88  15900255
89  15934968
90  16098133
91  16343559
92  16694068
93  17024864
94  17222744
95  17289456
96  737020
97  1966
