# comparison reference file	(generated with python figs/parse-ising-out.py /home/jordan/ising-cp-data/ising-wl-128-s1 128 ising-wl-128 
#  moves	 gamma	
952487266560	2.328306436538696e-10
952487266560	1.164153218269348e-10
976598645298	1.164153218269348e-10
976598645298	5.820766091346741e-11
1000000000000	5.820766091346741e-11
1004894348403	5.820766091346741e-11
1004894348403	2.91038304567337e-11
1333521432163	2.91038304567337e-11
1416646326363	2.91038304567337e-11
1416646326363	1.455191522836685e-11
1494112924144	1.455191522836685e-11
1494112924144	7.275957614183426e-12
1778279410039	7.275957614183426e-12
1806463845092	7.275957614183426e-12
1806463845092	3.637978807091713e-12
1857559960782	3.637978807091713e-12
1857559960782	1.818989403545856e-12
1883349565038	1.818989403545856e-12
1883349565038	9.094947017729282e-13
2190482796120	9.094947017729282e-13
2190482796120	4.547473508864641e-13
2201275838308	4.547473508864641e-13
2201275838308	2.273736754432321e-13
2329709197739	2.273736754432321e-13
2329709197739	1.13686837721616e-13
2371373705662	1.13686837721616e-13
2387843275976	1.13686837721616e-13
2387843275976	5.684341886080801e-14
2768337769696	5.684341886080801e-14
2768337769696	2.842170943040401e-14
2778772369318	2.842170943040401e-14
2778772369318	1.4210854715202e-14
2853932718710	1.4210854715202e-14
2853932718710	7.105427357601002e-15
2884116162751	7.105427357601002e-15
2884116162751	3.552713678800501e-15
3043750352889	3.552713678800501e-15
3043750352889	1.77635683940025e-15
3078330189803	1.77635683940025e-15
3078330189803	8.881784197001252e-16
3101892969332	8.881784197001252e-16
3101892969332	4.440892098500626e-16
3121399091417	4.440892098500626e-16
3121399091417	2.220446049250313e-16
3162277660168	2.220446049250313e-16
3226669607757	2.220446049250313e-16
3226669607757	1.110223024625157e-16
3301268271265	1.110223024625157e-16
3301268271265	5.551115123125783e-17
3337363719488	5.551115123125783e-17
3337363719488	2.775557561562891e-17
3495072217154	2.775557561562891e-17
3495072217154	1.387778780781446e-17
3571131374060	1.387778780781446e-17
3571131374060	6.938893903907228e-18
3629425118921	6.938893903907228e-18
3629425118921	3.469446951953614e-18
3705917341394	3.469446951953614e-18
3705917341394	1.734723475976807e-18
3928072956504	1.734723475976807e-18
3928072956504	8.673617379884035e-19
3944195771378	8.673617379884035e-19
3944195771378	4.336808689942018e-19
3954307517771	4.336808689942018e-19
3954307517771	2.168404344971009e-19
4009007673265	2.168404344971009e-19
4009007673265	1.084202172485504e-19
4074319566048	1.084202172485504e-19
4074319566048	5.421010862427522e-20
4152307190777	5.421010862427522e-20
4152307190777	2.710505431213761e-20
4164781055549	2.710505431213761e-20
4164781055549	1.355252715606881e-20
4216965034286	1.355252715606881e-20
4357538200143	1.355252715606881e-20
4357538200143	6.776263578034403e-21
4400194644799	6.776263578034403e-21
4400194644799	3.388131789017201e-21
4417053834927	3.388131789017201e-21
4417053834927	1.694065894508601e-21
4433164741004	1.694065894508601e-21
4433164741004	8.470329472543003e-22
4458246881015	8.470329472543003e-22
4458246881015	4.235164736271502e-22
4525617681031	4.235164736271502e-22
4525617681031	2.117582368135751e-22
4664688434480	2.117582368135751e-22
4664688434480	1.058791184067875e-22
4836003744337	1.058791184067875e-22
4836003744337	5.293955920339377e-23
4865875172006	5.293955920339377e-23
4865875172006	2.646977960169689e-23
4881712530903	2.646977960169689e-23
4881712530903	1.323488980084844e-23
4955098779770	1.323488980084844e-23
4955098779770	6.617444900424221e-24
4985421082982	6.617444900424221e-24
4985421082982	3.308722450212111e-24
5033060294020	3.308722450212111e-24
5033060294020	1.654361225106055e-24
5048361662095	1.654361225106055e-24
5048361662095	8.271806125530277e-25
5123215566553	8.271806125530277e-25
5123215566553	4.135903062765138e-25
5178486032335	4.135903062765138e-25
5178486032335	2.067951531382569e-25
5207574799130	2.067951531382569e-25
5207574799130	1.033975765691285e-25
5228024744741	1.033975765691285e-25
5228024744741	5.169878828456423e-26
5402008631378	5.169878828456423e-26
5402008631378	2.584939414228211e-26
5433334096481	2.584939414228211e-26
5433334096481	1.292469707114106e-26
5623413251903	1.292469707114106e-26
6078310048287	1.292469707114106e-26
6078310048287	6.462348535570529e-27
6266962337997	6.462348535570529e-27
6266962337997	3.231174267785264e-27
6346589249723	3.231174267785264e-27
6346589249723	1.615587133892632e-27
6769383826225	1.615587133892632e-27
6769383826225	8.077935669463161e-28
6817433936206	8.077935669463161e-28
6817433936206	4.03896783473158e-28
6845583670881	4.03896783473158e-28
6845583670881	2.01948391736579e-28
6927660323841	2.01948391736579e-28
6927660323841	1.009741958682895e-28
6981255925766	1.009741958682895e-28
6981255925766	5.048709793414476e-29
7028847130343	5.048709793414476e-29
7028847130343	2.524354896707238e-29
7052496487180	2.524354896707238e-29
7052496487180	1.262177448353619e-29
7447762956463	1.262177448353619e-29
7447762956463	6.310887241768094e-30
7498942093325	6.310887241768094e-30
7522429690137	6.310887241768094e-30
7522429690137	3.155443620884047e-30
7583114960463	3.155443620884047e-30
7583114960463	1.577721810442024e-30
7591563963141	1.577721810442024e-30
7591563963141	7.888609052210118e-31
7630363108736	7.888609052210118e-31
7630363108736	3.944304526105059e-31
7650415033126	3.944304526105059e-31
7650415033126	1.97215226305253e-31
7709240707301	1.97215226305253e-31
7709240707301	9.860761315262648e-32
7783274965037	9.860761315262648e-32
7783274965037	4.930380657631324e-32
7944156373572	4.930380657631324e-32
7944156373572	2.465190328815662e-32
7966732421349	2.465190328815662e-32
7966732421349	1.232595164407831e-32
8021852940218	1.232595164407831e-32
8021852940218	6.162975822039155e-33
8050016292292	6.162975822039155e-33
8050016292292	3.081487911019577e-33
8074220466843	3.081487911019577e-33
8074220466843	1.540743955509789e-33
8105733258832	1.540743955509789e-33
8105733258832	7.703719777548943e-34
8514362880278	7.703719777548943e-34
8514362880278	3.851859888774472e-34
8569217745756	3.851859888774472e-34
8569217745756	1.925929944387236e-34
8724301147402	1.925929944387236e-34
8724301147402	9.629649721936179e-35
8770658856455	9.629649721936179e-35
8770658856455	4.81482486096809e-35
8830404339594	4.81482486096809e-35
8830404339594	2.407412430484045e-35
8847817662385	2.407412430484045e-35
8847817662385	1.203706215242022e-35
8888175193255	1.203706215242022e-35
8888175193255	6.018531076210112e-36
8997353047971	6.018531076210112e-36
8997353047971	3.009265538105056e-36
9023282184768	3.009265538105056e-36
9023282184768	1.504632769052528e-36
9040311337806	1.504632769052528e-36
9040311337806	7.52316384526264e-37
9142828391666	7.52316384526264e-37
9142828391666	3.76158192263132e-37
9164805996150	3.76158192263132e-37
9164805996150	1.88079096131566e-37
9380542296553	1.88079096131566e-37
9380542296553	9.4039548065783e-38
9512660228332	9.4039548065783e-38
9512660228332	4.70197740328915e-38
9527846288515	4.70197740328915e-38
9527846288515	2.350988701644575e-38
9733543888661	2.350988701644575e-38
9733543888661	1.175494350822288e-38
9762640224255	1.175494350822288e-38
9762640224255	5.877471754111438e-39
