# round trips	 doserror
0	6721
0	1.775e+04
0	2.94e+04
0	2.5e+04
0	2.615e+04
0	2.172e+04
0	2.708e+04
0	3.159e+04
0	2.428e+04
0	3.847e+04
0	3.321e+04
0	2.141e+04
0	2.334e+04
0	1.829e+04
0	3.033e+04
0	2.944e+04
0	2.579e+04
0	2.68e+04
0	2.483e+04
0	1.894e+04
0	1.185e+04
0	2.613e+04
0	4.134e+04
0	2.488e+04
0	2.215e+04
0	1.937e+04
0	1.633e+04
0	3.323e+04
0	2.094e+04
0	2.368e+04
0	2.057e+04
0	2.073e+04
0	1.791e+04
0	2.294e+04
0	3.382e+04
0	2.58e+04
0	2.055e+04
0	3.048e+04
0	3.302e+04
0	3.5e+04
0	1.461e+04
0	1.802e+04
0	3.002e+04
0	2.83e+04
0	2.195e+04
0	2.227e+04
0	2.664e+04
0	2.624e+04
0	1.853e+04
0	3.118e+04
0	3.429e+04
0	1.742e+04
0	2.975e+04
0	1.753e+04
0	2.638e+04
0	2.015e+04
0	3.576e+04
0	3.196e+04
0	1.652e+04
0	3.609e+04
0	2.437e+04
0	2.743e+04
0	2.931e+04
0	2.585e+04
0	2.725e+04
0	3.426e+04
0	2.417e+04
0	2.297e+04
0	2.576e+04
0	2.256e+04
0	3.579e+04
0	3.444e+04
0	1.497e+04
0	1.637e+04
0	1.558e+04
0	1.285e+04
0	1.209e+04
0	1.087e+04
0	9879
0	5315
0	5184
0	4625
0	5244
0	7402
0	5645
0	5464
0	7643
0	5058
0	6022
0	5662
0	2612
0	5130
0	3953
0	4408
0	9889
0	3010
0	9576
0	6488
0	5732
0	6209
0	5648
0	4590
0	5836
0	5836
0	2989
0	1726
0	5578
0	2895
0	1535
0	1499
0	1142
0	1142
0	457.2
0	863.4
0	624.2
0	357.7
0	138.5
0	161.2
0	154.2
0	126.4
0	170.6
0	272.5
0	126.9
0	182.8
0	177.1
0	219.5
0	125.1
0	252.2
0	131.3
0	176
0	105.4
0	131.8
0	251.2
0	248
0	148.1
0	169.8
0	205.4
0	125.6
0	222.7
0	178.7
0	205.5
0	153.2
0	303.2
0	161.5
0	119.8
0	185.1
0	152.1
0	231.1
0	311.7
0	181.5
0	180.3
0	92.83
0	92.83
0	33.44
0	61.94
0	72.28
0	72.28
0	49.33
0	17.8
0	8.859
0	31.9
0	6.155
0	9.679
0	6.575
0	5.328
0	9.066
0	11.8
0	4.43
0	2.392
0	6.788
0	5.78
0	2.519
0	7.108
0	2.382
0	2.359
0	5.447
0	5.313
0	2.776
0	2.776
0	2.135
0	1.562
0	1.428
0	2.17
0	-0.272
0	0.7745
0	0.48
0	0.5221
0	0.4199
0	0.6452
0	0.1487
0	0.1487
0	1.103
0	-0.04898
0	0.01091
0	0.1435
0	0.02838
0	-0.2313
0	0.1901
0	0.125
0	0.006467
0	0.03942
0	0.001475
0	0.09225
0	0.2969
0	0.1901
0	0.03418
0	0.1101
0	0.09901
0	-0.1287
0	-0.007915
0	0.09839
0	-0.0009725
0	0.2494
0	-0.06243
0	0.05809
0	0.006614
0	0.07472
0	-0.08406
0	-0.06719
0	0.0176
