# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 98

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N20-tmmc-golden-transitions.dat
# iterations: 40000000
# working moves: 388756657
# total moves: 800000000
# acceptance rate: 0.485946

# min_important_energy: 98

# energy   counts
32  31
33  48
34  250
35  1198
36  5395
37  21148
38  70899
39  208280
40  530190
41  1204530
42  2433110
43  4364627
44  6984764
45  9955048
46  12774361
47  14730911
48  15257224
49  15251757
50  15246572
51  15245667
52  15236308
53  15224200
54  15212754
55  15219039
56  15225229
57  15229328
58  15240829
59  15271338
60  15270462
61  15271590
62  15281160
63  15314025
64  15321205
65  15390176
66  15417517
67  15439525
68  15495693
69  15529100
70  15535724
71  15544207
72  15568460
73  15568714
74  15626667
75  15642591
76  15647888
77  15736120
78  15806637
79  15918506
80  16050004
81  16238070
82  16373703
83  16474800
84  16289010
85  16011491
86  15571992
87  15266071
88  14978769
89  14926753
90  15193745
91  15440887
92  15749956
93  16042611
94  16197233
95  16103058
96  613551
97  7294
