# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.461238
# min_important_energy after initialization: 85

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 15407931
# total moves: 54000000
# acceptance rate: 0.285332

# min_important_energy: 85

# energy   counts
27  4
28  7
29  7
30  9
31  37
32  209
33  746
34  2738
35  8289
36  22614
37  51871
38  106731
39  191063
40  303602
41  422017
42  519003
43  566696
44  561872
45  566354
46  568229
47  577125
48  568579
49  572275
50  572426
51  565363
52  550081
53  550957
54  7118
55  541929
56  537361
57  526723
58  85008
59  496787
60  480591
61  477262
62  26800
63  32875
64  505712
65  508903
66  520128
67  504377
68  516261
69  534859
70  533569
71  531506
72  486055
73  533114
74  457885
75  535088
76  534018
77  487683
78  419525
79  422839
80  347432
81  312547
82  317223
83  358818
84  467576
85  672607
86  2750510
87  629291
88  2891472
89  9623497
90  16536147
