# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.591787
# min_important_energy after initialization: 80

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 26206511
# total moves: 51000000
# acceptance rate: 0.513853

# min_important_energy: 80

# energy   counts
28  10
29  55
30  416
31  2212
32  9024
33  28978
34  76475
35  178095
36  361572
37  630555
38  965195
39  1291641
40  1529065
41  1597630
42  1577611
43  1568914
44  1565323
45  1595171
46  1605517
47  1615798
48  18282
49  16799
50  1651082
51  1642610
52  1621889
53  1589630
54  1609338
55  1584112
56  1529324
57  1512724
58  1447797
59  1431856
60  1399709
61  1384547
62  1382794
63  1379289
64  1388037
65  1321387
66  1298673
67  1267180
68  166361
69  1262621
70  1167685
71  1153191
72  1041904
73  828417
74  813582
75  638749
76  484444
77  282560
78  184579
79  202868
80  89582
81  3480
82  3371
83  290
