# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 757928674
# total moves: 1562500000
# acceptance rate: 0.485074

# energy	samples
60  0
61  3532915
62  1919870
63  1266776
64  900294
65  664210
66  501947
67  386716
68  303402
69  241388
70  194891
71  158853
72  131039
73  109071
74  91521
75  77205
76  65685
77  56190
78  48467
79  42006
80  36570
81  32017
82  28184
83  24808
84  21884
85  19437
86  17289
87  15462
88  13790
89  12383
90  11111
91  10033
92  9026
93  8237
94  7512
95  6834
96  6216
97  5697
98  5229
99  4818
100  4389
101  3995
102  3657
103  3361
104  3091
105  2798
106  2512
107  2263
108  2030
109  1796
110  1588
111  1397
112  1248
113  1106
114  978
115  865
116  762
117  678
118  585
119  498
120  423
121  332
122  276
123  193
124  108
125  33
