# version: 0.0.0-706-g5794781-dirty
# well_width: 1.3
# ff: 0.08000398993194389
# N: 28
# walls: 0
# cell dimensions: (11.36, 11.36, 11.36)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 253
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 682752117
# working moves: 13455545848
# total moves: 19117059276
# acceptance rate: 0.70385
# converged state: 105
# converged temperature: 0.313164

# max_entropy_state: 12
# min_important_energy: 79

# energy   counts
0  0
1  3.07832
2  5.27296
3  7.02536
4  8.44931
5  9.62747
6  10.5847
7  11.3472
8  11.9357
9  12.3651
10  12.6518
11  12.8063
12  12.8388
13  12.7577
14  12.5702
15  12.2835
16  11.9046
17  11.4389
18  10.8924
19  10.2717
20  9.57979
21  8.82318
22  8.00411
23  7.12812
24  6.19915
25  5.22156
26  4.19782
27  3.13038
28  2.02344
29  0.879813
30  -0.298172
31  -1.50725
32  -2.74584
33  -4.01229
34  -5.30433
35  -6.62128
36  -7.95974
37  -9.31796
38  -10.6964
39  -12.0921
40  -13.5055
41  -14.9353
42  -16.3799
43  -17.8397
44  -19.314
45  -20.8015
46  -22.3024
47  -23.8154
48  -25.341
49  -26.8801
50  -28.4302
51  -29.9937
52  -31.5694
53  -33.1564
54  -34.7558
55  -36.3678
56  -37.9911
57  -39.6259
58  -41.2744
59  -42.9359
60  -44.6096
61  -46.2958
62  -47.9955
63  -49.7093
64  -51.437
65  -53.1783
66  -54.9351
67  -56.707
68  -58.4946
69  -60.2986
70  -62.1196
71  -63.9565
72  -65.8099
73  -67.6817
74  -69.5723
75  -71.4814
76  -73.4103
77  -75.3559
78  -77.325
79  -79.3162
80  -81.3304
81  -83.3673
82  -85.4287
83  -87.5139
84  -89.6265
85  -91.766
86  -93.9294
87  -96.1243
88  -98.3456
89  -100.592
90  -102.879
91  -105.199
92  -107.549
93  -109.94
94  -112.359
95  -114.83
96  -117.334
97  -119.912
98  -122.52
99  -125.197
100  -127.947
101  -130.711
102  -133.618
103  -136.633
104  -139.833
105  -143.026
