# iterations	 errorinentropy	 maxerror	(generated with python figs/yaml-multi-comparison.py /home/jordan/ising-cp-data/ /home/jordan/deft/papers/histogram/data/ising-128-T15-reference-lndos.dat ising/N128 128 31968 0 true 8 ising-sad-128-T15 ising-samc-1e7-128 ising-wl-128 ising-wl-inv-t-128 ising-samc-1e8-128 ising-samc-1e9-128
0.007812	2833	1.073e+04	2833	2833
0.01562	2833	1.073e+04	2833	2833
0.02344	2833	1.073e+04	2833	2833
0.03125	2833	1.073e+04	2833	2833
0.04688	2833	1.073e+04	2833	2833
0.05469	2833	1.073e+04	2833	2833
0.07812	2833	1.073e+04	2833	2833
0.1016	2833	1.073e+04	2833	2833
0.1406	2833	1.073e+04	2833	2833
0.1875	2833	1.073e+04	2833	2833
0.25	2833	1.073e+04	2833	2833
0.3281	2833	1.073e+04	2833	2833
0.4375	2833	1.073e+04	2833	2833
0.5859	2833	1.073e+04	2833	2833
0.7812	2833	1.073e+04	2833	2833
1.039	2833	1.073e+04	2833	2833
1.391	2833	1.073e+04	2833	2833
1.852	2833	1.073e+04	2833	2833
2.469	2833	1.073e+04	2833	2833
3.297	2833	1.073e+04	2833	2833
4.391	2833	1.073e+04	2833	2833
5.859	2833	1.073e+04	2833	2833
7.812	2833	1.073e+04	2833	2833
10.42	2833	1.073e+04	2833	2833
13.89	2833	1.073e+04	2833	2833
18.52	2833	1.073e+04	2833	2833
24.7	2833	1.073e+04	2833	2833
32.95	2833	1.073e+04	2833	2833
43.93	2833	1.073e+04	2833	2833
58.59	2833	1.072e+04	2832	2833
78.12	2833	1.072e+04	2832	2833
104.2	2832	1.072e+04	2832	2833
138.9	2832	1.072e+04	2831	2833
185.3	2832	1.072e+04	2831	2833
247.1	2832	1.072e+04	2831	2833
329.5	2831	1.071e+04	2830	2832
439.3	2830	1.07e+04	2829	2832
585.9	2829	1.07e+04	2827	2831
781.2	2828	1.069e+04	2827	2830
1042	2827	1.068e+04	2824	2829
1389	2823	1.067e+04	2821	2826
1853	2819	1.066e+04	2817	2824
2471	2815	1.064e+04	2810	2820
3295	2811	1.062e+04	2809	2813
4393	2800	1.058e+04	2797	2804
5859	2789	1.055e+04	2785	2795
7812	2775	1.052e+04	2767	2784
1.042e+04	2756	1.048e+04	2749	2769
1.389e+04	2738	1.044e+04	2725	2748
1.853e+04	2704	1.038e+04	2692	2711
2.471e+04	2656	1.028e+04	2643	2668
3.295e+04	2606	1.021e+04	2591	2621
4.393e+04	2526	1.009e+04	2505	2536
5.859e+04	2427	9964	2417	2447
7.812e+04	2302	9804	2286	2320
1.042e+05	2141	9610	2110	2168
1.389e+05	1978	9372	1936	2012
1.853e+05	1924	9093	1906	1951
2.471e+05	1973	8824	1921	2010
3.295e+05	2107	8443	2063	2146
4.393e+05	2385	9137	2335	2415
5.859e+05	2942	1.123e+04	2863	2996
7.812e+05	3823	1.366e+04	3768	3876
1.042e+06	4404	1.425e+04	4295	4489
1.389e+06	4572	1.443e+04	4507	4651
1.853e+06	4449	1.423e+04	4325	4627
2.471e+06	3912	1.374e+04	3807	4040
3.295e+06	3423	1.379e+04	3345	3563
4.393e+06	2492	1.359e+04	2255	2723
5.859e+06	1922	1.309e+04	1773	2147
7.812e+06	1354	9911	1171	1483
1.042e+07	985	6794	901	1033
1.389e+07	727.3	4981	668.8	797.1
1.853e+07	557	3705	496.3	608.6
2.471e+07	405	2637	372.6	441.7
3.295e+07	291.4	1985	231	324.5
4.393e+07	227.8	1452	196.5	258.4
5.859e+07	182.9	1097	152.8	210.1
7.812e+07	133.9	782.4	109.3	170.9
1.042e+08	104.3	584.1	80.42	118.4
1.389e+08	85.68	484.8	68.34	123
1.853e+08	48.8	231.7	27.5	78.51
2.471e+08	51.22	246.7	34.6	65.71
3.295e+08	36.97	174	25.05	52.53
4.393e+08	28.84	132.1	10.9	45.86
5.859e+08	30.77	145	18.26	42.13
7.812e+08	13.15	52.72	4.583	24.32
1.042e+09	11.61	51.02	4.723	27.89
1.389e+09	12.47	50.39	3.183	25.8
1.853e+09	9.578	38.06	4.095	16.16
2.471e+09	7.572	31.01	2.549	21.83
3.295e+09	6.342	25.72	2.158	10.13
4.393e+09	5.128	19.19	1.353	11.67
5.859e+09	3.714	14.32	1.143	8.158
7.812e+09	4.369	16.1	1.348	11.2
1.042e+10	2.278	9.768	0.5782	4.162
1.389e+10	2.903	10.28	0.6885	7.639
1.853e+10	1.752	6.638	0.7004	3
2.471e+10	2.191	7.916	0.6322	4.676
3.295e+10	1.748	6.372	0.4852	4.768
4.393e+10	1.265	4.933	0.4073	2.042
5.859e+10	0.8096	3.644	0.4158	2.133
7.812e+10	1.213	4.324	0.3237	2.083
1.042e+11	0.7446	2.752	0.1796	2.119
1.389e+11	0.5783	2.368	0.209	1.086
1.853e+11	0.4161	1.819	0.1929	0.772
2.471e+11	0.436	1.714	0.1406	0.855
3.295e+11	0.3124	1.357	0.1813	0.4462
4.393e+11	0.443	1.706	0.1533	1.195
