# version: 0.0.0-702-g1918bc5-dirty
# well_width: 1.3
# ff: 0.3200159597277756
# N: 14
# walls: 0
# cell dimensions: (5.68, 5.68, 5.68)
# seed: 132124360932502313
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 127
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 38058865
# working moves: 279533668
# total moves: 532824110
# acceptance rate: 0.524627
# converged state: 57
# converged temperature: 0.504406

# max_entropy_state: 37
# min_important_energy: 57

# energy   counts
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  3.42589
25  5.63776
26  7.90096
27  9.6247
28  11.2023
29  12.5624
30  13.7401
31  14.7322
32  15.5477
33  16.1958
34  16.6823
35  17.0132
36  17.1958
37  17.2331
38  17.1318
39  16.8952
40  16.5277
41  16.0339
42  15.416
43  14.6806
44  13.8308
45  12.8707
46  11.8062
47  10.6397
48  9.37669
49  8.02105
50  6.57572
51  5.0452
52  3.43186
53  1.74189
54  -0.0274935
55  -1.8719
56  -3.78804
57  -5.77057
