0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00807891	11.9548	9.3069	7.84664	6.24095	5.17252	4.12024	3.93645	3.22954	2.96698	2.9286	2.74885	2.5085	2.50446	2.57515	2.70037	2.81146	3.15481	3.46585	3.72639	3.75265	4.26162	4.32019	4.26768	3.95462	3.71024	3.76073	3.62945	3.45979	3.44565	3.51432	3.25984	3.30427	3.2356	3.36284	3.16289	3.61531	3.38708	3.43151	3.51028	3.25782	3.60117	3.56886	3.63551	3.54462	3.43353	3.53048	3.51432	3.47191	3.5325	3.52038	3.46181	3.46787	3.5325	3.5527	3.53048	3.61733	3.48403	3.49817	3.5123	3.63551	3.69408	3.47999	3.45171	3.72438	3.75063	3.58905	3.52846	3.42546	3.5426	3.60521	3.26792	3.28206	3.34871	3.54866	3.4295	3.60319	3.56886	3.53856	3.42546	3.70014	3.66176	3.58905	3.58501	3.5729	3.27802	3.62339	3.46989	3.51634	3.45979	3.57694	3.61329	3.58299	3.66782	3.56482	3.59915	3.40324	3.69408	3.62339	3.49009	3.5224	3.67186	3.67792	3.35477	3.46989	3.3588	3.49211	3.58501	3.38708	3.4093	3.47393	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257178	11.5044	9.33517	7.42451	6.0309	5.10519	4.22325	3.69475	3.19992	3.04238	2.85522	2.68287	2.70307	2.56573	2.61083	2.68018	2.91312	3.0545	3.2935	3.5803	3.85162	4.1465	4.17073	3.91356	3.96809	3.88259	3.84219	3.5601	3.35746	3.31774	3.26724	3.33861	3.32649	3.35477	3.23022	3.29148	3.52779	3.66176	3.54866	3.63685	3.55337	3.67523	3.66917	3.52981	3.54664	3.56818	3.62945	3.47393	3.58703	3.50019	3.36419	3.45037	3.39651	3.4066	3.52375	3.39045	3.45239	3.53115	3.48537	3.45575	3.58299	3.57424	3.42276	3.41872	3.51769	3.49749	3.60185	3.53991	3.39179	3.44296	3.56145	3.57828	3.47124	3.51567	3.32784	3.5426	3.35207	3.56751	3.4948	3.5325	3.61262	3.64022	3.6207	3.58232	3.48335	3.48335	3.55337	3.58367	3.76544	3.4773	3.54327	3.4672	3.64763	3.5729	3.61935	3.43017	3.67388	3.53115	3.47124	3.62272	3.54597	3.49884	3.63147	3.58569	3.31639	3.55405	3.53991	3.4672	3.37698	3.44969	3.38843	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42754	11.424	9.00596	7.38937	5.88387	4.98913	4.26203	3.74255	3.32205	3.00293	2.83448	2.61433	2.6523	2.71249	2.64059	2.78641	2.90396	3.18188	3.33901	3.54018	3.93039	4.21032	4.25435	4.06086	3.88151	3.75184	3.65611	3.59309	3.47353	3.48726	3.35396	3.32245	3.28286	3.39556	3.30629	3.41495	3.49291	3.48201	3.57249	3.55391	3.59188	3.59027	3.76437	3.55108	3.71024	3.64682	3.49009	3.45373	3.48564	3.47231	3.43798	3.38991	3.41253	3.46141	3.52927	3.54987	3.522	3.49695	3.49493	3.54018	3.49857	3.48322	3.42586	3.45656	3.53089	3.59229	3.51554	3.56562	3.49453	3.53371	3.58461	3.5628	3.59269	3.47797	3.46625	3.48282	3.50261	3.50948	3.53371	3.50019	3.57492	3.604	3.52079	3.5737	3.46908	3.51109	3.47191	3.57815	3.48443	3.59511	3.54745	3.58946	3.48968	3.58259	3.59754	3.55108	3.61167	3.61935	3.61167	3.44485	3.55553	3.49493	3.55957	3.49695	3.5426	3.53412	3.56805	3.51675	3.46747	3.54139	3.34951	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38189	10.7129	8.58643	7.00297	5.78248	4.76078	4.25297	3.62166	3.28927	3.01661	2.82906	2.65132	2.62132	2.61757	2.65334	2.84608	2.98371	3.13317	3.26532	3.58357	3.78785	4.05013	4.2042	4.00858	3.87499	3.82478	3.68715	3.55847	3.45315	3.39949	3.31177	3.21425	3.32822	3.33457	3.32476	3.43411	3.43584	3.54116	3.48432	3.55414	3.70216	3.63637	3.62483	3.60781	3.63233	3.5804	3.58011	3.52154	3.50076	3.51202	3.39343	3.40641	3.43988	3.41305	3.44796	3.47855	3.52442	3.51086	3.48057	3.53596	3.47508	3.51259	3.51432	3.56395	3.40468	3.53539	3.5048	3.55212	3.54722	3.47076	3.43671	3.52183	3.50336	3.44536	3.50682	3.54087	3.53885	3.4898	3.4546	3.62079	3.46181	3.58097	3.5804	3.58011	3.52385	3.47883	3.44536	3.5048	3.52009	3.52269	3.47653	3.48778	3.50826	3.63522	3.54549	3.51836	3.49643	3.41824	3.52875	3.46902	3.51923	3.5501	3.4973	3.43353	3.50163	3.52904	3.437	3.4872	3.56135	3.437	3.43094	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88324	10.3915	8.31521	6.66555	5.6099	4.71427	4.07738	3.61307	3.21428	2.94454	2.75917	2.67681	2.57111	2.61353	2.71384	2.83076	2.89494	3.15863	3.46473	3.63596	3.87518	4.15772	4.1171	4.07087	3.93892	3.84893	3.6382	3.56751	3.46383	3.3312	3.32716	3.24166	3.24637	3.29305	3.33345	3.36419	3.50467	3.48919	3.53093	3.55292	3.61621	3.64089	3.69273	3.68802	3.63259	3.57716	3.55494	3.53003	3.50153	3.49547	3.44274	3.45351	3.49884	3.40481	3.50535	3.49233	3.57177	3.53205	3.56841	3.61194	3.6198	3.51589	3.52375	3.5316	3.50602	3.50333	3.49435	3.4479	3.54799	3.51993	3.48313	3.51365	3.48829	3.53115	3.5601	3.55741	3.53677	3.48201	3.55135	3.52958	3.58816	3.59938	3.56369	3.49256	3.5123	3.50826	3.49772	3.44408	3.4966	3.5729	3.48111	3.52375	3.54799	3.53811	3.49054	3.48807	3.52128	3.53407	3.46607	3.62025	3.51051	3.53475	3.53026	3.5325	3.51432	3.52981	3.48156	3.47797	3.51724	3.53834	3.29978	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71273	9.72957	7.80587	6.3502	5.32749	4.57633	3.98749	3.54242	3.15665	2.91777	2.75344	2.66732	2.60967	2.71947	2.78061	2.92824	2.98314	3.21394	3.47797	3.6647	3.90009	4.07875	4.05873	4.02733	4.00916	3.7655	3.6838	3.55802	3.42674	3.37533	3.31951	3.32006	3.28444	3.28463	3.30794	3.38616	3.4025	3.46824	3.51047	3.61145	3.64763	3.59787	3.64891	3.60411	3.62008	3.55674	3.59016	3.52259	3.46603	3.45483	3.38543	3.46255	3.43574	3.48054	3.41793	3.48311	3.54058	3.56372	3.59677	3.63147	3.48788	3.53691	3.51763	3.59989	3.61806	3.50294	3.53287	3.51855	3.5325	3.53764	3.50331	3.48733	3.4989	3.574	3.60484	3.52938	3.47962	3.49284	3.53342	3.50276	3.49266	3.51322	3.47503	3.5303	3.55251	3.54958	3.52956	3.45722	3.48954	3.54021	3.4686	3.5314	3.48238	3.47026	3.48036	3.47797	3.53067	3.53911	3.56023	3.53434	3.51506	3.54499	3.54462	3.54682	3.49688	3.53654	3.54187	3.52167	3.47062	3.4675	3.11258	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853101	10.9987	8.97318	7.34543	6.03603	5.08987	4.33371	3.76865	3.36533	3.05352	2.8374	2.70317	2.66355	2.63372	2.69478	2.75351	2.87252	3.04652	3.2342	3.53421	3.65974	3.92557	4.13531	4.05794	4.0163	3.86311	3.73882	3.69641	3.48045	3.41536	3.3703	3.35057	3.32059	3.33923	3.2673	3.31049	3.33068	3.41691	3.43928	3.58051	3.61826	3.60008	3.69377	3.63706	3.6136	3.64483	3.54027	3.53452	3.49055	3.4267	3.42002	3.44301	3.35321	3.52598	3.47875	3.4803	3.46368	3.53141	3.51432	3.50982	3.52567	3.52411	3.50578	3.56622	3.52163	3.57523	3.5614	3.5788	3.48636	3.44954	3.49242	3.5179	3.49055	3.46336	3.4817	3.5572	3.56466	3.52054	3.49987	3.50873	3.51743	3.54431	3.52163	3.55254	3.50904	3.50267	3.49817	3.47238	3.43198	3.55876	3.39904	3.4528	3.53747	3.50671	3.51293	3.4876	3.48915	3.46072	3.48729	3.49366	3.54617	3.5005	3.55689	3.52939	3.51945	3.50221	3.61547	3.55612	3.50687	3.51199	3.51432	3.04233	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16377	10.4611	8.38159	6.76743	5.7542	4.77733	4.09614	3.63147	3.25688	2.97358	2.86855	2.75019	2.63897	2.65392	2.69028	2.81806	2.8971	3.16653	3.33497	3.55041	3.79305	4.05278	4.05601	4.10476	4.03986	3.89336	3.7851	3.68277	3.49265	3.43448	3.37819	3.29444	3.2527	3.30306	3.3005	3.30818	3.32528	3.47514	3.47218	3.61127	3.5904	3.61693	3.6452	3.60279	3.57707	3.57734	3.53371	3.55378	3.45642	3.47124	3.41738	3.45791	3.4707	3.43165	3.49251	3.46343	3.50382	3.48187	3.48187	3.54839	3.54677	3.50288	3.55431	3.52536	3.51042	3.52227	3.4878	3.54018	3.52011	3.49615	3.47958	3.48349	3.48847	3.48712	3.44875	3.52052	3.53129	3.50194	3.50975	3.52308	3.54422	3.49642	3.54045	3.54556	3.5387	3.47258	3.48726	3.50961	3.49992	3.50032	3.49036	3.48012	3.44848	3.52617	3.49063	3.52806	3.54395	3.47191	3.50759	3.56401	3.51419	3.53721	3.52281	3.49642	3.55957	3.57276	3.55229	3.55229	3.52577	3.50571	3.50194	2.81509	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115956	9.78177	9.40527	7.54831	6.27707	5.23691	4.51837	3.91649	3.47987	3.16978	2.90235	2.7751	2.63551	2.64489	2.64145	2.72366	2.81787	2.98646	3.24582	3.42546	3.58394	3.82655	4.01284	4.09054	4.09957	3.93336	3.87799	3.75253	3.60034	3.46217	3.41928	3.39302	3.30962	3.32744	3.25295	3.34692	3.28752	3.40906	3.4472	3.47975	3.56327	3.61709	3.64976	3.65903	3.62862	3.59404	3.53999	3.56505	3.54961	3.46395	3.43449	3.45052	3.47916	3.45373	3.44862	3.49353	3.49852	3.52882	3.50886	3.50826	3.57717	3.5742	3.55436	3.54925	3.5843	3.52502	3.50553	3.49615	3.4687	3.53238	3.51789	3.54272	3.48819	3.45243	3.53761	3.47132	3.54284	3.51848	3.51171	3.46573	3.48011	3.55472	3.50957	3.52632	3.49686	3.56197	3.59024	3.51337	3.50874	3.53024	3.47524	3.52026	3.47773	3.52395	3.48438	3.451	3.50779	3.48438	3.45813	3.53191	3.58822	3.52062	3.53607	3.53999	3.53987	3.51658	3.45848	3.45326	3.54343	3.4472	3.52727	3.52395	2.66378	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34539	10.6716	8.53972	6.95828	5.72848	4.90932	4.30319	3.69493	3.37039	3.07859	2.861	2.78053	2.67571	2.63372	2.63978	2.74417	2.88034	3.04947	3.20733	3.47754	3.66942	3.87001	4.04254	4.09484	3.95749	4.00023	3.80676	3.65996	3.47244	3.45554	3.38038	3.38666	3.32553	3.33297	3.29396	3.35381	3.36795	3.35721	3.43864	3.49115	3.55578	3.63912	3.63668	3.68324	3.61839	3.60925	3.5915	3.55738	3.52634	3.48807	3.45458	3.43927	3.4954	3.46415	3.49955	3.4853	3.44629	3.48647	3.50922	3.54845	3.56343	3.56407	3.54271	3.57247	3.52825	3.55291	3.47882	3.50401	3.46766	3.49158	3.51943	3.52846	3.47467	3.49657	3.52442	3.46011	3.49083	3.45681	3.48669	3.51315	3.50826	3.51156	3.5341	3.50933	3.47489	3.53303	3.51985	3.51921	3.49668	3.48339	3.53718	3.46936	3.45618	3.51294	3.47839	3.51071	3.50465	3.53548	3.4802	3.50061	3.52028	3.51794	3.50423	3.50603	3.54951	3.50082	3.51135	3.51177	3.4802	3.54037	3.49189	3.52176	2.47087	
