#NEW DATA!
#git version: 0.0.0-2084-g2d66cfdb
#Data for:      KT=2      N=1      Fv=0      gw=0.1       inclusion radius = 4.0             lattice_constant = 1.587401     
#
#Numpts/seed	hFideal/vol		hphi_1			hphi_2			hphi_3			hFE/vol		cFideal/vol
#400/1		-29.76400403216937818	1.44398240718802739	6.31410552085355370	3.35808298366232139	-18.6478	-24.4621
#
#dx	Cphi_1_400	Cphi_2_400	Cphi_3_400	cFE/vol_400	cFideal/vol
0.1	1.60224		3.75155		1.05839		-18.0499	-24.4621
0.09	1.59637		3.76618		1.07388		-18.0257	-24.4621
0.08	1.59639		3.7638		1.0636		-18.0383	-24.4621
0.07	1.59647		3.76761		1.06118		-18.0369	-24.4621
0.06	1.59669		3.7676		1.06144		-18.0364	-24.4621
0.05	1.59985		3.78158		1.07298		-18.0077	-24.4621
0.04	1.59809		3.77283		1.06504		-18.0262	-24.4621
0.03	1.59864		3.77461		1.06976		-18.0191	-24.4621
0.02	1.5989		3.77891		1.07058		-18.0137	-24.4621
0.01	1.59819		3.77537		1.06889		-18.0197	-24.4621
0.009	1.59809		3.77553		1.06893		-18.0196	-24.4621
0.008	1.59826		3.77568		1.06908		-18.0191	-24.4621
0.007	1.59818		3.77562		1.06918		-18.0192	-24.4621





