# version: 0.0.0-706-g5794781-dirty
# well_width: 1.3
# ff: 0.05428842173953335
# N: 19
# walls: 0
# cell dimensions: (11.36, 11.36, 11.36)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 172
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 527147591
# working moves: 7408057348
# total moves: 10015804229
# acceptance rate: 0.739637
# converged state: 66
# converged temperature: 0.314923

# max_entropy_state: 5
# min_important_energy: 44

# energy   counts
0  0
1  1.97069
2  3.16573
3  3.88948
4  4.26358
5  4.35567
6  4.21203
7  3.8672
8  3.34823
9  2.67751
10  1.87201
11  0.950357
12  -0.0743032
13  -1.18909
14  -2.38148
15  -3.64072
16  -4.95989
17  -6.33163
18  -7.75027
19  -9.20778
20  -10.6988
21  -12.2208
22  -13.7698
23  -15.3424
24  -16.9379
25  -18.5542
26  -20.1885
27  -21.8407
28  -23.5086
29  -25.1953
30  -26.8982
31  -28.6157
32  -30.351
33  -32.1039
34  -33.8742
35  -35.6624
36  -37.4687
37  -39.2944
38  -41.1393
39  -43.0046
40  -44.8904
41  -46.8012
42  -48.7352
43  -50.6946
44  -52.6781
45  -54.6902
46  -56.7305
47  -58.8016
48  -60.9034
49  -63.0354
50  -65.2019
51  -67.4044
52  -69.6461
53  -71.9253
54  -74.2517
55  -76.6135
56  -79.0324
57  -81.504
58  -84.029
59  -86.611
60  -89.3016
61  -92.0516
62  -94.8736
63  -97.7407
64  -100.838
65  -103.82
66  -106.996
