0.5	0.0001		2.85124	12.7187	15.1989	4.37463	-26.3942	5.91455	0.67338	-6.19583e-05	5	10000	0.05	1	10.1128
             #NAN!
0.5	0.0001		2.8519	12.7249	15.2111	4.39369	-26.3942	5.92921	0.673387	-5.212e-05	5	10000	0.05	3	9.97932
0.5	0.0001		2.85191	12.7194	15.2039	4.38098	-26.3942	5.91943	0.673384	-5.62382e-05	5	10000	0.05	4	9.97268
             #NAN!
0.5	0.0001		2.85115	12.7223	15.1981	4.37729	-26.3942	5.9166	0.673385	-5.53646e-05	5	10000	0.05	6	9.96126
0.5	0.0001		2.85174	12.7208	15.201	4.37933	-26.3942	5.91816	0.673386	-5.38017e-05	5	10000	0.05	7	9.98991
             #NAN!
0.5	0.0001		2.85162	12.7209	15.1999	4.37813	-26.3942	5.91724	0.673385	-5.46826e-05	5	10000	0.05	9	9.96703
0.5	0.0001		2.85164	12.7207	15.2	4.3782	-26.3942	5.9173	0.673387	-5.14789e-05	5	10000	0.05	10	9.96153
             #NAN!
0.5	0.0001		2.85179	12.7241	15.1994	4.38106	-26.3942	5.91949	0.673394	-4.16473e-05	5	10000	0.05	12	9.97153
0.5	0.0001		2.85211	12.7228	15.1978	4.37846	-26.3942	5.91749	0.673381	-5.99734e-05	5	10000	0.05	13	9.96877
             #NAN!
0.5	0.0001		2.85173	12.719	15.1973	4.37385	-26.3942	5.91394	0.673385	-5.39777e-05	5	10000	0.05	15	9.96987
             #NAN!
0.5	0.0001		2.85168	12.7225	15.2011	4.38104	-26.3942	5.91948	0.673388	-5.0444e-05	5	10000	0.05	17	10.0134
             #NAN!
0.5	0.0001		2.8514	12.723	16.2125	5.39273	-26.3942	6.6977	0.673386	-5.30111e-05	5	10000	0.05	19	9.96169
0.5	0.0001		2.8515	12.7205	15.1988	4.37657	-26.3942	5.91604	0.673387	-5.21529e-05	5	10000	0.05	20	9.96963
0.5	0.0001		2.8518	12.7211	15.2019	4.38063	-26.3942	5.91916	0.673383	-5.80893e-05	5	10000	0.05	21	9.96271
0.5	0.0001		2.8517	12.7224	15.2013	4.3812	-26.3942	5.9196	0.673386	-5.30317e-05	5	10000	0.05	22	9.96961
             #NAN!
0.5	0.0001		2.85185	12.7235	15.2	4.38114	-26.3942	5.91956	0.673384	-5.55934e-05	5	10000	0.05	24	9.95607
0.5	0.0001		2.85147	12.7227	15.201	4.38098	-26.3942	5.91943	0.673388	-5.04487e-05	5	10000	0.05	25	9.96646
0.5	0.0001		2.852	12.7238	15.2041	4.38573	-26.3942	5.92309	0.673392	-4.48381e-05	5	10000	0.05	26	9.96641
0.5	0.0001		2.8516	12.7176	15.197	4.37196	-26.3942	5.91249	0.673379	-6.38357e-05	5	10000	0.05	27	9.95416
             #NAN!
             #NAN!
             #NAN!
             #NAN!
0.5	0.0001		2.8515	12.7249	15.2038	4.38605	-26.3942	5.92333	0.673391	-4.59433e-05	5	10000	0.05	32	9.9604
0.5	0.0001		2.851	12.7163	15.2017	4.37482	-26.3942	5.91469	0.673379	-6.39906e-05	5	10000	0.05	33	9.96354
             #NAN!
             #NAN!
0.5	0.0001		2.85195	12.7243	15.2013	4.38327	-26.3942	5.9212	0.673386	-5.38384e-05	5	10000	0.05	36	9.96759
0.5	0.0001		2.85156	12.7217	15.2006	4.37964	-26.3942	5.9184	0.673387	-5.19327e-05	5	10000	0.05	37	9.96882
0.5	0.0001		2.85138	12.7207	15.266	4.44389	-26.3942	5.96783	0.673387	-5.23206e-05	5	10000	0.05	38	9.99184
0.5	0.0001		2.85156	12.7205	15.1984	4.37622	-26.3942	5.91577	0.673386	-5.26698e-05	5	10000	0.05	39	9.9732
0.5	0.0001		2.85174	12.7232	15.2063	4.387	-26.3942	5.92406	0.673386	-5.36425e-05	5	10000	0.05	40	10.0945
             #NAN!
             #NAN!
0.5	0.0001		2.85182	12.7223	15.2004	4.38032	-26.3942	5.91893	0.673386	-5.32832e-05	5	10000	0.05	43	9.96015
             #NAN!
0.5	0.0001		2.85154	12.7229	15.2128	4.39305	-26.3942	5.92872	0.673387	-5.20924e-05	5	10000	0.05	45	9.96391
0.5	0.0001		2.85163	12.7197	15.2021	4.37928	-26.3942	5.91813	0.673382	-5.89623e-05	5	10000	0.05	46	9.96448
             #NAN!
             #NAN!
0.5	0.0001		2.85153	12.7194	15.1978	4.37446	-26.3942	5.91442	0.673384	-5.56619e-05	5	10000	0.05	49	9.97439
             #NAN!
