# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 133

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N26-tmmc-golden-transitions.dat
# iterations: 67600000
# working moves: 795242938
# total moves: 1757600000
# acceptance rate: 0.45246

# energy	samples
62  0
63  3408384
64  1862447
65  1232389
66  880258
67  652857
68  495562
69  383687
70  302211
71  241866
72  195716
73  160160
74  132537
75  110680
76  93175
77  78928
78  67388
79  57915
80  49932
81  43245
82  37728
83  33029
84  28986
85  25564
86  22692
87  20216
88  18079
89  16208
90  14512
91  13048
92  11741
93  10617
94  9531
95  8667
96  7859
97  7157
98  6567
99  6019
100  5493
101  5071
102  4650
103  4279
104  3943
105  3632
106  3348
107  3081
108  2838
109  2610
110  2393
111  2173
112  1975
113  1785
114  1620
115  1468
116  1322
117  1185
118  1070
119  981
120  886
121  790
122  698
123  604
124  512
125  427
126  344
127  262
128  196
129  128
130  74
131  58
132  46
