# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 95

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N19-tmmc-golden-transitions.dat
# iterations: 36100000
# working moves: 335320204
# total moves: 685900000
# acceptance rate: 0.488876

# min_important_energy: 95

# energy   counts
29  1
30  2
31  59
32  187
33  1018
34  5085
35  20266
36  70795
37  208952
38  544555
39  1267912
40  2579604
41  4615151
42  7342708
43  10358333
44  13030801
45  14648085
46  14650282
47  14638055
48  14625571
49  14627374
50  14623573
51  14631706
52  14622220
53  14635946
54  14657002
55  14650508
56  14660564
57  14656129
58  14661854
59  14656690
60  14660169
61  14647580
62  14650301
63  14632104
64  14619934
65  14608621
66  14606746
67  14539906
68  14544772
69  14522025
70  14423459
71  14319017
72  14283327
73  14283887
74  14240519
75  14189134
76  14154025
77  14106430
78  14101226
79  14118138
80  14094003
81  14077746
82  14094611
83  14086497
84  14039965
85  13906131
86  13594361
87  13324724
88  13937364
89  7515084
90  3545096
91  1358506
92  368174
93  15354
94  76
