# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0112441
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 139010252
# total moves: 274400000
# acceptance rate: 0.506597

# min_important_energy: 65

# energy   counts
20  2
21  14
22  240
23  1213
24  6349
25  29818
26  112858
27  349287
28  885865
29  1898403
30  3441259
31  5309240
32  7020510
33  8028233
34  7979265
35  8008846
36  7972966
37  7966774
38  7968587
39  7974408
40  7943209
41  7978176
42  7981437
43  7951731
44  7930405
45  7905775
46  7854014
47  7862949
48  7829217
49  7783009
50  7781274
51  7780008
52  7706299
53  7647971
54  7551609
55  7437151
56  7358885
57  7255396
58  7205015
59  7174165
60  7182325
61  7002004
62  6924956
63  6899898
64  6881327
65  6514212
66  4123446
