# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0218375
# min_important_energy after initialization: 45

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 92308481
# total moves: 172800000
# acceptance rate: 0.534193

# min_important_energy: 48

# energy   counts
13  2
14  34
15  138
16  1060
17  6030
18  28860
19  112046
20  363739
21  970858
22  2126825
23  3835554
24  5621199
25  6733528
26  6728169
27  6715575
28  6690659
29  6707850
30  6747081
31  6703339
32  6645769
33  6604687
34  6617253
35  6628130
36  6697891
37  6717091
38  6686531
39  6763607
40  6824273
41  6799147
42  6633767
43  6445439
44  6233100
45  5998110
46  5515025
47  5340112
48  7489908
49  2067614
