# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 673753805
# total moves: 1382400000
# acceptance rate: 0.48738

# energy	samples
57  0
58  3269210
59  1787152
60  1178741
61  837873
62  616187
63  465031
64  357709
65  279876
66  222186
67  178866
68  145760
69  119822
70  99404
71  83129
72  70179
73  59506
74  50874
75  43751
76  37903
77  33008
78  28798
79  25227
80  22195
81  19604
82  17355
83  15397
84  13691
85  12218
86  10977
87  9856
88  8877
89  8020
90  7285
91  6599
92  5983
93  5449
94  4956
95  4526
96  4147
97  3780
98  3432
99  3136
100  2860
101  2560
102  2314
103  2062
104  1830
105  1608
106  1416
107  1218
108  1042
109  900
110  765
111  664
112  577
113  487
114  404
115  324
116  240
117  155
118  67
119  20
120  4
121  1
