# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 449748777
# total moves: 926100000
# acceptance rate: 0.485637

# energy	samples
50  0
51  2585982
52  1408788
53  922519
54  647967
55  471350
56  351647
57  268203
58  207842
59  163508
60  130411
61  105161
62  85750
63  70429
64  58446
65  48809
66  41306
67  35151
68  30017
69  25622
70  22164
71  19239
72  16766
73  14640
74  12908
75  11236
76  9854
77  8676
78  7652
79  6763
80  6005
81  5357
82  4776
83  4206
84  3735
85  3300
86  2904
87  2537
88  2209
89  1897
90  1601
91  1337
92  1073
93  838
94  673
95  520
96  415
97  322
98  249
99  191
100  160
101  120
102  101
