# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 670894953
# total moves: 1382400000
# acceptance rate: 0.485312

# energy	samples
57  0
58  3237912
59  1768927
60  1167639
61  828208
62  609347
63  459101
64  353490
65  276747
66  219935
67  176761
68  144151
69  118727
70  98584
71  82385
72  69484
73  59070
74  50411
75  43396
76  37526
77  32673
78  28545
79  24989
80  21930
81  19364
82  17239
83  15379
84  13641
85  12196
86  10919
87  9794
88  8822
89  7928
90  7202
91  6537
92  5946
93  5440
94  4983
95  4522
96  4157
97  3811
98  3493
99  3157
100  2860
101  2610
102  2341
103  2072
104  1806
105  1574
106  1359
107  1182
108  1000
109  841
110  737
111  635
112  560
113  484
114  398
115  330
116  229
117  157
118  71
119  26
120  3
121  1
122  1
