# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0125259
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 242031678
# total moves: 491300000
# acceptance rate: 0.492635

# energy	samples
41  0
42  1833094
43  986449
44  631445
45  431550
46  306259
47  223147
48  166614
49  126568
50  97701
51  76531
52  60749
53  48794
54  39550
55  32365
56  26746
57  22404
58  18759
59  15814
60  13376
61  11380
62  9691
63  8298
64  7169
65  6141
66  5384
67  4689
68  4058
69  3476
70  2998
71  2535
72  2146
73  1762
74  1433
75  1090
76  764
77  472
78  259
79  112
80  64
81  38
82  8
