# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 751210776
# total moves: 1562500000
# acceptance rate: 0.480775

# min_important_energy: 127

# energy   counts
41  7
42  19
43  139
44  716
45  2663
46  9030
47  28527
48  81974
49  215567
50  511627
51  1119190
52  2219106
53  4014552
54  6667167
55  10174547
56  14216362
57  18230511
58  21469500
59  23289992
60  23304262
61  23347403
62  23353335
63  23344526
64  23350360
65  23364954
66  23389980
67  23374822
68  23376406
69  23348457
70  23329496
71  23317948
72  23304340
73  23269161
74  23235041
75  23231721
76  23263809
77  23226762
78  23202656
79  23212562
80  23195274
81  23172339
82  23178159
83  23193549
84  23174672
85  23223870
86  23250328
87  23216646
88  23193306
89  23182258
90  23177709
91  23179026
92  23140696
93  23092216
94  23045390
95  23000715
96  22985497
97  22922853
98  22804653
99  22613374
100  22469328
101  22380779
102  22408297
103  22326367
104  22352272
105  22277636
106  22247396
107  22312194
108  22308771
109  22327002
110  22214890
111  22151074
112  22100123
113  21918271
114  21840737
115  21742776
116  21557962
117  21520323
118  20959125
119  20961604
120  20818160
121  20812639
122  20679122
123  19869424
124  9428477
125  170607
126  2917
