# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 90

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N18-tmmc-golden-transitions.dat
# iterations: 32400000
# working moves: 251653071
# total moves: 583200000
# acceptance rate: 0.431504

# min_important_energy: 90

# energy   counts
28  10
29  26
30  130
31  703
32  3416
33  14726
34  53498
35  167012
36  449288
37  1043839
38  2108036
39  3733546
40  5822837
41  8046071
42  9848638
43  10734899
44  10724303
45  10707203
46  10687709
47  10689415
48  10655885
49  10653226
50  10646044
51  10651025
52  10631098
53  10635818
54  10627277
55  10635327
56  10632803
57  10633182
58  10628463
59  10618290
60  10628481
61  10646223
62  10659909
63  10677060
64  10654020
65  10663959
66  10681288
67  10722945
68  10807738
69  10853012
70  10910213
71  10933336
72  10902299
73  10872567
74  10921577
75  10991974
76  11141498
77  11373416
78  11556999
79  11469696
80  11297916
81  11264667
82  11569425
83  12281033
84  13356048
85  13675113
86  14830214
87  15720598
88  16008970
89  16223843
90  16420220
