# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 133

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N26-tmmc-golden-transitions.dat
# iterations: 67600000
# working moves: 821059032
# total moves: 1757600000
# acceptance rate: 0.467148

# energy	samples
61  0
62  3690305
63  2070400
64  1382264
65  993133
66  738874
67  562568
68  436871
69  344282
70  275424
71  223303
72  182906
73  151533
74  126762
75  106780
76  90692
77  77708
78  66732
79  57720
80  49885
81  43687
82  38437
83  33793
84  29867
85  26432
86  23477
87  20914
88  18678
89  16702
90  15075
91  13574
92  12289
93  11063
94  10033
95  9084
96  8246
97  7497
98  6864
99  6319
100  5815
101  5354
102  4926
103  4529
104  4173
105  3825
106  3530
107  3256
108  2976
109  2733
110  2509
111  2300
112  2087
113  1908
114  1712
115  1547
116  1387
117  1270
118  1154
119  1028
120  923
121  826
122  731
123  626
124  531
125  442
126  372
127  292
128  227
129  142
130  74
131  48
132  31
