# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0243348
# min_important_energy after initialization: 89

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 336724388
# total moves: 685900000
# acceptance rate: 0.490923

# energy	samples
46  0
47  2223591
48  1199315
49  776166
50  538677
51  386754
52  285660
53  215637
54  165491
55  129011
56  102153
57  81885
58  66376
59  54293
60  44715
61  37094
62  31020
63  26059
64  21957
65  18730
66  15977
67  13748
68  11789
69  10198
70  8912
71  7721
72  6790
73  6015
74  5297
75  4585
76  4016
77  3495
78  3026
79  2645
80  2266
81  1888
82  1532
83  1194
84  912
85  660
86  480
87  362
88  268
89  194
90  158
91  106
92  58
93  9
