# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0130973
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 384705614
# total moves: 800000000
# acceptance rate: 0.480882

# energy	samples
48  0
49  2264024
50  1226971
51  797165
52  555521
53  401819
54  298331
55  225849
56  174568
57  136951
58  108818
59  87289
60  70867
61  58118
62  48080
63  40094
64  33706
65  28494
66  24341
67  20793
68  17855
69  15351
70  13243
71  11475
72  9954
73  8680
74  7565
75  6608
76  5803
77  5138
78  4535
79  4019
80  3566
81  3133
82  2745
83  2417
84  2106
85  1800
86  1510
87  1236
88  961
89  721
90  534
91  386
92  252
93  169
94  120
95  112
96  87
97  3
