# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0220956
# min_important_energy after initialization: 46

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 90615717
# total moves: 172800000
# acceptance rate: 0.524397

# min_important_energy: 48

# energy   counts
14  1
15  81
16  925
17  5318
18  26221
19  104416
20  335418
21  900322
22  1977473
23  3560960
24  5245564
25  6298971
26  6268726
27  6252776
28  6265097
29  6283237
30  6263663
31  6281601
32  6267360
33  6302206
34  6277699
35  6342476
36  6430787
37  6533397
38  6576399
39  6627152
40  6580818
41  6788321
42  6982128
43  7194037
44  7178650
45  6998458
46  6692649
47  6410357
48  8446029
49  2100307
