# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 110

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N22-tmmc-golden-transitions.dat
# iterations: 48400000
# working moves: 509576299
# total moves: 1064800000
# acceptance rate: 0.478565

# min_important_energy: 110

# energy   counts
35  7
36  10
37  82
38  406
39  1748
40  7004
41  25382
42  79131
43  218655
44  540930
45  1207767
46  2405223
47  4320272
48  7011741
49  10284043
50  13634517
51  16394961
52  17914625
53  17937534
54  17931270
55  17899940
56  17899687
57  17882926
58  17870988
59  17847775
60  17841853
61  17845552
62  17834458
63  17861710
64  17853196
65  17856874
66  17852043
67  17850389
68  17873117
69  17897052
70  17928472
71  17964967
72  17983971
73  17965234
74  17994044
75  18022968
76  17988551
77  17944646
78  17872034
79  17792735
80  17652286
81  17559491
82  17546040
83  17534990
84  17539491
85  17576615
86  17648032
87  17759473
88  17841500
89  17823731
90  17873139
91  17914720
92  17909192
93  17749864
94  17693020
95  17563989
96  17412875
97  17213657
98  16982042
99  16785203
100  16457113
101  16023535
102  15651882
103  15334154
104  14978210
105  15007472
106  15080283
107  15229435
108  15611500
109  13417814
110  3088762
