# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 110

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N22-tmmc-golden-transitions.dat
# iterations: 48400000
# working moves: 509576299
# total moves: 1064800000
# acceptance rate: 0.478565

# energy	samples
52  0
53  2795237
54  1530574
55  1006569
56  710256
57  519136
58  389108
59  297768
60  231428
61  182855
62  146460
63  118679
64  97284
65  80424
66  66996
67  56224
68  47394
69  40188
70  34394
71  29534
72  25479
73  22078
74  19247
75  16862
76  14816
77  13081
78  11547
79  10221
80  9103
81  8106
82  7179
83  6434
84  5719
85  5121
86  4539
87  4060
88  3620
89  3261
90  2887
91  2598
92  2315
93  2056
94  1810
95  1526
96  1304
97  1073
98  875
99  723
100  593
101  514
102  429
103  358
104  289
105  222
106  169
107  131
108  114
109  72
110  66
