# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0121806
# min_important_energy after initialization: 66

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 137547014
# total moves: 274400000
# acceptance rate: 0.501265

# min_important_energy: 66

# energy   counts
21  37
22  102
23  1022
24  6114
25  28109
26  105646
27  327663
28  840502
29  1803553
30  3268577
31  5065419
32  6724569
33  7715252
34  7665208
35  7673204
36  7706659
37  7662576
38  7631815
39  7676547
40  7631008
41  7683050
42  7686398
43  7779664
44  7761755
45  7720630
46  7748468
47  7765754
48  7752922
49  7780700
50  7818019
51  7872489
52  7873560
53  7838426
54  7773363
55  7769132
56  7713052
57  7638445
58  7586266
59  7472570
60  7205787
61  6956075
62  6817394
63  6712454
64  6625224
65  6635850
66  6878971
