# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.013949
# min_important_energy after initialization: 114

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 585565874
# total moves: 1216700000
# acceptance rate: 0.481274

# energy	samples
55  0
56  2945449
57  1602453
58  1051878
59  744966
60  545658
61  410142
62  314665
63  245819
64  195071
65  156402
66  126938
67  104086
68  86004
69  71775
70  60472
71  51332
72  43723
73  37407
74  32298
75  28017
76  24357
77  21308
78  18778
79  16552
80  14607
81  12889
82  11390
83  10114
84  9015
85  8093
86  7242
87  6509
88  5857
89  5308
90  4799
91  4363
92  3946
93  3568
94  3223
95  2894
96  2598
97  2325
98  2067
99  1796
100  1575
101  1343
102  1122
103  954
104  807
105  671
106  556
107  480
108  394
109  303
110  234
111  187
112  157
113  119
114  100
115  71
116  51
117  1
