# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 683589283
# total moves: 1382400000
# acceptance rate: 0.494495

# min_important_energy: 124

# energy   counts
39  11
40  33
41  162
42  617
43  2554
44  9104
45  29891
46  86652
47  231068
48  559851
49  1219738
50  2425818
51  4376738
52  7187236
53  10784176
54  14795134
55  18562604
56  21325523
57  22506806
58  22495563
59  22483936
60  22458930
61  22426767
62  22427396
63  22427404
64  22416142
65  22416227
66  22381573
67  22406142
68  22397794
69  22447116
70  22462870
71  22430577
72  22517618
73  22597473
74  22693381
75  22767274
76  22828709
77  22885072
78  22949974
79  22954886
80  22977081
81  22973588
82  22920473
83  22940637
84  22946832
85  22989651
86  22976380
87  22916994
88  22841979
89  22750555
90  22654963
91  22600137
92  22498373
93  22399515
94  22297501
95  22193392
96  21979846
97  21785969
98  21489547
99  21281800
100  20960872
101  20608326
102  20329241
103  19959275
104  19631849
105  19292624
106  19000737
107  18696702
108  18383863
109  18144908
110  17936188
111  17629676
112  17437508
113  17260108
114  17200097
115  16915642
116  16826818
117  12777511
118  2565016
119  49144
120  2142
