# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00965698
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 670067879
# total moves: 1382400000
# acceptance rate: 0.484713

# energy	samples
57  0
58  3149884
59  1722245
60  1135834
61  808175
62  595310
63  450093
64  347101
65  271809
66  216207
67  174251
68  142122
69  117066
70  97418
71  81642
72  68892
73  58444
74  50071
75  43003
76  37237
77  32342
78  28192
79  24737
80  21808
81  19296
82  17057
83  15217
84  13578
85  12088
86  10896
87  9798
88  8828
89  7964
90  7216
91  6517
92  5952
93  5401
94  4941
95  4506
96  4136
97  3823
98  3490
99  3181
100  2896
101  2613
102  2354
103  2089
104  1851
105  1609
106  1398
107  1196
108  1032
109  883
110  767
111  685
112  582
113  489
114  404
115  326
116  243
117  171
118  72
119  24
120  3
